Timestamp,PM2.5 (µg/m³),PM10 (µg/m³),NO (µg/m³),NO2 (µg/m³),NOx (ppb),NH3 (µg/m³),SO2 (µg/m³),CO (mg/m³),Ozone (µg/m³),Benzene (µg/m³),Toluene (µg/m³),Xylene (µg/m³),O Xylene (µg/m³),Eth-Benzene (µg/m³),MP-Xylene (µg/m³),AT (°C),RH (%),WS (m/s),WD (deg),RF (mm),TOT-RF (mm),SR (W/mt2),BP (mmHg),VWS (m/s)
2022-01-01 00:00:00,11.53,21.60,12.14,14.21,26.36,18.29,9.48,0.73,36.45,0.00,0.00,NA,NA,NA,NA,NA,92.04,1.65,35.56,NA,NA,0.91,NA,-0.47
2022-01-01 01:00:00,11.53,21.60,12.61,14.54,27.15,18.27,9.28,0.84,32.59,0.00,0.00,NA,NA,NA,NA,NA,91.71,1.73,33.30,NA,NA,0.68,NA,-0.47
2022-01-01 02:00:00,11.53,21.60,13.62,14.39,28.02,18.46,9.43,0.83,37.02,0.00,0.00,NA,NA,NA,NA,NA,91.38,1.68,39.48,NA,NA,1.37,NA,-0.46
2022-01-01 03:00:00,11.53,21.60,12.59,14.44,27.04,18.21,9.19,0.63,40.00,0.00,0.00,NA,NA,NA,NA,NA,90.02,1.66,37.58,NA,NA,2.70,NA,-0.46
2022-01-01 04:00:00,11.53,21.60,12.90,14.16,27.06,18.38,9.23,0.64,42.72,0.00,0.00,NA,NA,NA,NA,NA,90.06,1.56,37.68,NA,NA,2.14,NA,-0.46
2022-01-01 05:00:00,11.53,21.60,12.81,14.44,27.25,18.39,9.39,0.72,41.94,0.00,0.00,NA,NA,NA,NA,NA,91.84,1.66,35.55,NA,NA,0.94,NA,-0.47
2022-01-01 06:00:00,11.53,21.60,14.34,14.14,28.48,18.36,9.46,0.70,29.36,0.00,0.00,NA,NA,NA,NA,NA,91.88,1.68,34.78,NA,NA,4.96,NA,-0.46
2022-01-01 07:00:00,11.53,21.60,15.05,14.50,29.55,18.84,9.22,0.99,30.72,0.00,0.00,NA,NA,NA,NA,NA,91.71,1.54,23.26,NA,NA,56.24,NA,-0.46
2022-01-01 08:00:00,11.53,21.60,14.98,14.51,29.48,18.49,9.59,0.92,36.77,0.00,0.00,NA,NA,NA,NA,NA,82.08,1.67,38.80,NA,NA,134.55,NA,-0.46
2022-01-01 09:00:00,11.53,21.60,14.62,14.57,29.18,18.71,9.46,0.77,42.86,0.00,0.00,NA,NA,NA,NA,NA,79.63,1.67,38.41,NA,NA,179.92,NA,-0.45
2022-01-01 10:00:00,11.53,21.60,14.10,14.81,28.90,18.50,9.44,0.73,43.11,0.00,0.00,NA,NA,NA,NA,NA,79.31,1.72,37.24,NA,NA,313.24,NA,-0.45
2022-01-01 11:00:00,11.53,21.60,13.98,14.69,28.67,18.43,9.36,0.80,45.17,0.00,0.00,NA,NA,NA,NA,NA,79.26,1.64,37.47,NA,NA,315.52,NA,-0.45
2022-01-01 12:00:00,11.53,21.60,16.04,14.69,30.74,18.69,9.31,0.83,47.49,0.00,0.00,NA,NA,NA,NA,NA,86.44,1.58,31.00,NA,NA,322.03,NA,-0.45
2022-01-01 13:00:00,11.53,21.60,16.87,14.13,31.00,18.88,9.46,0.73,41.26,0.00,0.00,NA,NA,NA,NA,NA,84.91,1.64,37.49,NA,NA,300.70,NA,-0.45
2022-01-01 14:00:00,11.53,21.60,14.70,14.22,28.92,18.72,9.46,0.71,40.72,0.00,0.00,NA,NA,NA,NA,NA,78.18,1.69,39.75,NA,NA,185.73,NA,-0.44
2022-01-01 15:00:00,26.52,45.78,15.77,14.36,30.13,18.93,9.44,0.80,37.40,0.00,0.00,NA,NA,NA,NA,NA,77.16,1.69,39.38,NA,NA,130.48,NA,-0.45
2022-01-01 16:00:00,23.11,40.26,19.52,14.45,33.97,19.21,9.44,0.78,35.70,0.00,0.00,NA,NA,NA,NA,NA,78.74,1.71,36.01,NA,NA,73.64,NA,-0.45
2022-01-01 17:00:00,17.23,30.80,20.00,14.54,34.54,19.41,9.37,0.78,32.26,0.00,0.00,NA,NA,NA,NA,NA,80.79,1.56,38.98,NA,NA,15.78,NA,-0.46
2022-01-01 18:00:00,28.89,49.59,11.40,14.74,26.14,18.18,9.44,0.88,32.21,0.00,0.00,NA,NA,NA,NA,NA,82.39,1.68,37.20,NA,NA,NA,NA,-0.46
2022-01-01 19:00:00,29.57,50.70,11.76,14.87,26.62,18.22,9.38,0.83,30.90,0.00,0.00,NA,NA,NA,NA,NA,83.34,1.65,37.27,NA,NA,0.13,NA,-0.46
2022-01-01 20:00:00,26.72,46.09,11.65,14.59,26.24,17.97,9.57,0.88,32.71,0.00,0.00,NA,NA,NA,NA,NA,82.84,1.67,38.15,NA,NA,0.24,NA,-0.47
2022-01-01 21:00:00,25.63,44.34,12.81,14.14,26.96,18.00,9.38,0.70,30.98,0.00,0.00,NA,NA,NA,NA,NA,83.96,1.65,38.87,NA,NA,0.16,NA,-0.46
2022-01-01 22:00:00,31.71,54.14,10.89,14.68,25.57,18.12,9.39,0.72,31.88,0.00,0.00,NA,NA,NA,NA,NA,84.52,1.77,35.65,NA,NA,0.04,NA,-0.47
2022-01-01 23:00:00,29.30,50.26,11.23,14.42,25.66,17.88,9.22,0.75,31.01,0.00,0.00,NA,NA,NA,NA,NA,86.10,1.76,38.28,NA,NA,0.10,NA,-0.47
2022-01-02 00:00:00,37.72,63.84,12.74,14.43,27.17,17.82,9.32,0.76,31.51,0.00,0.00,NA,NA,NA,NA,NA,87.00,1.69,35.12,NA,NA,0.45,NA,-0.47
2022-01-02 01:00:00,33.43,56.92,14.41,14.17,28.58,18.72,9.17,0.84,31.41,0.00,0.00,NA,NA,NA,NA,NA,88.17,1.77,33.63,NA,NA,0.06,NA,-0.47
2022-01-02 02:00:00,26.29,45.40,14.10,14.21,28.31,18.67,9.44,0.80,27.05,0.00,0.00,NA,NA,NA,NA,NA,88.98,1.77,30.70,NA,NA,0.22,NA,-0.48
2022-01-02 03:00:00,21.77,38.11,14.05,14.45,28.50,18.26,9.28,0.79,21.55,0.00,0.00,NA,NA,NA,NA,NA,89.30,1.82,29.54,NA,NA,0.19,NA,-0.48
2022-01-02 04:00:00,18.70,33.16,12.76,14.92,27.69,18.34,9.43,0.77,19.65,0.00,0.00,NA,NA,NA,NA,NA,90.48,1.81,28.77,NA,NA,0.05,NA,-0.48
2022-01-02 05:00:00,16.55,29.69,13.51,14.54,28.06,18.40,9.24,1.17,11.26,0.00,0.00,NA,NA,NA,NA,NA,90.55,1.69,183.57,NA,NA,0.16,NA,-0.48
2022-01-02 06:00:00,21.40,37.53,10.61,14.10,24.71,17.68,9.13,1.25,2.91,0.00,0.00,NA,NA,NA,NA,NA,91.26,1.66,269.22,NA,NA,3.39,NA,-0.48
2022-01-02 07:00:00,20.48,36.03,9.97,14.88,24.85,18.10,9.54,0.81,2.46,0.00,0.00,NA,NA,NA,NA,NA,91.10,1.52,343.59,NA,NA,42.78,NA,-0.48
2022-01-02 08:00:00,30.35,51.96,11.66,14.53,26.19,17.73,9.40,0.84,15.18,0.00,0.00,NA,NA,NA,NA,NA,80.56,1.48,105.96,NA,NA,79.50,NA,-0.47
2022-01-02 09:00:00,27.89,47.98,11.23,14.72,25.95,18.00,9.59,0.70,35.04,0.00,0.00,NA,NA,NA,NA,NA,71.19,1.60,38.45,NA,NA,201.81,NA,-0.46
2022-01-02 10:00:00,22.72,39.64,12.26,14.49,26.75,18.20,9.31,0.71,40.23,0.00,0.00,NA,NA,NA,NA,NA,68.38,1.63,33.58,NA,NA,550.56,NA,-0.46
2022-01-02 11:00:00,19.33,34.18,13.06,14.34,27.40,18.28,9.41,0.80,37.74,0.00,0.00,NA,NA,NA,NA,NA,65.66,1.55,32.48,NA,NA,580.63,NA,-0.45
2022-01-02 12:00:00,16.99,30.40,9.99,15.01,25.00,18.23,9.19,0.84,37.02,0.00,0.00,NA,NA,NA,NA,NA,62.52,1.62,38.25,NA,NA,427.54,NA,-0.45
2022-01-02 13:00:00,15.35,27.75,11.40,14.30,25.70,18.16,9.31,0.85,38.12,0.00,0.00,NA,NA,NA,NA,NA,63.88,1.62,40.28,NA,NA,260.30,NA,-0.45
2022-01-02 14:00:00,14.21,25.91,10.64,14.49,25.13,18.16,9.41,0.88,41.19,0.00,0.00,NA,NA,NA,NA,NA,67.28,1.58,31.40,NA,NA,179.79,NA,-0.45
2022-01-02 15:00:00,13.44,24.68,10.20,14.72,24.92,17.73,9.57,0.74,42.42,0.00,0.00,NA,NA,NA,NA,NA,70.76,1.63,27.18,NA,NA,139.15,NA,-0.45
2022-01-02 16:00:00,12.93,23.86,11.00,14.59,25.58,18.26,9.57,0.78,42.11,0.00,0.00,NA,NA,NA,NA,NA,71.24,1.57,24.85,NA,NA,87.22,NA,-0.45
2022-01-02 17:00:00,12.52,23.19,10.84,14.66,25.50,18.05,9.23,0.79,45.24,0.00,0.00,NA,NA,NA,NA,NA,75.10,1.68,35.61,NA,NA,9.93,NA,-0.46
2022-01-02 18:00:00,16.00,28.81,11.95,14.39,26.33,18.69,9.18,0.86,41.93,0.00,0.00,NA,NA,NA,NA,NA,78.14,1.68,38.97,NA,NA,NA,NA,-0.46
2022-01-02 19:00:00,18.39,32.66,13.15,14.51,27.66,18.76,9.38,0.74,42.73,0.00,0.00,NA,NA,NA,NA,NA,79.91,1.73,37.70,NA,NA,0.16,NA,-0.46
2022-01-02 20:00:00,17.12,30.62,13.84,14.32,28.15,18.38,9.72,0.74,41.84,0.00,0.00,NA,NA,NA,NA,NA,77.46,1.57,39.84,NA,NA,0.55,NA,-0.47
2022-01-02 21:00:00,19.94,35.16,13.80,14.87,28.66,18.04,9.50,0.96,38.83,0.00,0.00,NA,NA,NA,NA,NA,78.54,1.67,33.79,NA,NA,0.01,NA,-0.47
2022-01-02 22:00:00,18.76,33.26,13.81,14.50,28.31,18.48,9.47,0.92,40.57,0.00,0.00,NA,NA,NA,NA,NA,79.06,1.74,32.55,NA,NA,0.55,NA,-0.47
2022-01-02 23:00:00,28.25,48.56,12.09,15.16,27.25,18.49,9.63,0.87,43.45,0.00,0.00,NA,NA,NA,NA,NA,78.22,1.74,35.12,NA,NA,NA,NA,-0.47
2022-01-03 00:00:00,27.69,47.67,18.96,13.49,32.45,19.28,9.25,0.81,37.06,0.00,0.00,NA,NA,NA,NA,NA,83.12,1.84,34.58,NA,NA,0.01,NA,-0.48
2022-01-03 01:00:00,23.52,40.93,19.95,14.08,34.02,19.32,9.29,0.72,35.69,0.00,0.00,NA,NA,NA,NA,NA,85.74,1.79,28.70,NA,NA,0.63,NA,-0.48
2022-01-03 02:00:00,20.54,36.13,19.10,14.03,33.13,19.63,9.46,0.70,33.04,0.00,0.00,NA,NA,NA,NA,NA,85.77,1.70,189.00,NA,NA,0.56,NA,-0.48
2022-01-03 03:00:00,18.32,32.56,19.72,14.27,33.99,19.58,9.43,0.72,21.38,0.00,0.00,NA,NA,NA,NA,NA,89.19,1.68,339.00,NA,NA,0.26,NA,-0.48
2022-01-03 04:00:00,27.57,47.46,18.92,14.56,33.47,19.23,9.48,0.72,5.54,0.00,0.00,NA,NA,NA,NA,NA,91.51,1.67,338.30,NA,NA,0.20,NA,-0.48
2022-01-03 05:00:00,26.38,45.55,19.84,14.21,34.05,19.31,9.57,1.03,2.90,0.00,0.00,NA,NA,NA,NA,NA,91.52,1.75,265.79,NA,NA,0.23,NA,-0.48
2022-01-03 06:00:00,22.68,39.58,13.56,15.89,29.45,18.13,9.25,1.03,2.54,0.00,0.00,NA,NA,NA,NA,NA,91.64,1.76,340.22,NA,NA,3.81,NA,-0.48
2022-01-03 07:00:00,19.76,34.88,14.07,14.57,28.64,18.57,9.38,0.85,2.43,0.00,0.00,NA,NA,NA,NA,NA,91.67,1.60,339.74,NA,NA,36.14,NA,-0.48
2022-01-03 08:00:00,23.41,40.76,14.11,14.70,28.80,18.22,9.34,0.95,6.07,0.00,0.00,NA,NA,NA,NA,NA,84.12,1.36,335.34,NA,NA,81.01,NA,-0.47
2022-01-03 09:00:00,22.71,39.64,14.77,14.42,29.19,18.44,9.26,0.98,34.44,0.00,0.00,NA,NA,NA,NA,NA,68.15,1.53,26.37,NA,NA,244.83,NA,-0.46
2022-01-03 10:00:00,19.68,34.74,14.95,14.23,29.18,18.59,9.49,0.80,51.69,0.00,0.00,NA,NA,NA,NA,NA,59.99,1.48,41.51,NA,NA,526.54,NA,-0.46
2022-01-03 11:00:00,17.24,30.80,15.08,14.42,29.50,18.63,9.41,0.71,53.20,0.00,0.00,NA,NA,NA,NA,NA,56.45,1.58,45.84,NA,NA,559.51,NA,-0.46
2022-01-03 12:00:00,15.52,28.04,12.80,14.51,27.31,17.76,9.58,0.73,55.36,0.00,0.00,NA,NA,NA,NA,NA,57.80,1.50,42.17,NA,NA,420.34,NA,-0.46
2022-01-03 13:00:00,14.33,26.11,NA,NA,NA,NA,9.37,0.92,54.57,0.00,0.00,NA,NA,NA,NA,NA,57.89,1.63,45.44,NA,NA,292.35,NA,-0.45
2022-01-03 14:00:00,13.52,24.82,2.00,5.00,7.00,8.36,9.37,0.90,23.09,0.00,0.00,NA,NA,NA,NA,NA,60.08,1.61,44.99,NA,NA,205.82,NA,-0.46
2022-01-03 15:00:00,13.00,23.96,2.00,5.00,7.00,8.36,9.56,0.84,20.39,0.00,0.00,NA,NA,NA,NA,NA,61.86,1.65,40.45,NA,NA,161.11,NA,-0.46
2022-01-03 16:00:00,12.64,23.38,2.00,5.00,7.00,8.36,9.45,0.83,20.12,0.00,0.00,NA,NA,NA,NA,NA,64.14,1.63,38.43,NA,NA,89.05,NA,-0.46
2022-01-03 17:00:00,12.34,22.90,2.00,5.00,7.00,8.36,9.47,0.81,21.34,0.00,0.00,NA,NA,NA,NA,NA,70.87,1.65,38.24,NA,NA,10.44,NA,-0.47
2022-01-03 18:00:00,20.16,35.51,2.04,5.28,7.32,8.57,9.44,0.81,17.50,0.00,0.00,NA,NA,NA,NA,NA,75.19,1.74,34.28,NA,NA,NA,NA,-0.48
2022-01-03 19:00:00,32.40,55.25,2.02,5.34,7.36,8.56,9.48,0.97,14.88,0.00,0.00,NA,NA,NA,NA,NA,77.70,1.80,34.67,NA,NA,NA,NA,-0.48
2022-01-03 20:00:00,31.96,54.55,2.08,5.34,7.43,8.54,9.51,1.01,11.84,0.00,0.00,NA,NA,NA,NA,NA,80.96,1.81,35.11,NA,NA,0.23,NA,-0.48
2022-01-03 21:00:00,31.97,54.56,2.37,5.48,7.85,8.67,9.53,0.90,6.26,0.00,0.00,NA,NA,NA,NA,NA,80.94,1.82,35.49,NA,NA,0.08,NA,-0.48
2022-01-03 22:00:00,27.72,47.70,2.09,5.38,7.47,8.56,9.26,0.86,10.40,0.00,0.00,NA,NA,NA,NA,NA,81.77,1.81,35.67,NA,NA,0.93,NA,-0.48
2022-01-03 23:00:00,23.81,41.41,2.02,5.21,7.22,8.48,9.46,0.77,15.86,0.00,0.00,NA,NA,NA,NA,NA,79.89,1.81,35.66,NA,NA,0.84,NA,-0.48
2022-01-04 00:00:00,20.43,35.96,2.12,5.20,7.32,8.50,9.22,0.78,19.50,0.00,0.00,NA,NA,NA,NA,NA,74.48,1.76,34.18,NA,NA,1.20,NA,-0.48
2022-01-04 01:00:00,18.07,32.14,2.07,5.18,7.24,8.48,9.41,0.57,18.92,0.00,0.00,NA,NA,NA,NA,NA,76.97,1.77,36.35,NA,NA,0.24,NA,-0.48
2022-01-04 02:00:00,16.25,29.20,2.10,5.18,7.29,8.46,9.09,0.56,17.14,0.00,0.00,NA,NA,NA,NA,NA,80.45,1.83,30.79,NA,NA,0.28,NA,-0.48
2022-01-04 03:00:00,15.06,27.30,2.11,5.16,7.27,8.45,9.59,0.80,15.97,0.00,0.00,NA,NA,NA,NA,NA,85.61,1.84,27.75,NA,NA,NA,NA,-0.48
2022-01-04 04:00:00,14.84,26.95,2.08,5.15,7.23,8.46,9.40,0.82,13.74,0.00,0.00,NA,NA,NA,NA,NA,88.56,1.81,109.14,NA,NA,0.20,NA,-0.48
2022-01-04 05:00:00,14.53,26.43,2.06,5.18,7.24,8.47,9.13,0.91,9.03,0.00,0.00,NA,NA,NA,NA,NA,88.95,1.67,353.18,NA,NA,0.22,NA,-0.48
2022-01-04 06:00:00,13.88,25.38,3.23,5.28,8.51,8.66,9.39,0.97,3.46,0.00,0.00,NA,NA,NA,NA,NA,91.51,1.64,269.42,NA,NA,3.82,NA,-0.48
2022-01-04 07:00:00,13.87,25.38,3.58,5.28,8.86,8.72,9.23,0.80,2.72,0.00,0.00,NA,NA,NA,NA,NA,89.56,1.62,93.87,NA,NA,37.12,NA,-0.48
2022-01-04 08:00:00,13.52,24.82,3.18,5.36,8.54,8.71,9.44,0.88,3.80,0.00,0.00,NA,NA,NA,NA,NA,78.03,1.47,177.09,NA,NA,71.60,NA,-0.48
2022-01-04 09:00:00,13.38,24.58,2.52,5.38,7.90,8.64,9.44,0.81,11.47,0.00,0.00,NA,NA,NA,NA,NA,62.82,1.49,106.71,NA,NA,199.02,NA,-0.46
2022-01-04 10:00:00,13.26,24.40,2.42,5.26,7.67,8.51,9.41,0.77,19.56,0.00,0.00,NA,NA,NA,NA,NA,57.36,1.65,32.98,NA,NA,488.34,NA,-0.45
2022-01-04 11:00:00,13.02,24.01,2.39,5.19,7.58,8.51,9.50,0.77,24.78,0.00,0.00,NA,NA,NA,NA,NA,53.60,1.57,29.03,NA,NA,624.12,NA,-0.46
2022-01-04 12:00:00,12.80,23.65,2.01,5.21,7.22,8.49,9.52,0.74,23.45,0.00,0.00,NA,NA,NA,NA,NA,52.47,1.62,34.67,NA,NA,481.64,NA,-0.46
2022-01-04 13:00:00,12.61,23.35,2.01,5.17,7.18,8.47,9.50,0.83,21.66,0.00,0.00,NA,NA,NA,NA,NA,56.18,1.67,40.84,NA,NA,302.48,NA,-0.45
2022-01-04 14:00:00,12.53,23.21,2.00,5.18,7.18,8.43,9.47,0.87,24.17,0.00,0.00,NA,NA,NA,NA,NA,59.26,1.54,48.37,NA,NA,215.79,NA,-0.46
2022-01-04 15:00:00,12.45,23.08,2.00,5.14,7.14,8.44,9.46,0.85,25.97,0.00,0.00,NA,NA,NA,NA,NA,62.59,1.56,37.20,NA,NA,147.44,NA,-0.46
2022-01-04 16:00:00,12.38,22.98,2.00,5.15,7.15,8.46,9.27,0.84,24.72,0.00,0.00,NA,NA,NA,NA,NA,64.41,1.65,39.09,NA,NA,86.54,NA,-0.46
2022-01-04 17:00:00,12.43,23.05,2.02,5.16,7.18,8.44,8.98,0.83,25.30,0.00,0.00,NA,NA,NA,NA,NA,65.89,1.67,35.16,NA,NA,3.80,NA,-0.46
2022-01-04 18:00:00,12.46,23.10,2.00,5.17,7.17,8.51,9.28,0.82,20.77,0.00,0.00,NA,NA,NA,NA,NA,67.92,1.69,35.88,NA,NA,NA,NA,-0.47
2022-01-04 19:00:00,13.16,24.12,2.06,5.26,7.32,8.47,9.42,0.90,17.23,0.00,0.00,NA,NA,NA,NA,NA,68.96,1.77,38.07,NA,NA,NA,NA,-0.48
2022-01-04 20:00:00,13.25,24.37,2.00,5.28,7.28,8.54,9.44,0.89,13.37,0.00,0.00,NA,NA,NA,NA,NA,73.25,1.78,35.47,NA,NA,0.30,NA,-0.48
2022-01-04 21:00:00,15.18,27.49,2.00,5.23,7.23,8.50,9.25,0.72,11.64,0.00,0.00,NA,NA,NA,NA,NA,73.29,1.80,32.90,NA,NA,0.19,NA,-0.48
2022-01-04 22:00:00,15.38,27.81,2.00,5.18,7.18,8.47,9.48,0.73,11.54,0.00,0.00,NA,NA,NA,NA,NA,79.35,1.78,26.18,NA,NA,0.02,NA,-0.48
2022-01-04 23:00:00,20.38,35.87,2.00,5.17,7.17,8.42,9.34,0.88,8.34,0.00,0.00,NA,NA,NA,NA,NA,81.17,1.75,346.50,NA,NA,0.03,NA,-0.48
2022-01-05 00:00:00,20.68,36.35,2.00,5.26,7.26,8.46,9.54,0.99,3.16,0.00,0.00,NA,NA,NA,NA,NA,85.34,1.70,346.04,NA,NA,0.11,NA,-0.48
2022-01-05 01:00:00,18.43,32.72,2.05,5.30,7.34,8.54,9.27,0.93,2.76,0.00,0.00,NA,NA,NA,NA,NA,85.87,1.73,344.34,NA,NA,0.23,NA,-0.48
2022-01-05 02:00:00,23.84,41.44,2.03,5.28,7.31,8.53,9.39,0.94,2.73,0.00,0.00,NA,NA,NA,NA,NA,89.06,1.68,333.66,NA,NA,0.30,NA,-0.48
2022-01-05 03:00:00,22.92,39.98,2.06,5.31,7.37,8.53,9.53,0.66,2.68,0.00,0.00,NA,NA,NA,NA,NA,87.07,1.69,306.21,NA,NA,0.59,NA,-0.48
2022-01-05 04:00:00,20.03,35.30,2.00,5.28,7.28,8.50,9.27,0.67,3.59,0.00,0.00,NA,NA,NA,NA,NA,86.49,1.64,315.49,NA,NA,0.71,NA,-0.47
2022-01-05 05:00:00,17.66,31.47,2.00,5.25,7.25,8.48,9.52,0.70,4.22,0.00,0.00,NA,NA,NA,NA,NA,87.56,1.67,318.40,NA,NA,NA,NA,-0.48
2022-01-05 06:00:00,16.34,29.37,2.19,5.31,7.50,8.52,9.38,0.77,2.87,0.00,0.00,NA,NA,NA,NA,NA,89.62,1.64,341.59,NA,NA,4.39,NA,-0.48
2022-01-05 07:00:00,15.76,28.44,2.39,5.33,7.72,8.56,9.37,0.72,2.59,0.00,0.00,NA,NA,NA,NA,NA,84.99,1.55,260.59,NA,NA,33.53,NA,-0.48
2022-01-05 08:00:00,15.06,27.30,2.08,5.35,7.42,8.56,9.33,0.71,4.79,0.00,0.00,NA,NA,NA,NA,NA,72.95,1.40,334.34,NA,NA,72.67,NA,-0.46
2022-01-05 09:00:00,14.90,27.03,2.00,5.32,7.32,8.52,9.48,0.90,9.57,0.00,0.00,NA,NA,NA,NA,NA,66.68,1.34,344.64,NA,NA,172.72,NA,-0.46
2022-01-05 10:00:00,14.18,25.87,2.00,5.21,7.21,8.49,9.46,0.87,17.48,0.00,0.00,NA,NA,NA,NA,NA,65.84,1.48,20.57,NA,NA,309.72,NA,-0.46
2022-01-05 11:00:00,13.48,24.73,2.00,5.18,7.18,8.46,9.33,0.76,20.82,0.00,0.00,NA,NA,NA,NA,NA,65.53,1.52,24.63,NA,NA,419.64,NA,-0.47
2022-01-05 12:00:00,13.00,23.96,2.03,5.21,7.24,8.50,9.65,0.72,16.54,0.00,0.00,NA,NA,NA,NA,NA,64.12,1.55,18.96,NA,NA,223.75,NA,-0.46
2022-01-05 13:00:00,12.67,23.43,2.07,5.40,7.48,8.57,9.54,0.86,11.32,0.00,0.00,NA,NA,NA,NA,NA,68.25,1.57,26.20,NA,NA,125.60,NA,-0.47
2022-01-05 14:00:00,12.44,23.06,2.07,5.32,7.40,8.53,9.64,0.82,14.84,0.00,0.00,NA,NA,NA,NA,NA,64.83,1.64,40.40,NA,NA,182.73,NA,-0.46
2022-01-05 15:00:00,12.23,22.73,2.06,5.26,7.32,8.52,9.52,0.64,14.81,0.00,0.00,NA,NA,NA,NA,NA,66.89,1.60,39.50,NA,NA,138.68,NA,-0.46
2022-01-05 16:00:00,12.14,22.59,2.11,5.27,7.38,8.52,9.22,0.63,11.75,0.00,0.00,NA,NA,NA,NA,NA,67.83,1.61,40.81,NA,NA,85.41,NA,-0.46
2022-01-05 17:00:00,12.06,22.45,2.10,5.28,7.37,8.50,9.25,0.79,11.30,0.00,0.00,NA,NA,NA,NA,NA,72.17,1.67,42.55,NA,NA,16.56,NA,-0.47
2022-01-05 18:00:00,12.70,23.48,2.20,5.22,7.42,8.54,9.46,0.85,13.28,0.00,0.00,NA,NA,NA,NA,NA,76.41,1.74,39.02,NA,NA,NA,NA,-0.47
2022-01-05 19:00:00,14.14,25.81,2.21,5.33,7.53,8.54,9.52,0.77,10.17,0.00,0.00,NA,NA,NA,NA,NA,81.96,1.75,27.58,NA,NA,NA,NA,-0.48
2022-01-05 20:00:00,16.92,30.28,2.21,5.37,7.58,8.56,9.26,0.83,8.08,0.00,0.00,NA,NA,NA,NA,NA,84.01,1.83,37.30,NA,NA,0.03,NA,-0.48
2022-01-05 21:00:00,17.22,30.77,2.46,5.35,7.80,8.58,9.25,0.84,6.16,0.00,0.00,NA,NA,NA,NA,NA,85.29,1.83,35.84,NA,NA,0.03,NA,-0.48
2022-01-05 22:00:00,17.83,31.75,2.41,5.38,7.80,8.61,9.42,0.82,5.68,0.00,0.00,NA,NA,NA,NA,NA,87.61,1.84,31.04,NA,NA,0.01,NA,-0.48
2022-01-05 23:00:00,17.52,31.26,2.24,5.25,7.49,8.51,9.50,0.66,8.50,0.00,0.00,NA,NA,NA,NA,NA,90.02,1.73,237.54,NA,NA,0.11,NA,-0.48
2022-01-06 00:00:00,17.15,30.66,2.04,5.20,7.24,8.48,9.50,0.65,8.96,0.00,0.00,NA,NA,NA,NA,NA,91.57,1.79,16.78,NA,NA,0.15,NA,-0.48
2022-01-06 01:00:00,16.50,29.61,2.07,5.18,7.24,8.46,9.47,0.90,8.10,0.00,0.00,NA,NA,NA,NA,NA,91.55,1.83,22.10,NA,NA,0.24,NA,-0.48
2022-01-06 02:00:00,15.80,28.48,2.06,5.20,7.26,8.46,9.26,0.89,5.26,0.00,0.00,NA,NA,NA,NA,NA,91.19,1.79,265.17,NA,NA,0.25,NA,-0.48
2022-01-06 03:00:00,14.77,26.82,2.22,5.20,7.42,8.51,9.31,0.74,2.83,0.00,0.00,NA,NA,NA,NA,NA,91.18,1.71,259.88,NA,NA,0.30,NA,-0.48
2022-01-06 04:00:00,14.15,25.82,2.44,5.23,7.66,8.53,9.18,0.70,2.58,0.00,0.00,NA,NA,NA,NA,NA,91.24,1.68,347.94,NA,NA,0.35,NA,-0.48
2022-01-06 05:00:00,13.99,25.56,2.64,5.22,7.86,8.56,9.36,0.83,2.54,0.00,0.00,NA,NA,NA,NA,NA,91.26,1.56,350.44,NA,NA,0.58,NA,-0.48
2022-01-06 06:00:00,13.61,24.96,2.45,5.28,7.73,8.52,9.12,0.89,2.54,0.00,0.00,NA,NA,NA,NA,NA,91.29,1.56,330.52,NA,NA,3.61,NA,-0.48
2022-01-06 07:00:00,13.70,25.09,2.58,5.24,7.82,8.57,9.34,0.84,2.50,0.00,0.00,NA,NA,NA,NA,NA,91.01,1.48,343.29,NA,NA,30.32,NA,-0.48
2022-01-06 08:00:00,13.80,25.26,2.04,5.28,7.32,8.50,9.14,0.84,3.18,0.00,0.00,NA,NA,NA,NA,NA,81.28,1.34,349.89,NA,NA,62.91,NA,-0.47
2022-01-06 09:00:00,13.78,25.23,2.00,5.18,7.18,8.44,9.44,0.87,6.32,0.00,0.00,NA,NA,NA,NA,NA,73.06,1.50,24.60,NA,NA,170.93,NA,-0.46
2022-01-06 10:00:00,13.63,24.99,2.00,5.02,7.02,8.38,9.36,0.82,10.88,0.00,0.00,NA,NA,NA,NA,NA,65.09,1.54,33.26,NA,NA,583.38,NA,-0.46
2022-01-06 11:00:00,13.40,24.62,2.00,5.00,7.00,8.36,9.60,0.87,15.18,0.00,0.00,NA,NA,NA,NA,NA,61.22,1.50,51.94,NA,NA,661.84,NA,-0.46
2022-01-06 12:00:00,13.15,24.21,2.00,5.10,7.10,8.42,9.24,0.90,16.59,0.00,0.00,NA,NA,NA,NA,NA,60.83,1.41,44.97,NA,NA,459.96,NA,-0.46
2022-01-06 13:00:00,12.94,23.88,2.00,5.12,7.12,8.44,9.46,0.78,13.84,0.00,0.00,NA,NA,NA,NA,NA,59.64,1.33,52.72,NA,NA,288.11,NA,-0.46
2022-01-06 14:00:00,12.80,23.64,2.00,5.16,7.17,8.44,9.42,0.80,21.04,0.00,0.00,NA,NA,NA,NA,NA,59.46,1.57,48.63,NA,NA,181.04,NA,-0.46
