Timestamp,PM2.5 (µg/m³),PM10 (µg/m³),NO (µg/m³),NO2 (µg/m³),NOx (ppb),NH3 (µg/m³),SO2 (µg/m³),CO (mg/m³),Ozone (µg/m³),Benzene (µg/m³),Toluene (µg/m³),Xylene (µg/m³),O Xylene (µg/m³),Eth-Benzene (µg/m³),MP-Xylene (µg/m³),AT (°C),RH (%),WS (m/s),WD (deg),RF (mm),TOT-RF (mm),SR (W/mt2),BP (mmHg),VWS (m/s)
2024-01-01 10:00:00,66.76,115.69,9.72,24.15,26.95,24.41,7.02,0.19,35.75,1.25,2.49,NA,NA,0.12,0.36,NA,82.90,2.76,218.45,NA,NA,121.85,1010.22,-0.33
2024-01-01 11:00:00,59.02,102.84,52.01,54.88,106.89,100.34,9.34,1.16,26.47,1.04,1.89,NA,NA,0.12,0.36,NA,76.00,2.90,231.62,NA,NA,165.18,1009.70,-0.32
2024-01-01 12:00:00,54.62,95.47,29.56,12.66,15.98,21.55,12.59,1.18,28.17,1.01,1.97,NA,NA,0.15,0.46,NA,71.94,2.88,233.91,NA,NA,215.88,1009.00,-0.32
2024-01-01 13:00:00,49.40,86.80,11.87,10.57,18.33,22.34,7.62,2.24,33.17,0.70,1.42,NA,NA,0.13,0.37,NA,65.54,2.55,245.48,NA,NA,214.12,1008.32,-0.34
2024-01-01 14:00:00,46.49,81.92,11.53,12.50,24.03,28.71,18.48,1.91,34.89,0.60,1.02,NA,NA,0.10,0.30,NA,67.98,2.23,259.76,NA,NA,212.68,1007.88,-0.36
2024-01-01 15:00:00,47.64,83.84,6.92,10.46,17.38,22.28,10.95,1.69,36.36,0.54,0.77,NA,NA,0.08,0.23,NA,66.29,2.18,262.57,NA,NA,234.80,1007.48,-0.36
2024-01-01 16:00:00,45.42,80.11,4.46,9.33,13.80,18.33,14.95,0.76,40.08,0.50,0.64,NA,NA,0.07,0.19,NA,67.70,2.24,253.18,NA,NA,184.95,1007.45,-0.37
2024-01-01 17:00:00,44.65,78.86,4.20,10.15,14.36,19.71,5.81,0.78,39.20,0.56,0.60,NA,NA,0.07,0.18,NA,72.30,1.66,258.54,NA,NA,94.68,1007.80,-0.41
2024-01-01 18:00:00,45.33,79.98,5.70,10.09,15.79,21.14,3.07,0.79,29.20,0.70,0.84,NA,NA,0.09,0.25,NA,75.79,1.36,256.42,NA,NA,77.05,1008.42,-0.43
2024-01-01 19:00:00,50.81,89.15,5.88,10.59,16.47,22.79,5.38,0.64,28.09,0.86,1.31,NA,NA,0.17,0.40,NA,78.39,1.20,253.76,NA,NA,80.45,1009.10,-0.44
2024-01-01 20:00:00,49.55,87.02,5.85,10.22,16.07,21.12,4.36,1.01,29.70,0.83,1.29,NA,NA,0.18,0.45,NA,77.23,1.35,254.72,NA,NA,77.77,1009.65,-0.44
2024-01-01 21:00:00,43.88,77.57,4.40,8.82,13.22,17.23,3.37,1.08,28.80,0.70,1.12,NA,NA,0.16,0.40,NA,76.12,1.17,259.57,NA,NA,77.97,1009.90,-0.45
2024-01-01 22:00:00,44.06,77.89,4.88,9.45,14.32,20.02,2.46,1.13,28.47,0.57,0.89,NA,NA,0.13,0.30,NA,78.53,1.30,257.46,NA,NA,78.42,1009.62,-0.44
2024-01-01 23:00:00,45.59,80.41,5.12,9.79,14.90,20.19,3.70,1.39,29.04,0.49,0.71,NA,NA,0.12,0.27,NA,78.13,1.33,250.79,NA,NA,78.03,1009.20,-0.44
2024-01-02 00:00:00,44.08,77.90,5.41,9.68,15.09,44.34,1.59,1.48,29.52,0.39,0.56,NA,NA,0.12,0.22,NA,76.97,1.25,248.86,NA,NA,79.57,1008.75,-0.44
2024-01-02 01:00:00,43.12,76.30,4.66,8.29,12.95,18.69,2.94,1.60,20.67,0.38,0.55,NA,NA,0.12,0.22,NA,87.25,1.36,214.78,NA,NA,80.90,1008.25,-0.43
2024-01-02 02:00:00,45.62,80.45,6.55,9.48,16.03,21.27,1.84,1.56,16.61,0.46,0.76,NA,NA,0.14,0.29,NA,98.50,1.27,216.91,NA,NA,85.30,1007.75,-0.44
2024-01-02 03:00:00,46.09,81.24,6.57,10.16,16.74,21.60,3.19,1.67,14.05,0.68,1.02,NA,NA,0.16,0.35,NA,98.53,0.97,203.70,NA,NA,86.78,1007.55,-0.46
2024-01-02 04:00:00,45.50,80.28,5.69,9.72,15.41,20.74,2.73,1.43,16.77,1.01,1.11,NA,NA,0.17,0.38,NA,98.55,0.92,200.31,NA,NA,88.78,1007.65,-0.46
2024-01-02 05:00:00,42.22,74.82,6.32,9.87,16.19,20.25,4.94,1.54,16.98,0.98,1.10,NA,NA,0.16,0.37,NA,98.56,1.08,207.76,NA,NA,88.80,1007.88,-0.45
2024-01-02 06:00:00,42.74,75.66,5.46,9.35,14.81,20.78,5.87,1.40,13.39,0.94,1.30,NA,NA,0.16,0.36,NA,98.59,1.15,212.25,NA,NA,85.02,1008.25,-0.44
2024-01-02 07:00:00,47.93,84.35,4.88,9.85,14.73,19.42,3.78,1.86,15.37,1.25,2.13,NA,NA,0.18,0.41,NA,98.58,1.36,216.32,NA,NA,104.28,1008.85,-0.42
2024-01-02 08:00:00,51.05,89.50,5.12,9.89,15.01,20.14,3.58,0.34,20.59,1.31,3.29,NA,NA,0.18,0.43,NA,98.53,1.41,215.66,NA,NA,161.05,1009.62,-0.42
2024-01-02 09:00:00,51.88,90.90,5.90,8.65,14.56,20.76,6.00,0.64,23.07,1.26,4.13,NA,NA,0.18,0.54,NA,98.49,1.50,224.34,NA,NA,159.65,1009.72,-0.42
2024-01-02 10:00:00,53.83,94.16,5.00,9.01,14.01,18.75,7.13,0.46,27.03,1.05,3.30,NA,NA,0.18,0.57,NA,92.21,1.50,249.17,NA,NA,176.98,1009.45,-0.41
2024-01-02 11:00:00,45.58,80.34,9.90,10.59,20.49,25.16,6.39,0.18,36.78,0.92,1.90,NA,NA,0.17,0.46,NA,69.39,2.01,254.75,NA,NA,173.78,1008.95,-0.38
2024-01-02 12:00:00,39.27,69.89,7.82,9.96,17.78,23.59,6.67,1.15,34.82,0.97,1.33,NA,NA,0.18,0.47,NA,66.68,1.88,256.19,NA,NA,182.70,1008.25,-0.38
2024-01-02 13:00:00,39.09,69.59,7.49,11.25,18.74,22.71,6.29,1.69,37.06,1.25,1.39,NA,NA,0.19,0.54,NA,67.16,1.70,261.73,NA,NA,186.38,1007.62,-0.40
2024-01-02 14:00:00,38.01,67.78,5.20,8.66,13.85,19.96,11.92,1.34,37.01,1.21,1.17,NA,NA,0.18,0.44,NA,66.94,1.94,258.97,NA,NA,207.38,1007.00,-0.38
2024-01-02 15:00:00,37.04,66.16,6.60,9.70,16.29,22.96,7.41,1.28,35.89,0.67,0.97,NA,NA,0.19,0.40,NA,69.11,2.11,252.39,NA,NA,180.10,1006.92,-0.37
2024-01-02 16:00:00,38.77,69.04,6.20,10.08,16.28,20.92,7.00,1.98,35.20,0.67,0.89,NA,NA,0.24,0.50,NA,69.17,1.86,258.99,NA,NA,155.30,1007.08,-0.39
2024-01-02 17:00:00,45.66,80.57,4.82,8.66,13.48,19.51,13.08,1.50,30.64,1.37,1.65,NA,NA,0.32,0.82,NA,70.46,1.66,260.17,NA,NA,96.72,1007.47,-0.40
2024-01-02 18:00:00,47.77,84.04,5.33,8.34,13.67,20.34,8.18,1.80,27.96,3.48,2.97,NA,NA,0.45,1.71,NA,71.94,1.82,258.21,NA,NA,83.85,1008.03,-0.40
2024-01-02 19:00:00,46.60,82.13,2.99,9.01,11.99,17.57,5.24,1.70,26.84,2.21,2.12,NA,NA,0.35,1.16,NA,72.53,1.49,257.25,NA,NA,79.57,1008.67,-0.43
2024-01-02 20:00:00,52.52,91.97,4.20,9.11,13.32,19.95,5.61,0.60,20.66,1.52,1.80,NA,NA,0.32,0.96,NA,75.97,1.23,255.80,NA,NA,79.47,1009.25,-0.44
2024-01-02 21:00:00,53.91,94.29,5.25,9.34,14.58,20.64,4.70,0.35,21.77,1.04,1.45,NA,NA,0.29,0.76,NA,77.14,1.23,254.68,NA,NA,79.88,1009.38,-0.44
2024-01-02 22:00:00,48.99,86.09,6.23,11.14,17.37,21.40,4.40,0.22,23.17,0.78,1.17,NA,NA,0.25,0.62,NA,76.74,1.18,259.54,NA,NA,79.80,1009.10,-0.45
2024-01-02 23:00:00,39.99,71.17,6.27,10.58,16.85,22.73,3.00,0.43,20.98,0.56,1.03,NA,NA,0.23,0.52,NA,78.87,1.08,262.30,NA,NA,81.17,1008.60,-0.46
2024-01-03 00:00:00,33.60,60.43,8.12,7.12,14.52,20.41,4.23,1.58,11.10,0.52,0.92,NA,NA,0.24,0.47,NA,90.50,1.02,209.24,NA,NA,84.65,1008.30,-0.46
2024-01-03 01:00:00,35.85,64.18,7.72,10.75,18.47,23.54,6.18,1.40,9.83,0.67,1.41,NA,NA,0.29,0.60,NA,98.54,0.79,214.97,NA,NA,85.90,1007.87,-0.47
2024-01-03 02:00:00,37.00,66.11,6.69,10.05,16.74,22.52,6.85,1.48,9.70,0.77,1.65,NA,NA,0.30,0.65,NA,98.57,0.96,209.72,NA,NA,85.08,1007.35,-0.46
2024-01-03 03:00:00,38.31,68.29,4.57,10.22,14.79,21.96,5.95,1.38,9.08,0.74,1.72,NA,NA,0.31,0.63,NA,98.57,0.57,198.74,NA,NA,84.30,1007.08,-0.48
2024-01-03 04:00:00,39.89,70.92,5.16,9.52,14.68,21.17,6.70,1.30,8.70,0.79,1.92,NA,NA,0.30,0.64,NA,98.60,0.37,163.36,NA,NA,85.28,1007.20,-0.47
2024-01-03 05:00:00,44.18,78.07,4.61,9.23,13.84,19.65,5.62,0.98,7.92,1.12,3.52,NA,NA,0.42,0.90,NA,98.60,0.39,181.66,NA,NA,90.15,1007.55,-0.47
2024-01-03 06:00:00,93.25,159.85,3.27,8.58,11.85,17.18,6.70,1.27,7.84,1.80,6.44,NA,NA,0.58,1.25,NA,98.60,0.24,80.72,NA,NA,89.05,1007.92,-0.47
2024-01-03 07:00:00,106.24,181.50,4.24,9.16,13.40,18.70,7.08,1.00,8.12,2.46,8.04,NA,NA,0.56,1.28,NA,98.60,0.36,116.63,NA,NA,105.43,1008.32,-0.47
2024-01-03 08:00:00,90.11,154.62,6.04,10.08,16.12,20.82,9.38,1.32,9.86,3.27,9.17,NA,NA,0.58,1.46,NA,98.57,1.21,210.59,NA,NA,146.78,1009.08,-0.42
2024-01-03 09:00:00,78.16,134.70,6.00,10.82,16.82,19.96,6.46,1.58,16.52,4.18,10.49,NA,NA,0.64,1.91,NA,98.53,1.80,214.76,NA,NA,162.80,1009.30,-0.39
2024-01-03 10:00:00,61.23,106.49,6.73,9.92,16.64,22.23,6.76,1.40,21.81,2.97,7.52,NA,NA,0.45,1.31,NA,98.50,1.94,227.57,NA,NA,160.78,1009.18,-0.39
2024-01-03 11:00:00,48.67,85.55,7.17,9.75,16.92,22.84,6.55,1.42,26.22,1.92,4.90,NA,NA,0.39,1.07,NA,93.43,1.87,246.52,NA,NA,156.02,1008.72,-0.39
2024-01-03 12:00:00,46.05,81.18,6.80,9.09,15.89,22.43,10.18,1.50,32.20,1.64,2.72,NA,NA,0.30,0.72,NA,75.67,2.06,251.42,NA,NA,169.60,1007.90,-0.38
2024-01-03 13:00:00,38.49,68.53,7.07,9.32,16.39,23.70,7.30,1.45,33.12,1.33,1.63,NA,NA,0.21,0.47,NA,73.49,2.14,258.24,NA,NA,189.55,1007.22,-0.37
2024-01-03 14:00:00,36.32,64.97,7.16,10.12,17.28,23.53,13.24,1.27,33.35,0.86,1.14,NA,NA,0.16,0.36,NA,74.01,2.15,255.57,NA,NA,172.38,1006.75,-0.36
2024-01-03 15:00:00,38.50,68.61,5.33,10.72,16.05,21.55,6.20,0.93,32.29,0.69,0.91,NA,NA,0.17,0.36,NA,73.65,2.30,255.29,NA,NA,215.62,1006.55,-0.36
2024-01-03 16:00:00,38.91,69.29,6.68,10.75,17.43,22.14,10.15,0.77,30.00,0.76,0.90,NA,NA,0.22,0.52,NA,74.94,2.10,258.21,NA,NA,149.10,1006.60,-0.37
2024-01-03 17:00:00,39.47,70.21,6.57,10.71,17.27,21.83,5.23,0.59,25.03,1.30,1.40,NA,NA,0.28,0.80,NA,81.20,1.93,255.79,NA,NA,91.20,1006.85,-0.38
2024-01-03 18:00:00,37.92,67.64,7.78,8.78,16.29,25.77,5.34,0.28,22.74,0.62,0.68,NA,NA,0.12,0.38,NA,82.44,1.84,253.68,NA,NA,84.20,1007.20,-0.39
2024-01-03 19:00:00,30.80,55.77,8.36,6.78,12.50,16.11,4.53,1.26,21.30,2.07,1.33,NA,NA,0.22,0.69,NA,81.80,1.77,262.26,NA,NA,84.32,1007.58,-0.39
2024-01-03 20:00:00,27.68,50.57,9.55,12.76,22.32,26.78,NA,1.31,20.89,2.22,2.08,NA,NA,0.32,1.15,NA,80.30,1.81,255.62,NA,NA,84.28,1007.92,-0.40
2024-01-03 21:00:00,27.20,49.78,6.93,10.54,17.47,22.64,3.42,1.35,18.94,2.58,2.31,NA,NA,0.40,1.44,NA,81.68,1.52,251.18,NA,NA,84.80,1008.08,-0.42
2024-01-03 22:00:00,25.69,47.25,5.90,9.92,15.82,20.69,3.51,1.13,17.41,1.88,1.72,NA,NA,0.30,1.04,NA,83.30,1.17,254.10,NA,NA,86.20,1008.00,-0.45
2024-01-03 23:00:00,25.48,46.91,7.42,11.22,18.63,23.20,3.96,1.09,18.25,1.40,1.45,NA,NA,0.25,0.77,NA,83.90,1.29,257.22,NA,NA,85.30,1007.80,-0.44
2024-01-04 00:00:00,22.66,42.21,3.74,10.46,14.20,19.07,2.45,1.25,19.34,1.19,1.23,NA,NA,0.21,0.62,NA,83.93,1.46,248.38,NA,NA,85.52,1007.60,-0.42
2024-01-04 01:00:00,20.19,38.09,4.92,9.51,14.43,20.22,4.51,1.16,14.99,1.05,1.06,NA,NA,0.19,0.52,NA,89.78,1.48,231.46,NA,NA,86.45,1007.25,-0.42
2024-01-04 02:00:00,20.08,37.91,7.40,10.42,17.82,23.72,5.36,1.39,10.02,0.83,1.02,NA,NA,0.18,0.46,NA,98.55,1.15,198.38,NA,NA,87.00,1007.02,-0.44
2024-01-04 03:00:00,18.68,35.57,6.08,10.04,16.12,21.26,5.68,1.04,10.41,0.82,1.20,NA,NA,0.18,0.44,NA,98.60,1.36,213.91,NA,NA,86.10,1006.80,-0.44
2024-01-04 04:00:00,18.55,35.35,6.04,9.88,15.91,21.72,6.12,1.04,8.96,0.77,1.54,NA,NA,0.19,0.44,NA,98.60,1.36,218.79,NA,NA,87.02,1007.05,-0.44
2024-01-04 05:00:00,17.45,33.53,5.24,9.74,14.98,19.49,6.20,0.82,9.46,0.84,1.84,NA,NA,0.20,0.44,NA,98.60,1.14,219.84,NA,NA,87.25,1007.50,-0.44
2024-01-04 06:00:00,16.80,32.44,4.17,8.73,12.90,19.04,6.45,1.12,9.44,0.88,1.91,NA,NA,0.21,0.46,NA,98.60,1.41,221.58,NA,NA,90.65,1007.95,-0.42
2024-01-04 07:00:00,16.78,32.39,5.73,10.94,16.67,21.71,4.39,0.98,10.24,0.96,1.99,NA,NA,0.21,0.51,NA,98.60,1.17,225.44,NA,NA,108.88,1008.55,-0.44
2024-01-04 08:00:00,15.56,30.38,4.59,8.81,13.40,19.78,4.90,1.78,11.24,1.14,2.44,NA,NA,0.22,0.58,NA,98.56,1.08,206.04,NA,NA,140.20,1008.95,-0.44
2024-01-04 09:00:00,14.04,27.84,4.21,7.56,10.43,16.64,5.68,1.49,19.10,1.67,4.86,NA,NA,0.25,0.87,NA,98.53,1.43,219.25,NA,NA,153.32,1009.20,-0.41
2024-01-04 10:00:00,12.90,25.94,5.65,9.27,14.92,20.97,5.86,1.57,23.00,1.49,5.03,NA,NA,0.21,0.77,NA,97.85,1.54,245.50,NA,NA,167.00,1009.10,-0.41
2024-01-04 11:00:00,12.11,24.62,7.43,11.71,19.14,22.36,6.72,1.69,25.52,1.11,3.55,NA,NA,0.22,0.72,NA,98.21,2.06,245.22,NA,NA,174.05,1008.62,-0.37
2024-01-04 12:00:00,12.61,27.33,8.36,12.34,20.70,24.39,9.66,1.61,27.28,0.86,2.34,NA,NA,0.21,0.66,NA,91.05,1.74,254.43,NA,NA,169.68,1007.75,-0.39
2024-01-04 13:00:00,13.90,30.65,6.30,11.19,17.49,23.18,14.50,1.31,22.62,1.04,1.50,NA,NA,0.16,0.44,NA,91.54,1.67,265.14,NA,NA,131.52,1007.20,-0.40
2024-01-04 14:00:00,15.33,34.22,5.32,10.13,15.45,20.90,28.28,1.45,21.30,1.37,1.78,NA,NA,0.18,0.60,NA,97.54,1.13,217.98,NA,NA,98.95,1005.08,-0.43
2024-01-04 15:00:00,29.57,69.83,5.80,10.30,16.10,21.05,9.63,1.28,19.49,1.23,1.92,NA,NA,0.20,0.60,NA,98.63,0.94,93.97,NA,NA,95.75,1002.00,-0.44
2024-01-04 16:00:00,34.62,82.44,4.12,9.35,13.45,19.21,16.26,1.31,16.01,1.16,2.63,NA,NA,0.21,0.61,NA,98.63,0.51,143.69,NA,NA,94.18,1002.92,-0.47
2024-01-04 17:00:00,38.34,91.75,5.74,10.13,15.87,21.51,6.16,1.85,10.40,1.62,6.71,NA,NA,0.47,1.43,NA,98.63,0.72,43.70,NA,NA,89.22,1003.48,-0.47
2024-01-04 18:00:00,55.58,134.85,4.55,10.26,14.82,19.46,1.16,2.05,12.96,2.34,10.52,NA,NA,0.82,2.56,NA,98.67,1.72,217.43,NA,NA,92.05,1003.90,-0.40
2024-01-04 19:00:00,49.54,119.75,5.12,11.06,16.18,20.04,2.07,1.68,17.73,2.43,8.99,NA,NA,0.76,2.38,NA,98.65,1.44,247.83,NA,NA,91.25,1005.20,-0.42
2024-01-04 20:00:00,41.29,99.13,7.30,11.06,18.36,22.68,0.30,0.89,24.88,1.71,6.00,NA,NA,0.58,1.75,NA,98.58,1.62,248.10,NA,NA,87.02,1007.97,-0.41
2024-01-04 21:00:00,41.11,98.67,6.75,10.07,16.82,22.74,2.80,0.80,26.69,1.09,3.79,NA,NA,0.41,1.13,NA,98.56,1.49,249.87,NA,NA,87.05,1008.40,-0.42
2024-01-04 22:00:00,42.41,101.92,6.46,9.68,16.14,21.63,0.34,0.92,27.22,0.82,2.84,NA,NA,0.39,0.98,NA,98.56,1.43,252.36,NA,NA,86.25,1008.20,-0.42
2024-01-04 23:00:00,49.64,120.00,6.32,9.23,15.55,21.77,3.28,0.89,27.85,0.67,2.30,NA,NA,0.44,0.90,NA,98.56,1.27,254.49,NA,NA,85.93,1008.03,-0.44
2024-01-05 00:00:00,57.37,139.32,5.21,10.86,16.07,20.36,2.00,0.60,23.75,0.66,1.68,NA,NA,0.34,0.67,NA,98.59,1.06,255.71,NA,NA,85.38,1007.72,-0.45
2024-01-05 01:00:00,57.27,139.09,5.57,10.42,15.98,21.10,4.80,0.52,26.76,0.58,1.36,NA,NA,0.29,0.55,NA,98.58,1.58,231.80,NA,NA,86.38,1007.55,-0.42
2024-01-05 02:00:00,60.44,147.00,6.72,11.48,18.20,23.35,4.58,0.53,13.08,0.60,1.28,NA,NA,0.25,0.48,NA,98.65,1.23,218.42,NA,NA,86.43,1007.05,-0.44
2024-01-05 03:00:00,62.28,151.60,3.23,9.48,12.71,18.17,4.52,0.43,17.59,0.68,1.44,NA,NA,0.25,0.52,NA,98.64,1.47,228.46,NA,NA,86.65,1006.75,-0.43
2024-01-05 04:00:00,62.69,152.61,5.58,10.00,15.58,19.88,5.16,1.06,14.90,0.61,1.47,NA,NA,0.23,0.50,NA,98.67,1.19,207.27,NA,NA,85.72,1006.92,-0.44
2024-01-05 05:00:00,69.00,168.40,6.77,9.77,16.54,21.38,3.56,1.05,11.72,0.62,1.46,NA,NA,0.22,0.50,NA,98.70,0.73,204.78,NA,NA,87.50,1007.42,-0.46
2024-01-05 06:00:00,71.52,174.70,6.10,9.22,15.32,21.24,3.23,0.98,12.67,0.70,1.81,NA,NA,0.23,0.54,NA,98.70,1.15,221.88,NA,NA,88.95,1007.82,-0.45
2024-01-05 07:00:00,71.83,175.46,5.73,8.18,13.91,20.97,4.26,1.22,12.90,0.80,2.04,NA,NA,0.24,0.59,NA,98.67,1.07,220.04,NA,NA,107.60,1008.55,-0.44
2024-01-05 08:00:00,66.97,163.33,4.84,9.10,13.93,19.00,5.50,1.38,14.75,0.97,2.16,NA,NA,0.23,0.61,NA,98.65,1.53,217.29,NA,NA,133.02,1009.20,-0.42
2024-01-05 09:00:00,77.72,190.20,5.73,10.32,16.05,20.10,7.06,1.37,16.76,1.16,3.00,NA,NA,0.27,0.97,NA,98.65,2.66,217.21,NA,NA,176.50,1009.27,-0.34
2024-01-05 10:00:00,72.98,178.34,6.40,10.45,16.85,22.34,7.20,1.42,20.80,1.18,3.62,NA,NA,0.32,1.21,NA,98.60,2.50,219.15,NA,NA,202.22,1008.87,-0.35
2024-01-05 11:00:00,53.72,130.19,6.32,9.52,15.84,21.44,5.68,1.33,24.00,0.90,2.51,NA,NA,0.27,0.82,NA,98.53,2.54,232.23,NA,NA,203.95,1008.12,-0.34
2024-01-05 12:00:00,45.20,108.90,4.96,9.57,14.53,21.47,5.96,1.29,19.30,0.56,1.52,NA,NA,0.23,0.56,NA,87.21,2.96,237.93,NA,NA,215.00,1007.32,-0.31
2024-01-05 13:00:00,54.28,131.58,6.27,9.44,15.71,22.27,5.29,1.32,18.23,0.43,1.46,NA,NA,0.17,0.38,NA,79.60,3.09,233.58,NA,NA,228.48,1006.58,-0.30
2024-01-05 14:00:00,52.86,128.05,5.68,9.24,14.91,21.38,4.95,1.16,21.11,0.38,1.53,NA,NA,0.14,0.32,NA,80.08,2.79,233.87,NA,NA,242.98,1006.38,-0.32
2024-01-05 15:00:00,44.25,106.52,5.52,8.57,14.09,20.38,4.27,1.46,21.97,0.34,1.24,NA,NA,0.15,0.31,NA,83.99,3.41,225.25,NA,NA,154.68,1006.42,-0.29
2024-01-05 16:00:00,43.38,104.35,2.89,9.94,12.82,17.69,5.19,0.45,22.23,0.34,1.05,NA,NA,0.16,0.35,NA,89.12,2.81,230.34,NA,NA,112.75,1006.62,-0.33
2024-01-05 17:00:00,45.53,109.71,6.70,10.36,17.06,22.90,4.36,0.52,18.94,0.42,1.43,NA,NA,0.21,0.50,NA,90.29,1.96,238.62,NA,NA,91.90,1006.98,-0.38
2024-01-05 18:00:00,46.82,112.94,4.00,9.32,13.32,18.73,4.62,0.24,18.64,0.61,2.24,NA,NA,0.34,0.86,NA,95.98,1.94,252.18,NA,NA,87.12,1007.55,-0.38
2024-01-05 19:00:00,46.93,113.23,3.61,8.61,12.21,18.51,5.56,0.27,18.90,0.60,1.79,NA,NA,0.30,0.73,NA,98.50,1.85,253.06,NA,NA,87.10,1008.20,-0.39
2024-01-05 20:00:00,43.33,104.22,5.53,8.71,14.24,20.64,5.82,0.49,20.93,0.52,1.40,NA,NA,0.25,0.58,NA,98.51,2.00,251.73,NA,NA,86.45,1008.58,-0.38
2024-01-05 21:00:00,40.94,98.24,5.78,9.15,14.92,21.29,5.10,0.68,20.18,0.43,1.09,NA,NA,0.19,0.43,NA,98.54,1.73,248.72,NA,NA,86.10,1008.70,-0.40
2024-01-05 22:00:00,38.45,92.03,5.52,9.85,15.38,21.54,5.24,0.65,19.25,0.38,0.84,NA,NA,0.15,0.33,NA,98.55,1.60,250.89,NA,NA,85.88,1008.65,-0.41
2024-01-05 23:00:00,37.39,89.38,6.58,10.93,17.51,21.39,4.64,0.60,18.38,0.37,0.68,NA,NA,0.12,0.27,NA,98.55,1.80,248.61,NA,NA,87.03,1008.33,-0.40
2024-01-06 00:00:00,37.40,89.38,6.80,10.99,17.79,22.41,4.90,0.45,19.49,0.37,0.54,NA,NA,0.10,0.22,NA,98.55,1.81,253.28,NA,NA,86.70,1007.95,-0.40
2024-01-06 01:00:00,36.19,86.37,6.64,9.48,16.12,23.04,4.85,0.27,20.56,0.35,0.46,NA,NA,0.09,0.19,NA,98.55,2.00,249.96,NA,NA,87.00,1007.48,-0.38
2024-01-06 02:00:00,34.53,82.23,6.53,9.38,15.90,22.65,4.47,0.26,20.21,0.34,0.38,NA,NA,0.08,0.16,NA,98.57,2.18,243.32,NA,NA,82.90,1006.95,-0.37
2024-01-06 03:00:00,35.36,84.31,6.80,10.29,17.08,22.26,3.38,0.37,18.62,0.34,0.38,NA,NA,0.08,0.17,NA,98.60,2.30,229.77,NA,NA,85.08,1006.72,-0.37
2024-01-06 04:00:00,33.64,80.01,6.62,10.00,16.62,22.19,2.94,1.43,17.49,0.34,0.41,NA,NA,0.08,0.15,NA,98.60,2.57,220.30,NA,NA,89.28,1006.88,-0.35
2024-01-06 05:00:00,33.15,78.77,4.97,9.01,13.98,20.64,4.11,1.30,19.65,0.42,0.49,NA,NA,0.09,0.19,NA,98.60,2.19,239.78,NA,NA,88.28,1007.05,-0.37
2024-01-06 06:00:00,33.22,78.96,6.37,9.63,16.00,22.09,4.02,1.50,19.28,0.52,0.50,NA,NA,0.09,0.18,NA,98.58,2.35,233.39,NA,NA,89.33,1007.58,-0.36
