Timestamp,PM2.5 (µg/m³),PM10 (µg/m³),NO (µg/m³),NO2 (µg/m³),NOx (ppb),NH3 (µg/m³),SO2 (µg/m³),CO (mg/m³),Ozone (µg/m³),Benzene (µg/m³),Toluene (µg/m³),Xylene (µg/m³),O Xylene (µg/m³),Eth-Benzene (µg/m³),MP-Xylene (µg/m³),AT (°C),RH (%),WS (m/s),WD (deg),RF (mm),TOT-RF (mm),SR (W/mt2),BP (mmHg),VWS (m/s)
2021-01-01 20:00:00,25.81,NA,0.22,10.70,10.92,NA,23.79,0.42,30.22,0.00,0.00,NA,NA,NA,NA,NA,73.48,1.34,31.82,NA,NA,0.54,NA,NA
2021-01-01 21:00:00,34.58,NA,0.22,11.12,11.34,NA,24.03,0.41,30.08,0.00,0.00,NA,NA,NA,NA,NA,74.02,1.38,30.91,NA,NA,0.30,NA,NA
2021-01-01 22:00:00,38.38,NA,0.22,10.28,10.50,NA,23.97,0.46,29.74,0.00,0.00,NA,NA,NA,NA,NA,75.68,1.33,25.89,NA,NA,0.57,NA,NA
2021-01-01 23:00:00,29.30,NA,0.22,9.06,9.28,NA,25.84,0.43,31.60,0.00,0.00,NA,NA,NA,NA,NA,76.19,1.23,27.23,NA,NA,0.30,NA,NA
2021-01-02 00:00:00,26.06,NA,0.26,7.66,7.93,NA,24.21,0.39,32.62,0.00,0.00,NA,NA,NA,NA,NA,75.06,1.27,33.92,NA,NA,0.76,NA,NA
2021-01-02 01:00:00,27.63,NA,0.26,6.01,6.26,NA,25.06,0.33,34.37,0.00,0.00,NA,NA,NA,NA,NA,76.43,1.36,32.49,NA,NA,0.77,NA,NA
2021-01-02 02:00:00,37.16,NA,0.26,6.75,7.01,NA,24.74,0.34,34.33,0.00,0.00,NA,NA,NA,NA,NA,76.87,1.40,33.38,NA,NA,0.49,NA,NA
2021-01-02 03:00:00,28.26,NA,0.26,7.43,7.70,NA,25.00,0.48,35.24,0.00,0.00,NA,NA,NA,NA,NA,75.99,1.38,23.97,NA,NA,0.45,NA,NA
2021-01-02 04:00:00,36.42,NA,0.24,7.02,7.26,NA,23.95,0.44,34.27,0.00,0.00,NA,NA,NA,NA,NA,78.12,1.30,18.73,NA,NA,0.52,NA,NA
2021-01-02 05:00:00,31.90,NA,0.30,7.79,8.09,NA,24.78,0.56,32.77,0.00,0.00,NA,NA,NA,NA,NA,78.38,1.10,99.50,NA,NA,0.20,NA,NA
2021-01-02 06:00:00,28.30,NA,0.48,14.99,15.47,NA,24.95,0.59,17.78,0.00,0.00,NA,NA,NA,NA,NA,83.73,0.99,348.31,NA,NA,1.81,NA,NA
2021-01-02 07:00:00,41.72,NA,0.76,21.32,22.09,NA,25.29,0.69,16.34,0.00,0.00,NA,NA,NA,NA,NA,85.22,1.07,343.38,NA,NA,22.22,NA,NA
2021-01-02 08:00:00,56.73,NA,0.65,19.72,20.37,NA,24.62,0.58,20.38,0.00,0.00,NA,NA,NA,NA,NA,85.13,1.10,353.54,NA,NA,15.86,NA,NA
2021-01-02 09:00:00,48.86,NA,0.70,19.98,20.68,NA,25.48,0.64,21.63,0.00,0.00,NA,NA,NA,NA,NA,86.59,1.33,177.73,NA,NA,69.96,NA,NA
2021-01-02 10:00:00,49.05,NA,0.73,20.94,21.66,NA,24.94,0.67,19.88,0.00,0.00,NA,NA,NA,NA,NA,91.92,1.14,177.62,NA,NA,35.77,NA,NA
2021-01-02 11:00:00,56.64,NA,0.72,20.71,21.42,NA,24.68,0.63,18.64,0.00,0.00,NA,NA,NA,NA,NA,94.57,1.22,180.02,NA,NA,23.59,NA,NA
2021-01-02 12:00:00,46.30,NA,1.05,23.01,24.06,NA,25.62,0.65,14.54,0.00,0.00,NA,NA,NA,NA,NA,94.52,0.94,8.88,NA,NA,39.36,NA,NA
2021-01-02 13:00:00,35.41,NA,0.91,24.90,25.81,NA,25.56,0.72,18.19,0.00,0.00,NA,NA,NA,NA,NA,94.61,1.32,8.86,NA,NA,98.24,NA,NA
2021-01-02 14:00:00,41.21,NA,0.73,25.48,26.21,NA,27.10,0.53,14.76,0.00,0.00,NA,NA,NA,NA,NA,94.54,1.28,7.86,NA,NA,78.74,NA,NA
2021-01-02 15:00:00,36.42,NA,0.70,25.96,26.66,NA,27.36,0.61,15.16,0.00,0.00,NA,NA,NA,NA,NA,91.25,1.20,18.76,NA,NA,137.87,NA,NA
2021-01-02 16:00:00,39.48,NA,0.43,13.25,13.68,NA,23.17,0.50,16.43,0.00,0.00,NA,NA,NA,NA,NA,90.52,1.67,34.54,NA,NA,54.14,NA,NA
2021-01-02 17:00:00,31.60,NA,0.47,14.32,14.79,NA,23.57,0.57,13.08,0.00,0.00,NA,NA,NA,NA,NA,94.64,1.16,27.85,NA,NA,9.61,NA,NA
2021-01-02 18:00:00,36.65,NA,0.49,17.08,17.57,NA,24.00,0.51,12.34,0.00,0.00,NA,NA,NA,NA,NA,93.40,1.19,29.48,NA,NA,1.33,NA,NA
2021-01-02 19:00:00,35.14,NA,0.41,13.94,14.35,NA,23.83,0.60,9.55,0.00,0.00,NA,NA,NA,NA,NA,88.77,1.39,35.00,NA,NA,1.89,NA,NA
2021-01-02 20:00:00,34.14,NA,0.31,10.17,10.48,NA,23.17,0.59,17.95,0.00,0.00,NA,NA,NA,NA,NA,84.21,1.50,36.13,NA,NA,3.30,NA,NA
2021-01-02 21:00:00,35.92,NA,0.34,12.22,12.56,NA,24.14,0.39,16.51,0.00,0.00,NA,NA,NA,NA,NA,84.34,1.20,27.20,NA,NA,2.97,NA,NA
2021-01-02 22:00:00,35.70,NA,0.37,11.74,12.11,NA,24.28,0.39,17.74,0.00,0.00,NA,NA,NA,NA,NA,84.02,1.30,22.52,NA,NA,3.04,NA,NA
2021-01-02 23:00:00,28.83,NA,0.34,11.23,11.57,NA,24.08,0.47,18.97,0.00,0.00,NA,NA,NA,NA,NA,84.22,1.27,23.36,NA,NA,3.53,NA,NA
2021-01-03 00:00:00,15.48,NA,0.17,9.16,9.33,NA,24.51,0.45,20.83,0.00,0.00,NA,NA,NA,NA,NA,84.10,1.21,23.64,NA,NA,3.26,NA,NA
2021-01-03 01:00:00,19.18,NA,0.12,8.10,8.22,NA,24.89,0.57,16.25,0.00,0.00,NA,NA,NA,NA,NA,84.17,1.42,25.19,NA,NA,2.53,NA,NA
2021-01-03 02:00:00,19.26,NA,0.12,7.71,7.83,NA,23.94,0.56,8.64,0.00,0.00,NA,NA,NA,NA,NA,84.60,1.36,22.79,NA,NA,0.68,999.75,NA
2021-01-03 03:00:00,18.48,NA,0.20,8.75,8.95,NA,24.48,0.48,2.84,0.00,0.00,NA,NA,NA,NA,NA,86.75,1.00,97.02,NA,NA,0.10,999.60,NA
2021-01-03 04:00:00,32.03,NA,0.34,10.34,10.68,NA,25.15,0.51,0.46,0.00,0.00,NA,NA,NA,NA,NA,89.26,0.88,169.49,NA,NA,0.04,999.58,NA
2021-01-03 05:00:00,25.98,NA,0.48,11.63,12.12,NA,24.17,0.43,0.30,0.00,0.00,NA,NA,NA,NA,NA,93.26,0.94,345.52,NA,NA,0.57,999.72,NA
2021-01-03 06:00:00,21.84,NA,0.98,13.54,14.52,NA,24.30,0.48,0.03,0.00,0.00,NA,NA,NA,NA,NA,93.21,0.91,91.67,NA,NA,0.74,NA,NA
2021-01-03 07:00:00,24.80,NA,1.17,13.19,14.36,NA,25.54,0.61,0.01,0.00,0.00,NA,NA,NA,NA,NA,93.45,0.91,187.00,NA,NA,24.20,NA,NA
2021-01-03 08:00:00,28.85,NA,1.29,16.20,17.48,NA,25.37,0.71,0.21,0.00,0.00,NA,NA,NA,NA,NA,92.06,1.14,261.54,NA,NA,46.83,NA,NA
2021-01-03 09:00:00,35.54,NA,1.00,17.23,18.24,NA,25.32,0.59,0.17,0.00,0.00,NA,NA,NA,NA,NA,92.32,1.20,16.19,NA,NA,53.82,NA,NA
2021-01-03 10:00:00,42.62,NA,0.46,13.29,13.75,NA,24.52,0.55,8.54,0.00,0.00,NA,NA,NA,NA,NA,86.07,1.43,27.01,NA,NA,169.61,NA,NA
2021-01-03 11:00:00,45.32,NA,0.17,7.95,8.12,NA,22.90,0.45,13.20,0.00,0.00,NA,NA,NA,NA,NA,80.83,1.63,32.91,NA,NA,166.59,NA,NA
2021-01-03 12:00:00,43.29,NA,0.14,6.13,6.28,NA,22.42,0.41,16.21,0.00,0.00,NA,NA,NA,NA,NA,80.24,2.01,33.04,NA,NA,121.65,NA,NA
2021-01-03 13:00:00,39.49,NA,0.18,6.31,6.49,NA,22.27,0.51,16.37,0.00,0.00,NA,NA,NA,NA,NA,81.22,1.88,33.16,NA,NA,103.10,999.68,NA
2021-01-03 14:00:00,30.63,NA,0.19,6.55,6.74,NA,22.71,0.52,17.11,0.00,0.00,NA,NA,NA,NA,NA,77.65,1.86,34.42,NA,NA,147.46,999.00,NA
2021-01-03 15:00:00,26.22,NA,0.19,6.40,6.60,NA,23.23,0.45,18.96,0.00,0.00,NA,NA,NA,NA,NA,79.57,1.88,38.90,NA,NA,112.06,998.65,NA
2021-01-03 16:00:00,39.34,NA,0.20,6.51,6.70,NA,24.06,0.47,17.02,0.00,0.00,NA,NA,NA,NA,NA,82.28,1.72,33.33,NA,NA,41.34,998.65,NA
2021-01-03 17:00:00,38.80,NA,0.20,7.48,7.68,NA,22.99,0.47,15.02,0.00,0.00,NA,NA,NA,NA,NA,86.37,1.34,34.30,NA,NA,3.98,999.45,NA
2021-01-03 18:00:00,9.36,NA,0.40,9.94,10.33,NA,23.24,0.51,12.54,0.00,0.00,NA,NA,NA,NA,NA,90.61,1.28,39.21,NA,NA,1.40,999.90,NA
2021-01-03 19:00:00,21.80,NA,0.21,10.26,10.47,NA,23.42,0.50,17.64,0.00,0.00,NA,NA,NA,NA,NA,84.18,1.25,45.95,NA,NA,2.29,NA,NA
2021-01-03 20:00:00,27.74,NA,0.17,8.28,8.45,NA,23.42,0.45,18.90,0.00,0.00,NA,NA,NA,NA,NA,83.43,1.38,38.76,NA,NA,2.46,NA,NA
2021-01-03 21:00:00,54.35,NA,0.16,7.96,8.12,NA,22.20,0.74,18.42,0.00,0.00,NA,NA,NA,NA,NA,82.99,1.33,35.47,NA,NA,2.40,NA,NA
2021-01-03 22:00:00,65.01,NA,0.14,6.96,7.10,NA,23.85,0.68,19.02,0.00,0.00,NA,NA,NA,NA,NA,82.21,1.30,37.24,NA,NA,2.71,NA,NA
2021-01-03 23:00:00,59.08,NA,0.13,6.26,6.38,NA,22.71,0.40,20.34,0.00,0.00,NA,NA,NA,NA,NA,80.38,1.32,37.31,NA,NA,3.60,NA,NA
2021-01-04 00:00:00,77.98,NA,0.24,5.53,5.78,NA,22.55,0.39,20.77,0.00,0.00,NA,NA,NA,NA,NA,83.37,1.16,27.72,NA,NA,1.59,NA,NA
2021-01-04 01:00:00,79.18,NA,0.27,6.15,6.42,NA,22.14,0.47,17.30,0.00,0.00,NA,NA,NA,NA,NA,87.13,0.96,27.74,NA,NA,0.50,999.90,NA
2021-01-04 02:00:00,55.49,NA,0.40,7.13,7.54,NA,22.95,0.49,12.70,0.00,0.00,NA,NA,NA,NA,NA,90.56,0.95,28.92,NA,NA,0.69,999.72,NA
2021-01-04 03:00:00,36.61,NA,0.45,7.22,7.67,NA,23.11,0.66,13.67,0.00,0.00,NA,NA,NA,NA,NA,88.21,1.00,28.84,NA,NA,0.53,999.60,NA
2021-01-04 04:00:00,20.77,NA,0.45,7.07,7.52,NA,23.06,0.69,13.71,0.00,0.00,NA,NA,NA,NA,NA,91.04,0.84,33.87,NA,NA,0.65,999.85,NA
2021-01-04 05:00:00,25.36,NA,0.94,8.74,9.68,NA,23.58,0.49,10.64,0.00,0.00,NA,NA,NA,NA,NA,90.92,0.96,185.88,NA,NA,1.00,NA,NA
2021-01-04 06:00:00,15.34,NA,5.50,15.96,21.46,NA,24.16,0.52,2.95,0.00,0.00,NA,NA,NA,NA,NA,91.97,1.00,341.34,NA,NA,3.12,NA,NA
2021-01-04 07:00:00,20.17,NA,5.89,14.26,20.15,NA,23.50,0.65,1.32,0.00,0.00,NA,NA,NA,NA,NA,91.16,0.83,270.77,NA,NA,26.58,NA,NA
2021-01-04 08:00:00,27.93,NA,6.57,20.24,26.80,NA,23.51,0.65,8.93,0.00,0.00,NA,NA,NA,NA,NA,83.11,1.23,16.26,NA,NA,71.03,NA,NA
2021-01-04 09:00:00,44.96,NA,0.97,18.93,19.90,NA,24.30,0.81,17.05,0.00,0.00,NA,NA,NA,NA,NA,77.69,1.54,20.59,NA,NA,129.06,NA,NA
2021-01-04 10:00:00,89.29,NA,0.50,14.36,14.86,NA,23.23,0.74,22.28,0.00,0.00,NA,NA,NA,NA,NA,71.57,1.86,30.95,NA,NA,170.79,NA,NA
2021-01-04 11:00:00,147.62,NA,0.27,8.97,9.24,NA,22.76,0.70,25.03,0.00,0.00,NA,NA,NA,NA,NA,72.62,1.74,37.91,NA,NA,232.87,NA,NA
2021-01-04 12:00:00,88.43,NA,0.28,6.79,7.08,NA,21.70,0.63,24.72,0.00,0.00,NA,NA,NA,NA,NA,75.68,1.77,37.18,NA,NA,194.08,NA,NA
2021-01-04 13:00:00,56.93,NA,0.22,6.36,6.58,NA,27.15,0.45,13.15,0.00,0.00,NA,NA,NA,NA,NA,74.04,1.82,32.98,NA,NA,200.83,999.75,NA
2021-01-04 14:00:00,32.22,NA,0.24,9.10,9.34,NA,28.52,0.43,12.73,0.00,0.00,NA,NA,NA,NA,NA,74.74,1.62,41.95,NA,NA,158.39,999.42,NA
2021-01-04 15:00:00,37.36,NA,0.14,7.19,7.33,NA,28.36,0.52,19.45,0.00,0.00,NA,NA,NA,NA,NA,73.60,1.88,30.06,NA,NA,139.47,998.88,NA
2021-01-04 16:00:00,23.83,NA,0.20,11.00,11.19,NA,28.03,0.54,17.78,0.00,0.00,NA,NA,NA,NA,NA,76.09,1.75,35.68,NA,NA,58.32,999.12,NA
2021-01-04 17:00:00,16.93,NA,0.19,10.27,10.46,NA,27.85,0.46,20.65,0.00,0.00,NA,NA,NA,NA,NA,78.90,1.68,37.09,NA,NA,14.97,999.75,NA
2021-01-04 18:00:00,17.32,NA,0.24,11.95,12.20,NA,27.50,0.49,12.82,0.00,0.00,NA,NA,NA,NA,NA,81.34,1.42,25.13,NA,NA,NA,NA,NA
2021-01-04 19:00:00,28.66,NA,0.32,12.49,12.80,NA,25.98,0.49,8.80,0.00,0.00,NA,NA,NA,NA,NA,81.58,1.27,28.08,NA,NA,NA,NA,NA
2021-01-04 20:00:00,21.24,NA,0.38,13.25,13.64,NA,26.01,0.49,9.12,0.00,0.00,NA,NA,NA,NA,NA,84.23,1.16,23.13,NA,NA,NA,NA,NA
2021-01-04 21:00:00,18.24,NA,0.43,13.66,14.10,NA,25.44,0.86,11.17,0.00,0.00,NA,NA,NA,NA,NA,86.51,1.22,24.68,NA,NA,0.57,NA,NA
2021-01-04 22:00:00,20.12,NA,0.44,12.29,12.74,NA,24.53,0.80,13.35,0.00,0.00,NA,NA,NA,NA,NA,90.59,1.06,25.13,NA,NA,0.28,NA,NA
2021-01-04 23:00:00,22.45,NA,0.55,13.02,13.57,NA,25.55,0.72,12.86,0.00,0.00,NA,NA,NA,NA,NA,89.98,1.11,22.48,NA,NA,1.13,NA,NA
2021-01-05 00:00:00,23.72,NA,0.38,9.93,10.31,NA,25.14,0.66,18.08,0.00,0.00,NA,NA,NA,NA,NA,91.49,1.37,37.04,NA,NA,0.07,NA,NA
2021-01-05 01:00:00,12.74,NA,0.37,7.49,7.86,NA,24.23,0.70,16.64,0.00,0.00,NA,NA,NA,NA,NA,93.26,1.21,24.93,NA,NA,0.29,NA,NA
2021-01-05 02:00:00,8.48,NA,0.50,8.08,8.58,NA,24.29,0.66,13.31,0.00,0.00,NA,NA,NA,NA,NA,93.26,1.04,110.04,NA,NA,0.51,999.95,NA
2021-01-05 03:00:00,14.70,NA,0.45,6.69,7.15,NA,22.48,0.48,15.68,0.00,0.00,NA,NA,NA,NA,NA,93.27,1.20,26.01,NA,NA,0.12,999.65,NA
2021-01-05 04:00:00,8.15,NA,0.53,6.04,6.56,NA,23.64,0.48,12.26,0.00,0.00,NA,NA,NA,NA,NA,93.27,0.96,168.78,NA,NA,0.60,999.70,NA
2021-01-05 05:00:00,6.55,NA,2.84,12.73,15.56,NA,25.45,0.47,6.20,0.00,0.00,NA,NA,NA,NA,NA,93.27,1.00,237.29,NA,NA,0.37,999.90,NA
2021-01-05 06:00:00,6.13,NA,24.46,22.88,47.34,NA,25.90,0.56,4.91,0.00,0.00,NA,NA,NA,NA,NA,93.27,1.25,264.02,NA,NA,0.36,NA,NA
2021-01-05 07:00:00,14.82,NA,22.09,24.95,47.04,NA,25.69,0.73,6.37,0.00,0.00,NA,NA,NA,NA,NA,93.27,0.99,298.06,NA,NA,1.00,NA,NA
2021-01-05 08:00:00,22.19,NA,14.34,25.29,39.62,NA,25.91,0.62,6.09,0.00,0.00,NA,NA,NA,NA,NA,93.27,1.05,328.49,NA,NA,2.81,NA,NA
2021-01-05 09:00:00,20.23,NA,14.42,28.06,42.48,NA,24.72,0.75,5.19,0.00,0.00,NA,NA,NA,NA,NA,93.26,1.12,258.77,NA,NA,6.13,NA,NA
2021-01-05 10:00:00,11.98,NA,16.66,30.06,46.72,NA,26.06,0.85,4.85,0.00,0.00,NA,NA,NA,NA,NA,93.26,0.94,247.18,NA,NA,15.97,NA,NA
2021-01-05 11:00:00,16.22,NA,36.74,34.67,71.41,NA,26.22,0.83,4.19,0.00,0.00,NA,NA,NA,NA,NA,93.30,0.89,272.34,NA,NA,8.85,NA,NA
2021-01-05 12:00:00,18.66,NA,38.62,35.78,74.40,NA,26.86,0.79,4.73,0.00,0.00,NA,NA,NA,NA,NA,93.30,0.68,226.14,NA,NA,26.13,NA,NA
2021-01-05 13:00:00,20.33,NA,24.41,43.56,67.96,NA,25.37,0.68,5.87,0.00,0.00,NA,NA,NA,NA,NA,93.30,0.62,224.95,NA,NA,9.93,NA,NA
2021-01-05 14:00:00,13.76,NA,7.02,25.00,32.02,NA,25.83,0.50,9.57,0.00,0.00,NA,NA,NA,NA,NA,93.30,0.71,28.44,NA,NA,17.94,999.80,NA
2021-01-05 15:00:00,8.80,NA,4.75,22.84,27.59,NA,25.76,0.51,0.11,0.00,0.00,NA,NA,NA,NA,NA,93.31,0.45,109.09,NA,NA,31.97,999.60,NA
2021-01-05 16:00:00,5.56,NA,7.97,27.83,35.80,NA,26.73,0.60,13.82,0.00,0.00,NA,NA,NA,NA,NA,93.31,0.70,31.90,NA,NA,27.43,999.90,NA
2021-01-05 17:00:00,7.13,NA,7.31,20.64,27.94,NA,25.19,0.39,3.88,0.00,0.00,NA,NA,NA,NA,NA,93.28,0.71,26.95,NA,NA,11.55,NA,NA
2021-01-05 18:00:00,4.34,NA,8.93,21.25,30.18,NA,24.84,0.43,0.87,0.00,0.00,NA,NA,NA,NA,NA,93.28,0.75,22.93,NA,NA,0.03,NA,NA
2021-01-05 19:00:00,3.56,NA,22.06,20.98,43.04,NA,22.52,0.45,3.70,0.00,0.00,NA,NA,NA,NA,NA,93.29,0.80,21.77,NA,NA,0.25,NA,NA
2021-01-05 20:00:00,3.31,NA,12.57,19.58,32.15,NA,22.84,0.53,1.16,0.00,0.00,NA,NA,NA,NA,NA,93.05,0.80,187.41,NA,NA,0.75,NA,NA
2021-01-05 21:00:00,2.46,NA,8.16,20.54,28.70,NA,23.10,0.51,1.05,0.00,0.00,NA,NA,NA,NA,NA,92.87,0.88,48.44,NA,NA,0.67,NA,NA
2021-01-05 22:00:00,2.91,NA,0.99,11.42,12.41,NA,21.88,0.37,5.72,0.00,0.00,NA,NA,NA,NA,NA,92.87,0.82,29.15,NA,NA,0.46,NA,NA
2021-01-05 23:00:00,6.55,NA,0.64,8.36,9.00,NA,21.22,0.50,6.63,0.00,0.00,NA,NA,NA,NA,NA,92.88,0.74,22.54,NA,NA,0.40,NA,NA
2021-01-06 00:00:00,7.46,NA,0.68,6.96,7.64,NA,21.42,0.52,6.68,0.00,0.00,NA,NA,NA,NA,NA,92.91,0.77,22.54,NA,NA,0.18,NA,NA
2021-01-06 01:00:00,5.08,NA,0.62,5.48,6.10,NA,23.03,0.52,6.84,0.00,0.00,NA,NA,NA,NA,NA,92.94,0.75,19.77,NA,NA,0.87,NA,NA
2021-01-06 02:00:00,3.61,NA,0.83,5.40,6.22,NA,22.14,0.50,5.81,0.00,0.00,NA,NA,NA,NA,NA,93.34,0.74,21.88,NA,NA,0.73,999.75,NA
2021-01-06 03:00:00,2.85,NA,0.82,4.97,5.79,NA,21.15,0.47,5.76,0.00,0.00,NA,NA,NA,NA,NA,93.34,0.71,176.87,NA,NA,0.33,999.10,NA
2021-01-06 04:00:00,2.00,NA,1.09,4.61,5.70,NA,20.80,0.43,5.15,0.00,0.00,NA,NA,NA,NA,NA,93.34,0.70,101.41,NA,NA,0.84,999.02,NA
2021-01-06 05:00:00,2.15,NA,1.48,4.93,6.40,NA,21.20,0.52,4.99,0.00,0.00,NA,NA,NA,NA,NA,93.34,0.73,26.34,NA,NA,1.34,999.50,NA
2021-01-06 06:00:00,5.47,NA,8.89,7.56,16.44,NA,22.58,0.55,4.51,0.00,0.00,NA,NA,NA,NA,NA,93.34,0.73,257.49,NA,NA,2.69,NA,NA
2021-01-06 07:00:00,3.92,NA,13.40,9.92,23.32,NA,23.38,0.44,4.50,0.00,0.00,NA,NA,NA,NA,NA,93.34,0.94,25.28,NA,NA,21.19,NA,NA
2021-01-06 08:00:00,3.17,NA,12.24,17.74,29.98,NA,23.33,0.54,6.46,0.00,0.00,NA,NA,NA,NA,NA,93.34,1.32,34.96,NA,NA,52.47,NA,NA
2021-01-06 09:00:00,3.17,NA,2.94,12.05,14.98,NA,23.71,0.45,8.73,0.00,0.00,NA,NA,NA,NA,NA,90.72,1.30,43.63,NA,NA,149.56,NA,NA
2021-01-06 10:00:00,3.14,NA,1.70,9.42,11.11,NA,23.08,0.49,9.93,0.00,0.00,NA,NA,NA,NA,NA,84.04,1.25,47.81,NA,NA,207.06,NA,NA
2021-01-06 11:00:00,2.63,NA,0.81,6.90,7.72,NA,22.61,0.43,10.87,0.00,0.00,NA,NA,NA,NA,NA,83.90,1.27,55.74,NA,NA,233.63,NA,NA
2021-01-06 12:00:00,2.06,NA,0.70,6.38,7.08,NA,21.71,0.49,10.89,0.00,0.00,NA,NA,NA,NA,NA,90.33,1.28,74.88,NA,NA,170.92,999.80,NA
2021-01-06 13:00:00,1.05,NA,3.42,20.95,24.36,NA,26.35,0.42,10.33,0.00,0.00,NA,NA,NA,NA,NA,93.37,1.10,99.22,NA,NA,61.45,999.25,NA
2021-01-06 14:00:00,0.62,NA,1.80,20.44,22.23,NA,28.33,0.42,9.60,0.00,0.00,NA,NA,NA,NA,NA,93.39,1.14,87.08,NA,NA,123.86,998.58,NA
2021-01-06 15:00:00,1.32,NA,0.87,12.86,13.74,NA,23.49,0.41,8.90,0.00,0.00,NA,NA,NA,NA,NA,93.11,1.03,113.56,NA,NA,102.67,998.15,NA
2021-01-06 16:00:00,1.66,NA,1.15,9.90,11.05,NA,23.58,0.45,7.93,0.00,0.00,NA,NA,NA,NA,NA,92.48,0.87,46.72,NA,NA,52.68,998.28,NA
