Timestamp,PM2.5 (µg/m³),PM10 (µg/m³),NO (µg/m³),NO2 (µg/m³),NOx (ppb),NH3 (µg/m³),SO2 (µg/m³),CO (mg/m³),Ozone (µg/m³),Benzene (µg/m³),Toluene (µg/m³),Xylene (µg/m³),O Xylene (µg/m³),Eth-Benzene (µg/m³),MP-Xylene (µg/m³),AT (°C),RH (%),WS (m/s),WD (deg),RF (mm),TOT-RF (mm),SR (W/mt2),BP (mmHg),VWS (m/s)
2021-01-03 08:00:00,13.88,NA,4.28,11.25,15.54,NA,8.22,0.70,8.44,0.00,0.54,NA,NA,NA,NA,NA,81.40,1.78,70.82,NA,NA,25.32,761.91,NA
2021-01-03 09:00:00,15.60,NA,4.21,11.20,15.48,NA,8.30,0.70,8.60,1.33,0.00,NA,NA,NA,NA,NA,79.55,1.62,84.63,NA,NA,25.82,761.98,NA
2021-01-03 10:00:00,17.29,NA,4.22,11.28,15.53,NA,8.22,0.70,19.17,0.00,0.00,NA,NA,NA,NA,NA,78.38,1.78,88.14,NA,NA,57.50,761.87,NA
2021-01-03 11:00:00,19.10,NA,4.23,11.23,15.49,NA,8.08,0.70,17.88,0.00,0.00,NA,NA,NA,2.72,NA,70.93,2.44,105.97,NA,NA,53.63,761.12,NA
2021-01-03 12:00:00,16.94,NA,4.25,11.25,15.54,NA,8.15,0.70,12.85,0.00,0.00,NA,NA,NA,NA,NA,71.03,2.91,107.53,NA,NA,38.55,760.44,NA
2021-01-03 13:00:00,17.48,NA,4.27,11.26,15.55,NA,8.28,0.70,14.67,0.00,2.06,NA,NA,2.53,NA,NA,70.82,2.66,104.98,NA,NA,44.01,759.86,NA
2021-01-03 14:00:00,16.71,NA,4.20,11.26,15.54,NA,8.28,0.69,26.62,0.00,0.38,NA,NA,0.46,NA,NA,67.74,3.49,101.08,NA,NA,79.85,759.28,NA
2021-01-03 15:00:00,16.28,NA,4.22,11.23,15.54,NA,8.00,0.69,15.42,0.00,0.00,NA,NA,NA,NA,NA,69.77,2.53,108.20,NA,NA,46.24,759.08,NA
2021-01-03 16:00:00,14.10,NA,4.18,11.27,15.55,NA,8.12,0.69,8.34,0.00,0.00,NA,NA,NA,NA,NA,71.59,2.14,106.30,NA,NA,25.03,759.17,NA
2021-01-03 17:00:00,14.14,NA,4.22,11.32,15.56,NA,8.22,0.70,1.85,0.00,0.00,NA,NA,NA,NA,NA,73.28,1.93,100.18,NA,NA,5.55,759.81,NA
2021-01-03 18:00:00,17.58,NA,4.27,11.28,15.54,NA,8.36,0.70,1.21,0.00,0.00,NA,NA,NA,NA,NA,79.05,0.58,101.02,NA,NA,3.62,760.31,NA
2021-01-03 19:00:00,13.48,NA,4.28,11.32,15.52,NA,8.35,0.70,3.96,0.00,0.00,NA,NA,NA,NA,NA,77.74,0.76,117.35,NA,NA,11.90,760.84,NA
2021-01-03 20:00:00,15.37,NA,4.25,11.30,15.52,NA,8.21,0.70,3.94,0.00,0.00,NA,NA,NA,NA,NA,73.61,0.76,121.62,NA,NA,11.82,761.16,NA
2021-01-03 21:00:00,14.34,NA,4.26,11.31,15.50,NA,8.01,0.70,2.88,0.00,0.00,NA,NA,NA,NA,NA,72.41,1.01,117.75,NA,NA,8.63,761.21,NA
2021-01-03 22:00:00,12.60,NA,4.20,11.22,15.58,NA,8.23,0.70,1.88,0.00,0.00,NA,NA,NA,NA,NA,71.70,0.62,113.60,NA,NA,5.63,761.34,NA
2021-01-03 23:00:00,12.89,NA,4.28,11.32,15.50,NA,7.90,0.69,1.53,0.00,0.00,NA,NA,NA,NA,NA,72.69,0.44,121.06,NA,NA,4.58,761.19,NA
2021-01-04 00:00:00,10.86,NA,4.22,11.34,15.59,NA,8.19,0.69,1.23,0.00,0.00,NA,NA,NA,2.28,NA,73.01,0.93,107.20,NA,NA,3.70,760.84,NA
2021-01-04 01:00:00,12.34,NA,4.23,11.24,15.54,NA,8.20,0.69,1.08,0.00,0.00,NA,NA,NA,NA,NA,74.56,0.60,98.98,NA,NA,3.23,760.39,NA
2021-01-04 02:00:00,11.11,NA,4.28,11.29,15.57,NA,8.14,0.70,1.18,0.00,0.00,NA,NA,NA,NA,NA,74.66,0.78,89.80,NA,NA,3.55,760.20,NA
2021-01-04 03:00:00,11.01,NA,4.19,11.31,15.59,NA,8.24,0.70,1.06,0.00,0.00,NA,NA,NA,NA,NA,75.43,0.39,88.13,NA,NA,3.20,760.16,NA
2021-01-04 04:00:00,10.26,NA,4.22,11.28,15.55,NA,8.26,0.71,0.98,0.00,2.08,NA,NA,NA,NA,NA,76.85,0.47,74.61,NA,NA,2.94,760.46,NA
2021-01-04 05:00:00,9.03,NA,4.24,11.28,15.53,NA,8.29,0.70,0.94,0.00,0.00,NA,NA,NA,NA,NA,79.28,0.90,61.19,NA,NA,2.80,760.88,NA
2021-01-04 06:00:00,12.08,NA,4.23,11.25,15.45,NA,8.09,0.70,0.81,0.00,0.00,NA,NA,3.13,NA,NA,83.43,0.16,36.86,NA,NA,2.42,761.53,NA
2021-01-04 07:00:00,10.23,NA,4.22,11.30,15.49,NA,8.12,0.70,4.61,0.00,2.23,NA,NA,NA,NA,NA,83.97,0.80,58.97,NA,NA,13.82,762.28,NA
2021-01-04 08:00:00,12.39,NA,4.24,11.26,15.52,NA,8.40,0.70,8.02,1.72,0.44,NA,NA,NA,NA,NA,77.26,1.48,76.53,NA,NA,24.06,762.56,NA
2021-01-04 09:00:00,17.06,NA,4.21,11.25,15.51,NA,8.14,0.70,15.22,0.34,0.00,NA,NA,NA,NA,NA,69.39,2.89,95.42,NA,NA,45.64,762.39,NA
2021-01-04 10:00:00,16.19,NA,4.20,11.22,15.48,NA,8.36,0.70,23.62,0.00,0.00,NA,NA,NA,NA,NA,62.94,2.57,105.87,NA,NA,70.84,761.91,NA
2021-01-04 11:00:00,16.73,NA,4.26,11.27,15.52,NA,8.31,0.69,30.34,0.00,0.00,NA,NA,NA,NA,NA,63.65,2.76,106.27,NA,NA,91.01,761.21,NA
2021-01-04 12:00:00,22.21,NA,4.17,11.26,15.53,NA,8.24,0.69,29.21,0.00,0.00,NA,NA,NA,NA,NA,64.99,2.74,105.17,NA,NA,87.62,760.48,NA
2021-01-04 13:00:00,20.14,NA,4.18,11.38,15.60,NA,7.98,0.69,27.18,0.00,0.00,NA,NA,NA,NA,NA,64.87,1.99,115.12,NA,NA,81.55,759.86,NA
2021-01-04 14:00:00,16.59,NA,4.19,11.28,15.54,NA,8.16,0.70,19.16,0.00,0.00,NA,NA,NA,6.46,NA,64.99,2.18,109.15,NA,NA,57.46,759.41,NA
2021-01-04 15:00:00,14.49,NA,4.21,11.28,15.48,NA,8.09,0.70,19.22,0.00,0.00,NA,NA,NA,NA,NA,64.10,2.37,103.21,NA,NA,57.65,759.09,NA
2021-01-04 16:00:00,14.08,NA,4.31,11.27,15.49,NA,8.09,0.70,10.17,0.00,0.00,NA,NA,2.37,NA,NA,64.42,2.21,107.21,NA,NA,30.50,759.36,NA
2021-01-04 17:00:00,14.66,NA,4.26,11.25,15.56,NA,8.25,0.70,3.09,0.00,0.00,NA,NA,NA,NA,NA,67.87,2.58,107.10,NA,NA,9.27,759.92,NA
2021-01-04 18:00:00,13.01,NA,4.28,11.26,15.52,NA,8.22,0.70,1.22,0.00,0.00,NA,NA,NA,NA,NA,70.72,2.26,99.78,NA,NA,3.66,760.58,NA
2021-01-04 19:00:00,13.38,NA,4.19,11.28,15.49,NA,8.30,0.71,0.76,0.00,0.00,NA,NA,NA,NA,NA,72.96,1.82,87.37,NA,NA,2.28,761.18,NA
2021-01-04 20:00:00,14.79,NA,4.17,11.24,15.47,NA,8.25,0.70,1.01,0.00,0.00,NA,NA,NA,NA,NA,76.21,1.21,78.12,NA,NA,3.03,761.62,NA
2021-01-04 21:00:00,16.06,NA,4.21,11.21,15.58,NA,8.23,0.70,0.88,0.00,0.00,NA,NA,NA,NA,NA,76.91,1.49,81.97,NA,NA,2.63,761.68,NA
2021-01-04 22:00:00,14.09,NA,4.26,11.33,15.53,NA,8.20,0.70,1.22,0.00,0.00,NA,NA,NA,NA,NA,78.12,0.94,78.75,NA,NA,3.67,761.57,NA
2021-01-04 23:00:00,16.50,NA,4.19,11.24,15.53,NA,8.36,0.69,1.17,0.00,0.00,NA,NA,NA,NA,NA,78.94,1.20,73.61,NA,NA,3.52,761.31,NA
2021-01-05 00:00:00,12.44,NA,4.24,11.30,15.56,NA,8.02,0.69,0.44,0.00,0.00,NA,NA,NA,NA,NA,81.49,1.33,99.04,NA,NA,1.30,761.08,NA
2021-01-05 01:00:00,13.55,NA,4.25,11.30,15.52,NA,8.24,0.69,1.66,0.00,0.00,NA,NA,NA,2.42,NA,86.04,0.88,90.02,NA,NA,4.99,760.88,NA
2021-01-05 02:00:00,11.90,NA,4.22,11.32,15.56,NA,8.29,0.70,1.48,0.00,0.00,NA,NA,NA,NA,NA,86.94,0.66,85.96,NA,NA,4.46,760.48,NA
2021-01-05 03:00:00,8.88,NA,4.27,11.32,15.56,NA,8.33,0.70,1.48,0.00,0.00,NA,NA,2.09,NA,NA,87.29,0.50,91.13,NA,NA,4.43,760.26,NA
2021-01-05 04:00:00,8.59,NA,4.24,11.18,15.53,NA,8.20,0.71,1.28,0.00,0.00,NA,NA,0.45,NA,NA,87.84,0.31,57.36,NA,NA,3.85,760.31,NA
2021-01-05 05:00:00,7.11,NA,4.21,11.26,15.54,NA,8.19,0.70,1.02,0.00,2.53,NA,NA,NA,NA,NA,88.60,0.13,38.58,NA,NA,3.06,760.71,NA
2021-01-05 06:00:00,9.60,NA,4.24,11.24,15.52,NA,8.01,0.70,0.96,0.00,0.00,NA,NA,NA,NA,NA,89.00,0.12,30.64,NA,NA,2.88,761.34,NA
2021-01-05 07:00:00,7.43,NA,4.21,11.27,15.60,NA,8.26,0.70,1.02,0.00,0.00,NA,NA,NA,NA,NA,89.25,0.36,62.16,NA,NA,3.07,762.13,NA
2021-01-05 08:00:00,6.59,NA,4.26,11.31,15.53,NA,8.16,0.70,1.36,0.00,0.00,NA,NA,2.60,NA,NA,89.26,1.21,70.08,NA,NA,4.07,762.92,NA
2021-01-05 09:00:00,6.06,NA,4.17,11.31,15.58,NA,8.28,0.70,1.85,0.00,0.00,NA,NA,NA,NA,NA,89.26,0.68,55.47,NA,NA,5.55,763.09,NA
2021-01-05 10:00:00,4.50,NA,4.19,11.30,15.48,NA,8.39,0.71,2.28,0.00,0.00,NA,NA,NA,NA,NA,89.26,0.48,64.04,NA,NA,6.83,762.97,NA
2021-01-05 11:00:00,6.78,NA,4.22,11.31,15.56,NA,8.37,0.70,2.22,0.00,0.00,NA,NA,NA,NA,NA,89.26,0.21,33.49,NA,NA,6.66,762.39,NA
2021-01-05 12:00:00,8.95,NA,4.24,11.34,15.50,NA,8.37,0.70,2.67,0.00,0.00,NA,NA,NA,NA,NA,89.28,0.19,59.75,NA,NA,8.00,761.70,NA
2021-01-05 13:00:00,9.16,NA,4.25,11.33,15.52,NA,8.14,0.70,2.40,0.00,2.65,NA,NA,NA,NA,NA,89.28,0.15,68.19,NA,NA,7.19,761.03,NA
2021-01-05 14:00:00,8.16,NA,4.22,11.31,15.64,NA,8.13,0.70,3.00,0.00,0.00,NA,NA,2.02,NA,NA,89.29,0.08,37.21,NA,NA,9.02,760.52,NA
2021-01-05 15:00:00,7.95,NA,4.16,11.27,15.54,NA,8.26,0.70,4.98,0.00,0.00,NA,NA,NA,NA,NA,89.28,0.09,42.21,NA,NA,14.93,760.26,NA
2021-01-05 16:00:00,6.52,NA,4.19,11.32,15.60,NA,8.17,0.70,3.86,0.00,0.00,NA,NA,NA,NA,NA,89.28,0.08,95.07,NA,NA,11.58,760.48,NA
2021-01-05 17:00:00,5.40,NA,4.20,11.27,15.58,NA,8.23,0.70,2.51,0.00,0.00,NA,NA,NA,NA,NA,89.28,0.13,81.18,NA,NA,7.52,760.78,NA
2021-01-05 18:00:00,5.31,NA,4.19,11.23,15.57,NA,8.15,0.70,1.38,0.00,0.00,NA,NA,NA,NA,NA,89.28,0.15,87.00,NA,NA,4.12,761.18,NA
2021-01-05 19:00:00,4.23,NA,4.19,11.31,15.54,NA,8.10,0.71,1.60,0.00,0.00,NA,NA,NA,NA,NA,89.28,0.37,86.59,NA,NA,4.82,761.72,NA
2021-01-05 20:00:00,6.30,NA,4.18,11.32,15.42,NA,8.19,0.70,1.62,0.00,0.00,NA,NA,NA,NA,NA,89.28,0.50,75.67,NA,NA,4.88,762.17,NA
2021-01-05 21:00:00,8.16,NA,4.26,11.24,15.56,NA,8.07,0.70,1.10,0.00,0.00,NA,NA,NA,NA,NA,89.27,0.11,79.16,NA,NA,3.30,762.36,NA
2021-01-05 22:00:00,7.28,NA,4.23,11.24,15.53,NA,8.31,0.69,0.94,0.00,0.00,NA,NA,NA,NA,NA,89.28,0.14,73.36,NA,NA,2.82,762.19,NA
2021-01-05 23:00:00,6.54,NA,4.28,11.32,15.45,NA,8.24,0.70,0.81,0.00,0.00,NA,NA,NA,NA,NA,89.28,0.10,42.22,NA,NA,2.43,761.85,NA
2021-01-06 00:00:00,5.08,NA,4.23,11.28,15.55,NA,8.31,0.70,0.94,0.00,0.00,NA,NA,NA,NA,NA,89.28,0.11,59.14,NA,NA,2.81,761.19,NA
2021-01-06 01:00:00,7.77,NA,4.28,11.38,15.57,NA,8.03,0.69,0.96,0.00,0.00,NA,NA,NA,NA,NA,89.28,0.04,36.77,NA,NA,2.90,760.71,NA
2021-01-06 02:00:00,6.04,NA,4.20,11.30,15.51,NA,8.15,0.70,0.98,0.00,0.00,NA,NA,NA,NA,NA,89.28,0.16,46.24,NA,NA,2.95,760.24,NA
2021-01-06 03:00:00,4.46,NA,4.22,11.28,15.45,NA,8.33,0.69,0.99,0.00,0.00,NA,NA,NA,NA,NA,89.28,0.05,44.14,NA,NA,2.97,759.82,NA
2021-01-06 04:00:00,5.63,NA,4.25,11.32,15.50,NA,8.22,0.70,1.17,0.00,0.00,NA,NA,NA,NA,NA,89.28,0.11,80.78,NA,NA,3.50,759.82,NA
2021-01-06 05:00:00,8.07,NA,4.30,11.29,15.52,NA,8.26,0.70,1.26,0.00,0.00,NA,NA,NA,NA,NA,89.28,0.08,90.59,NA,NA,3.78,760.16,NA
2021-01-06 06:00:00,8.48,NA,4.21,11.28,15.54,NA,8.23,0.71,1.40,1.20,0.00,NA,NA,NA,NA,NA,89.28,0.13,71.71,NA,NA,4.19,760.86,NA
2021-01-06 07:00:00,7.53,NA,4.22,11.24,15.54,NA,8.29,0.71,4.37,0.00,0.00,NA,NA,NA,NA,NA,89.28,0.60,92.36,NA,NA,13.12,761.44,NA
2021-01-06 08:00:00,7.22,NA,4.25,11.34,15.51,NA,8.10,0.70,10.92,0.00,0.00,NA,NA,NA,NA,NA,87.38,1.27,102.91,NA,NA,32.78,761.94,NA
2021-01-06 09:00:00,6.78,NA,4.21,11.31,15.48,NA,8.21,0.69,20.09,0.00,0.00,NA,NA,NA,NA,NA,76.54,1.63,113.00,NA,NA,60.27,762.00,NA
2021-01-06 10:00:00,7.65,NA,4.14,11.33,15.46,NA,8.02,0.68,23.34,0.00,0.00,NA,NA,NA,NA,NA,73.32,1.75,109.43,NA,NA,70.02,761.51,NA
2021-01-06 11:00:00,6.99,NA,4.28,11.27,15.52,NA,8.15,0.70,25.25,0.00,0.00,NA,NA,NA,NA,NA,73.02,1.64,116.35,NA,NA,75.75,760.74,NA
2021-01-06 12:00:00,8.25,NA,4.20,11.42,15.55,NA,8.33,0.69,19.63,0.00,0.00,NA,NA,NA,NA,NA,78.99,1.25,109.43,NA,NA,58.89,760.14,NA
2021-01-06 13:00:00,12.79,NA,4.22,11.24,15.50,NA,8.19,0.69,8.26,0.00,0.00,NA,NA,NA,NA,NA,88.26,1.04,106.92,NA,NA,24.77,759.81,NA
2021-01-06 14:00:00,12.90,NA,4.23,11.34,15.51,NA,8.16,0.70,18.75,0.00,0.00,NA,NA,NA,NA,NA,85.58,0.37,81.40,NA,NA,56.26,759.30,NA
2021-01-06 15:00:00,10.83,NA,4.91,12.74,19.00,NA,7.81,0.70,15.95,0.00,0.00,NA,NA,NA,NA,NA,80.97,0.40,87.28,NA,NA,47.86,758.94,NA
