Timestamp,PM2.5 (µg/m³),PM10 (µg/m³),NO (µg/m³),NO2 (µg/m³),NOx (ppb),NH3 (µg/m³),SO2 (µg/m³),CO (mg/m³),Ozone (µg/m³),Benzene (µg/m³),Toluene (µg/m³),Xylene (µg/m³),O Xylene (µg/m³),Eth-Benzene (µg/m³),MP-Xylene (µg/m³),AT (°C),RH (%),WS (m/s),WD (deg),RF (mm),TOT-RF (mm),SR (W/mt2),BP (mmHg),VWS (m/s)
2024-01-01 00:00:00,46.49,68.04,37.70,56.68,94.38,30.32,10.08,3.24,17.82,0.10,1.17,NA,NA,0.46,0.51,NA,85.96,1.33,175.88,NA,NA,0.40,759.30,-0.51
2024-01-01 01:00:00,41.03,61.51,39.56,54.32,93.86,30.87,10.45,5.53,18.29,0.34,0.93,NA,NA,0.51,0.48,NA,91.18,1.37,174.60,NA,NA,NA,759.00,-0.51
2024-01-01 02:00:00,39.34,59.46,38.54,46.94,85.64,30.68,9.63,5.58,17.85,0.58,1.16,NA,NA,0.49,0.48,NA,96.20,1.35,169.18,NA,NA,0.20,758.72,-0.51
2024-01-01 03:00:00,38.36,58.28,35.55,40.61,76.16,29.73,9.91,5.99,17.76,0.24,1.52,NA,NA,0.20,0.23,NA,95.91,1.35,175.39,NA,NA,0.39,758.49,-0.51
2024-01-01 04:00:00,36.19,55.69,31.59,36.78,68.38,29.05,9.26,5.80,18.36,0.36,0.95,NA,NA,0.36,0.27,NA,94.25,1.36,178.95,NA,NA,0.21,758.66,-0.51
2024-01-01 05:00:00,36.02,55.48,43.31,58.26,101.56,31.70,9.62,5.48,17.93,0.36,0.74,NA,NA,0.56,0.41,NA,93.38,1.33,189.04,NA,NA,0.78,759.11,-0.51
2024-01-01 06:00:00,36.56,56.13,40.41,56.56,97.17,31.64,9.93,5.23,17.96,0.20,0.96,NA,NA,0.39,0.50,NA,89.52,1.33,200.96,NA,NA,2.79,759.51,-0.50
2024-01-01 07:00:00,34.59,53.75,29.09,47.13,76.21,29.47,10.12,4.44,17.08,0.38,1.30,NA,NA,0.25,0.07,NA,86.34,1.33,210.27,NA,NA,18.77,760.01,-0.50
2024-01-01 08:00:00,35.04,54.30,14.20,37.73,51.92,28.28,9.94,3.98,17.96,0.41,0.96,NA,NA,0.22,0.29,NA,78.57,1.32,222.18,NA,NA,36.50,760.41,-0.50
2024-01-01 09:00:00,33.39,52.31,6.42,28.68,35.09,27.58,10.34,5.24,25.15,0.37,1.54,NA,NA,0.53,0.31,NA,73.30,1.20,218.47,NA,NA,49.09,760.46,-0.50
2024-01-01 10:00:00,31.95,50.60,8.02,22.40,30.46,28.58,9.90,5.26,37.73,0.41,0.50,NA,NA,0.59,0.24,NA,67.90,1.30,240.71,NA,NA,83.90,760.09,-0.50
2024-01-01 11:00:00,31.98,50.63,7.97,18.96,26.92,28.97,10.59,5.00,47.85,0.32,0.97,NA,NA,0.30,0.26,NA,65.26,1.32,233.14,NA,NA,79.38,759.45,-0.50
2024-01-01 12:00:00,34.86,54.08,8.07,24.62,32.69,29.10,8.93,3.79,41.43,0.30,0.53,NA,NA,0.26,0.41,NA,65.31,1.27,242.34,NA,NA,66.06,758.70,-0.50
2024-01-01 13:00:00,35.91,55.34,8.22,28.74,36.96,28.37,9.28,3.10,35.35,0.40,1.64,NA,NA,0.27,0.44,NA,62.76,1.26,242.55,NA,NA,67.90,757.97,-0.50
2024-01-01 14:00:00,38.38,58.31,9.73,41.74,51.54,29.36,9.58,4.51,28.70,0.66,0.74,NA,NA,0.30,0.10,NA,61.64,1.30,248.06,NA,NA,58.76,757.46,-0.50
2024-01-01 15:00:00,37.95,57.78,8.20,34.26,42.47,29.08,9.95,4.88,38.49,0.12,0.80,NA,NA,0.29,0.28,NA,63.87,1.24,245.36,NA,NA,44.70,757.14,-0.50
2024-01-01 16:00:00,34.72,53.90,7.88,16.74,24.62,27.03,8.64,4.18,46.27,0.88,0.76,NA,NA,0.48,0.70,NA,63.86,1.24,247.27,NA,NA,25.82,757.16,-0.50
2024-01-01 17:00:00,35.90,55.33,7.89,17.52,25.41,26.32,8.34,4.75,41.21,0.35,0.70,NA,NA,0.25,0.26,NA,65.78,1.18,242.73,NA,NA,6.27,757.65,-0.50
2024-01-01 18:00:00,33.70,52.69,8.10,22.62,30.75,25.75,8.55,4.86,34.26,0.65,1.28,NA,NA,0.51,0.48,NA,66.75,1.17,245.53,NA,NA,0.13,758.32,-0.51
2024-01-01 19:00:00,35.17,54.44,8.36,32.86,41.22,26.05,9.31,4.66,25.26,0.14,1.10,NA,NA,0.45,0.45,NA,68.50,1.16,241.79,NA,NA,0.24,759.02,-0.50
2024-01-01 20:00:00,34.05,53.11,8.40,30.86,39.26,25.29,9.53,5.31,25.96,0.48,1.08,NA,NA,0.20,0.45,NA,70.40,1.17,193.14,NA,NA,0.23,759.66,-0.51
2024-01-01 21:00:00,33.93,52.96,11.44,35.55,46.99,24.96,9.65,4.55,19.43,0.38,1.31,NA,NA,0.50,0.54,NA,71.36,1.10,214.25,NA,NA,0.67,759.94,-0.51
2024-01-01 22:00:00,31.56,50.12,16.49,44.22,60.70,25.28,8.48,5.03,17.55,0.08,0.68,NA,NA,0.42,0.40,NA,71.21,0.93,215.35,NA,NA,0.55,759.58,-0.51
2024-01-01 23:00:00,30.94,49.38,16.16,41.98,58.15,25.34,9.31,5.51,18.68,1.09,1.02,NA,NA,0.55,0.46,NA,74.30,1.27,191.06,NA,NA,0.18,759.30,-0.51
2024-01-02 00:00:00,32.56,51.33,23.16,45.45,68.61,26.19,9.38,5.31,17.94,0.79,1.14,NA,NA,0.34,0.38,NA,81.97,1.38,165.24,NA,NA,NA,758.98,-0.51
2024-01-02 01:00:00,34.89,54.12,42.93,68.65,111.58,29.54,9.29,3.38,17.88,0.84,1.37,NA,NA,0.22,0.22,NA,86.78,1.38,165.24,NA,NA,NA,758.49,-0.51
2024-01-02 02:00:00,37.22,56.90,59.86,85.27,145.44,33.96,9.30,4.83,17.80,0.79,0.70,NA,NA,0.31,0.32,NA,87.60,1.12,280.74,NA,NA,0.36,757.97,-0.51
2024-01-02 03:00:00,35.32,54.63,45.92,58.28,104.20,29.11,9.57,4.16,17.88,0.44,0.71,NA,NA,0.52,0.05,NA,93.24,1.18,170.53,NA,NA,0.09,757.84,-0.51
2024-01-02 04:00:00,34.45,53.59,37.47,42.88,80.35,27.64,8.69,3.65,17.70,0.66,1.09,NA,NA,0.46,0.30,NA,96.53,1.41,136.47,NA,NA,0.01,757.97,-0.50
2024-01-02 05:00:00,34.90,54.12,74.99,89.69,164.68,35.66,9.34,4.69,17.82,0.36,0.57,NA,NA,0.26,0.20,NA,98.38,1.41,136.94,NA,NA,0.32,758.19,-0.50
2024-01-02 06:00:00,38.67,58.65,90.34,98.25,188.87,40.20,9.46,4.09,16.83,0.36,0.49,NA,NA,0.60,0.32,NA,95.96,1.40,147.32,NA,NA,3.26,758.61,-0.51
2024-01-02 07:00:00,37.47,57.21,65.05,69.36,134.40,34.10,9.75,4.39,16.89,0.60,0.74,NA,NA,0.30,0.40,NA,93.76,1.31,158.36,NA,NA,18.63,759.19,-0.51
2024-01-02 08:00:00,35.82,55.24,42.18,50.70,92.88,30.68,9.34,3.68,17.18,0.40,0.86,NA,NA,0.52,0.42,NA,83.68,1.26,199.62,NA,NA,33.94,759.88,-0.51
2024-01-02 09:00:00,34.52,53.67,21.93,43.53,65.46,28.24,9.65,4.11,17.54,1.07,0.51,NA,NA,0.46,0.26,NA,75.81,1.15,225.86,NA,NA,60.80,759.77,-0.51
2024-01-02 10:00:00,33.75,52.74,9.08,35.22,44.44,26.36,9.91,4.31,27.68,0.43,0.07,NA,NA,0.22,0.56,NA,65.42,1.16,240.80,NA,NA,85.60,759.15,-0.50
2024-01-02 11:00:00,36.20,55.69,7.69,19.85,27.54,24.84,10.23,3.77,39.58,0.58,0.90,NA,NA,0.18,0.58,NA,64.93,1.18,250.94,NA,NA,75.35,758.62,-0.50
2024-01-02 12:00:00,33.92,52.96,7.67,14.22,21.89,24.70,9.69,3.16,40.87,0.40,0.54,NA,NA,0.29,0.53,NA,65.30,0.88,236.11,NA,NA,73.86,757.97,-0.50
2024-01-02 13:00:00,33.37,52.29,7.81,16.15,23.96,24.52,10.14,3.59,35.73,0.55,0.87,NA,NA,0.35,0.26,NA,65.39,1.00,245.94,NA,NA,61.09,757.16,-0.50
2024-01-02 14:00:00,36.00,55.45,7.98,19.02,27.03,24.89,8.64,3.90,36.82,0.22,0.84,NA,NA,0.26,0.48,NA,64.99,0.96,238.98,NA,NA,59.34,756.64,-0.50
2024-01-02 15:00:00,35.65,55.03,7.96,14.96,22.92,25.20,8.71,2.45,45.10,0.98,0.58,NA,NA,0.53,0.24,NA,65.51,1.24,248.39,NA,NA,48.66,756.60,-0.50
2024-01-02 16:00:00,33.65,52.03,7.92,13.26,20.91,24.72,9.17,3.53,41.69,0.58,0.94,NA,NA,0.34,0.36,NA,67.78,1.17,237.62,NA,NA,28.20,756.97,-0.50
2024-01-02 17:00:00,92.99,176.50,7.67,13.90,21.70,20.79,23.33,1.08,38.20,0.30,1.11,NA,NA,0.24,0.13,NA,68.72,1.02,230.23,NA,NA,6.32,757.37,-0.50
2024-01-02 18:00:00,87.12,167.78,8.04,16.19,24.24,27.24,21.43,1.18,31.18,0.72,0.84,NA,NA,0.18,0.44,NA,70.00,1.04,229.29,NA,NA,0.18,757.91,-0.51
2024-01-02 19:00:00,83.90,162.06,8.04,19.67,27.71,26.39,21.03,1.27,32.21,0.54,0.90,NA,NA,0.28,0.30,NA,70.41,1.18,247.57,NA,NA,0.18,758.61,-0.50
2024-01-02 20:00:00,81.86,158.42,8.54,23.56,32.11,25.65,21.72,1.30,23.79,0.17,0.91,NA,NA,0.50,0.32,NA,73.65,1.20,204.51,NA,NA,0.08,759.19,-0.51
2024-01-02 21:00:00,91.57,175.78,16.45,37.06,53.51,26.22,22.73,1.65,18.49,0.60,1.09,NA,NA,0.78,0.37,NA,75.62,1.25,188.34,NA,NA,0.09,759.49,-0.51
2024-01-02 22:00:00,89.17,171.50,31.79,50.97,82.90,28.34,21.63,1.92,18.11,0.41,1.02,NA,NA,0.14,0.65,NA,77.36,1.29,182.69,NA,NA,0.33,759.26,-0.51
2024-01-02 23:00:00,91.57,175.74,38.45,56.23,94.67,28.70,21.85,1.90,16.76,0.48,0.64,NA,NA,0.40,0.33,NA,80.72,1.36,171.06,NA,NA,0.51,758.82,-0.51
2024-01-03 00:00:00,93.87,179.87,45.79,61.43,107.22,30.54,19.53,1.98,17.16,0.26,1.07,NA,NA,0.24,0.33,NA,83.83,1.36,172.46,NA,NA,0.08,758.62,-0.51
2024-01-03 01:00:00,90.70,174.20,66.66,78.21,144.88,33.67,21.02,3.20,16.58,0.25,1.15,NA,NA,0.53,0.17,NA,86.96,1.33,184.32,NA,NA,0.50,758.12,-0.51
2024-01-03 02:00:00,93.56,179.35,61.66,71.86,133.76,33.17,20.96,0.02,16.23,0.77,1.60,NA,NA,0.27,0.24,NA,89.19,1.33,178.72,NA,NA,0.64,757.63,-0.51
2024-01-03 03:00:00,96.85,185.20,55.63,60.60,116.23,31.11,21.15,0.02,16.86,0.36,1.04,NA,NA,0.29,0.26,NA,95.40,1.37,169.71,NA,NA,NA,757.52,-0.51
2024-01-03 04:00:00,103.85,197.66,58.86,58.60,117.47,31.84,22.26,0.00,16.46,0.32,0.77,NA,NA,0.15,0.25,NA,98.33,1.38,162.69,NA,NA,0.23,757.65,-0.51
2024-01-03 05:00:00,106.46,202.36,55.26,54.68,109.94,31.16,22.73,0.08,16.74,0.29,1.32,NA,NA,0.38,0.48,NA,98.84,1.38,161.21,NA,NA,0.07,757.99,-0.51
2024-01-03 06:00:00,98.81,188.69,52.58,50.86,103.62,31.13,19.94,1.80,17.26,0.22,0.76,NA,NA,0.25,0.14,NA,97.98,1.38,161.97,NA,NA,1.90,758.27,-0.51
2024-01-03 07:00:00,91.48,175.60,45.20,46.14,91.34,29.96,20.29,2.33,17.40,0.62,1.07,NA,NA,0.38,0.24,NA,93.94,1.38,166.09,NA,NA,11.70,758.66,-0.51
2024-01-03 08:00:00,95.40,182.61,38.73,43.76,82.49,29.40,20.28,2.88,16.84,0.31,0.55,NA,NA,0.26,0.29,NA,88.60,1.32,187.34,NA,NA,26.08,759.36,-0.50
2024-01-03 09:00:00,91.73,176.07,29.30,43.96,73.26,29.51,20.10,3.35,16.64,0.51,0.84,NA,NA,0.20,0.17,NA,87.73,1.32,178.20,NA,NA,23.51,759.56,-0.51
2024-01-03 10:00:00,89.26,171.63,23.10,39.30,62.40,28.61,22.98,3.12,16.95,0.44,0.70,NA,NA,0.62,0.30,NA,80.38,1.30,152.15,NA,NA,74.81,759.30,-0.51
2024-01-03 11:00:00,86.79,167.23,11.04,33.74,44.78,27.89,24.04,3.16,21.58,0.53,1.13,NA,NA,0.30,0.66,NA,70.40,0.66,224.91,NA,NA,68.58,758.48,-0.50
2024-01-03 12:00:00,87.70,168.85,7.04,17.20,24.24,25.17,23.61,5.73,33.47,0.38,1.39,NA,NA,0.48,0.48,NA,67.80,1.12,253.39,NA,NA,77.36,757.56,-0.50
2024-01-03 13:00:00,87.90,169.22,7.03,15.52,22.55,24.73,24.21,3.43,35.59,0.47,0.99,NA,NA,0.13,0.08,NA,67.52,1.10,252.32,NA,NA,52.84,756.92,-0.50
2024-01-03 14:00:00,87.48,168.48,7.98,18.33,26.34,25.33,22.40,1.94,37.08,0.64,1.27,NA,NA,0.30,0.41,NA,69.90,1.21,248.14,NA,NA,44.15,756.43,-0.50
2024-01-03 15:00:00,95.56,182.95,7.98,16.27,24.25,25.89,22.35,1.82,39.45,0.46,1.33,NA,NA,0.46,0.17,NA,69.18,1.21,252.56,NA,NA,43.78,756.21,-0.50
2024-01-03 16:00:00,94.90,181.72,7.94,14.51,22.46,26.02,20.68,1.72,43.00,0.36,0.54,NA,NA,0.76,0.33,NA,70.74,1.33,250.12,NA,NA,23.44,756.36,-0.50
2024-01-03 17:00:00,99.46,189.86,8.01,17.78,25.78,26.08,21.24,1.84,36.04,0.27,1.10,NA,NA,0.18,0.66,NA,74.82,1.11,242.64,NA,NA,5.35,756.68,-0.50
2024-01-03 18:00:00,96.05,183.76,7.92,17.38,25.30,24.33,22.56,2.23,31.92,0.47,0.78,NA,NA,0.49,0.20,NA,77.24,1.02,239.69,NA,NA,0.20,757.09,-0.51
2024-01-03 19:00:00,99.12,189.26,7.94,16.79,24.73,23.25,22.80,4.34,30.95,0.44,1.17,NA,NA,0.22,0.32,NA,78.30,1.15,244.84,NA,NA,0.72,757.50,-0.50
2024-01-03 20:00:00,101.96,194.32,8.02,17.37,25.38,22.66,21.22,4.11,29.79,0.46,1.21,NA,NA,0.49,0.12,NA,78.51,1.01,233.64,NA,NA,0.52,757.89,-0.51
2024-01-03 21:00:00,101.56,193.60,9.85,26.97,36.82,23.00,21.89,4.29,21.96,0.40,1.34,NA,NA,0.69,0.39,NA,79.00,1.00,225.63,NA,NA,0.56,758.01,-0.51
2024-01-03 22:00:00,99.30,189.58,16.33,35.83,52.26,23.89,23.36,5.22,19.39,0.52,1.00,NA,NA,0.38,0.56,NA,79.51,1.10,215.45,NA,NA,0.48,757.97,-0.51
2024-01-03 23:00:00,99.99,190.81,16.06,32.80,48.86,23.38,23.83,5.21,18.33,0.26,0.49,NA,NA,0.56,0.33,NA,80.69,1.21,199.58,NA,NA,0.28,757.85,-0.51
2024-01-04 00:00:00,93.18,178.60,14.21,28.06,42.26,22.80,22.07,3.65,18.23,0.70,0.76,NA,NA,0.24,0.36,NA,83.45,1.34,186.39,NA,NA,0.68,757.65,-0.51
2024-01-04 01:00:00,91.66,175.93,22.08,35.38,57.46,23.74,23.56,3.28,16.72,0.81,0.77,NA,NA,0.40,0.36,NA,86.59,1.36,180.87,NA,NA,0.20,757.35,-0.51
2024-01-04 02:00:00,85.11,164.24,27.25,36.58,63.95,26.30,20.35,1.84,16.82,0.33,1.27,NA,NA,0.18,0.40,NA,90.58,1.30,176.59,NA,NA,0.17,757.16,-0.51
2024-01-04 03:00:00,85.18,164.35,27.87,34.64,62.50,26.56,19.91,2.89,16.18,0.75,1.15,NA,NA,0.36,0.21,NA,93.07,1.38,164.28,NA,NA,0.01,756.94,-0.51
2024-01-04 04:00:00,88.75,170.73,27.89,32.76,60.65,26.44,22.74,2.63,16.86,0.26,0.44,NA,NA,0.35,0.36,NA,94.97,1.37,165.34,NA,NA,0.28,757.20,-0.51
2024-01-04 05:00:00,83.87,162.02,87.40,107.71,195.10,40.67,23.16,3.60,16.58,0.44,1.11,NA,NA,0.57,0.44,NA,94.51,1.31,182.84,NA,NA,0.33,757.63,-0.51
2024-01-04 06:00:00,87.73,168.88,157.57,191.16,348.72,60.63,22.96,4.46,17.04,0.24,0.88,NA,NA,0.31,0.19,NA,93.98,1.36,174.34,NA,NA,1.23,758.19,-0.51
2024-01-04 07:00:00,93.28,178.84,94.18,107.79,201.97,43.14,24.26,4.14,17.08,0.14,0.42,NA,NA,0.44,0.57,NA,94.07,1.34,170.13,NA,NA,11.85,758.79,-0.51
2024-01-04 08:00:00,93.16,178.60,53.46,62.58,116.04,35.09,22.67,3.20,16.67,0.18,1.00,NA,NA,0.48,0.60,NA,88.33,0.86,221.60,NA,NA,38.30,759.04,-0.51
2024-01-04 09:00:00,96.84,185.18,25.30,44.16,69.46,30.42,22.77,2.46,17.46,0.38,0.99,NA,NA,0.22,0.40,NA,81.67,1.24,213.15,NA,NA,53.55,759.08,-0.50
2024-01-04 10:00:00,95.52,182.83,14.57,44.34,59.07,29.57,21.83,2.83,18.24,0.34,0.75,NA,NA,0.46,0.43,NA,74.62,1.15,234.92,NA,NA,59.91,758.79,-0.50
2024-01-04 11:00:00,88.72,170.65,8.01,34.79,42.80,26.45,22.54,3.57,24.77,0.32,0.80,NA,NA,0.31,0.21,NA,66.61,1.25,239.21,NA,NA,69.18,758.21,-0.50
2024-01-04 12:00:00,92.90,178.14,7.42,26.08,33.50,25.78,21.99,3.52,29.93,0.71,0.96,NA,NA,0.41,0.62,NA,72.34,1.28,258.71,NA,NA,73.39,757.41,-0.50
2024-01-04 13:00:00,89.25,171.64,7.38,18.16,25.54,24.44,22.97,3.25,29.40,0.26,1.03,NA,NA,0.37,0.28,NA,72.05,0.88,242.05,NA,NA,83.82,756.66,-0.50
2024-01-04 14:00:00,88.48,170.25,11.37,25.44,36.83,24.87,22.78,2.58,21.16,0.66,1.61,NA,NA,0.33,0.34,NA,76.64,1.17,258.93,NA,NA,30.51,756.26,-0.50
2024-01-04 15:00:00,100.41,191.55,9.96,30.36,40.32,25.39,22.53,1.57,22.82,0.45,1.29,NA,NA,0.39,0.59,NA,87.46,1.21,239.27,NA,NA,8.79,756.45,-0.50
2024-01-04 16:00:00,204.64,378.30,8.94,26.78,35.73,24.74,20.98,4.48,22.70,0.33,1.32,NA,NA,0.39,0.25,NA,99.26,1.19,204.14,NA,NA,1.37,757.16,-0.50
2024-01-04 17:00:00,169.38,311.41,10.68,29.71,40.40,24.39,21.34,3.56,18.66,0.26,1.06,NA,NA,0.33,0.32,NA,99.26,1.30,173.03,NA,NA,1.46,757.50,-0.51
2024-01-04 18:00:00,75.79,138.56,15.17,32.52,47.78,25.23,19.35,2.09,16.99,0.30,1.51,NA,NA,0.40,0.47,NA,99.27,1.27,205.99,NA,NA,1.37,757.82,-0.51
2024-01-04 19:00:00,69.17,127.54,21.88,35.83,57.71,26.26,20.37,2.47,17.42,0.49,0.81,NA,NA,0.38,0.16,NA,99.28,1.33,179.82,NA,NA,1.72,758.36,-0.51
2024-01-04 20:00:00,64.20,119.25,27.84,37.93,65.76,27.61,20.89,3.68,16.63,0.34,1.12,NA,NA,0.43,0.49,NA,99.25,1.35,174.54,NA,NA,2.34,758.62,-0.51
2024-01-04 21:00:00,56.24,105.98,38.40,46.57,84.97,29.26,20.16,4.34,16.93,0.96,0.96,NA,NA,0.44,0.70,NA,99.22,1.37,159.33,NA,NA,2.92,758.78,-0.51
2024-01-04 22:00:00,51.87,98.69,48.40,55.18,103.74,31.05,22.01,3.20,17.19,0.41,0.93,NA,NA,0.36,0.11,NA,98.96,1.39,158.24,NA,NA,3.20,758.59,-0.51
2024-01-04 23:00:00,49.14,94.15,52.77,59.45,112.21,31.34,21.42,4.17,17.24,0.36,0.85,NA,NA,0.30,0.57,NA,97.11,1.39,158.24,NA,NA,3.62,758.33,-0.51
2024-01-05 00:00:00,46.06,89.00,54.08,60.65,114.72,31.41,20.34,2.48,17.15,0.40,0.52,NA,NA,0.24,0.02,NA,98.04,1.37,174.85,NA,NA,3.70,757.99,-0.51
2024-01-05 01:00:00,42.34,82.80,49.10,53.71,102.82,30.49,20.56,3.66,16.95,0.44,0.66,NA,NA,0.47,0.44,NA,98.86,1.36,171.29,NA,NA,3.50,757.74,-0.51
2024-01-05 02:00:00,40.53,79.80,41.09,45.35,86.59,29.92,24.06,3.10,16.79,0.77,1.07,NA,NA,0.36,0.70,NA,98.44,1.32,179.39,NA,NA,3.75,757.29,-0.51
2024-01-05 03:00:00,40.92,80.45,36.23,39.41,75.64,28.72,24.43,3.42,17.24,0.20,0.80,NA,NA,0.40,0.46,NA,99.22,1.36,178.74,NA,NA,2.70,757.01,-0.51
2024-01-05 04:00:00,42.36,82.85,33.82,36.16,69.97,28.32,20.93,3.83,16.94,0.66,1.20,NA,NA,0.10,0.30,NA,99.24,1.38,165.07,NA,NA,2.94,757.16,-0.51
2024-01-05 05:00:00,41.44,81.33,31.26,37.16,68.42,33.00,19.70,3.44,23.02,0.62,0.68,NA,NA,0.30,0.56,NA,99.23,1.33,187.22,NA,NA,3.38,757.56,-0.51
2024-01-05 06:00:00,41.23,80.96,33.49,40.74,74.35,32.67,19.66,2.96,18.22,0.39,0.82,NA,NA,0.24,0.22,NA,98.94,1.31,194.24,NA,NA,4.40,758.04,-0.51
2024-01-05 07:00:00,40.59,79.90,36.48,42.80,79.27,31.11,21.73,2.66,16.66,0.16,1.06,NA,NA,0.63,0.39,NA,97.50,1.33,178.87,NA,NA,10.53,758.81,-0.51
2024-01-05 08:00:00,41.69,81.74,45.37,56.76,102.12,32.06,20.93,2.88,17.61,0.21,0.59,NA,NA,0.29,0.22,NA,94.21,1.28,208.19,NA,NA,24.71,759.26,-0.51
2024-01-05 09:00:00,43.82,85.29,49.00,65.98,114.98,33.78,20.83,3.25,17.02,0.71,0.81,NA,NA,0.59,0.18,NA,88.50,1.26,207.76,NA,NA,59.93,759.32,-0.50
2024-01-05 10:00:00,42.80,83.59,22.94,44.81,67.76,28.96,21.03,2.91,17.29,0.18,0.64,NA,NA,0.52,0.20,NA,82.54,1.27,223.01,NA,NA,82.32,758.78,-0.50
2024-01-05 11:00:00,40.96,80.50,8.48,31.09,39.56,24.96,21.91,2.47,22.35,0.61,0.95,NA,NA,0.54,0.64,NA,77.40,1.33,227.12,NA,NA,85.18,757.91,-0.50
2024-01-05 12:00:00,38.28,76.02,6.96,23.50,30.46,24.56,20.63,2.18,29.48,0.43,1.38,NA,NA,0.72,0.46,NA,73.82,1.28,230.86,NA,NA,71.24,757.01,-0.50
2024-01-05 13:00:00,35.42,71.28,7.50,28.54,36.04,25.25,19.88,2.19,24.75,0.64,1.57,NA,NA,0.43,0.31,NA,70.58,1.33,228.70,NA,NA,61.51,756.30,-0.50
2024-01-05 14:00:00,37.29,74.39,8.68,30.26,39.01,25.76,20.51,3.40,24.38,0.53,1.03,NA,NA,0.40,0.34,NA,69.04,1.34,229.53,NA,NA,64.60,755.92,-0.50
2024-01-05 15:00:00,44.42,86.27,9.82,36.10,45.92,29.14,18.31,3.69,22.70,0.38,0.94,NA,NA,0.72,0.34,NA,73.65,1.31,231.07,NA,NA,24.56,756.08,-0.50
2024-01-05 16:00:00,48.15,92.48,9.82,38.35,48.16,37.53,25.72,2.10,22.56,0.80,1.36,NA,NA,0.87,0.21,NA,78.04,1.31,228.76,NA,NA,13.14,756.45,-0.50
2024-01-05 17:00:00,45.70,88.43,11.20,41.36,52.56,45.18,33.51,1.13,20.13,0.80,0.97,NA,NA,0.47,0.50,NA,81.38,1.31,233.61,NA,NA,3.61,756.90,-0.50
2024-01-05 18:00:00,44.70,86.75,11.72,37.12,48.92,34.08,15.18,4.23,16.93,0.25,0.63,NA,NA,0.11,0.26,NA,82.76,1.26,223.20,NA,NA,0.60,757.44,-0.50
2024-01-05 19:00:00,41.27,81.03,13.86,37.24,51.10,28.92,12.00,2.39,17.22,0.45,0.72,NA,NA,0.60,0.21,NA,85.96,1.22,233.53,NA,NA,0.98,758.10,-0.50
2024-01-05 20:00:00,38.94,77.16,10.83,35.81,46.63,26.96,18.82,0.98,18.07,0.50,1.09,NA,NA,0.24,0.56,NA,85.25,1.21,238.82,NA,NA,1.71,758.64,-0.50
2024-01-05 21:00:00,36.20,72.60,13.54,39.21,52.76,26.53,21.48,0.00,17.19,0.70,0.91,NA,NA,0.20,0.61,NA,85.08,1.22,237.92,NA,NA,1.11,758.70,-0.50
2024-01-05 22:00:00,35.97,72.19,19.21,39.24,58.58,26.14,21.57,1.74,16.49,0.66,0.85,NA,NA,0.56,0.34,NA,85.37,1.22,243.85,NA,NA,0.82,758.61,-0.51
2024-01-05 23:00:00,36.31,72.76,23.06,43.87,66.94,26.29,25.59,2.19,16.91,0.35,1.04,NA,NA,0.28,0.29,NA,85.89,1.19,237.31,NA,NA,0.59,758.28,-0.51
2024-01-06 00:00:00,35.08,70.70,18.34,37.03,55.37,25.33,25.21,0.38,17.94,0.30,0.62,NA,NA,0.50,0.18,NA,87.62,1.27,244.52,NA,NA,0.60,757.91,-0.51
2024-01-06 01:00:00,35.00,70.57,21.42,44.25,65.67,25.80,27.80,4.14,17.13,0.25,0.90,NA,NA,0.28,0.46,NA,88.70,1.22,237.02,NA,NA,0.66,757.41,-0.50
2024-01-06 02:00:00,40.03,79.00,17.09,37.21,54.44,25.42,28.89,2.96,18.91,0.34,1.25,NA,NA,0.44,0.37,NA,89.74,1.30,229.28,NA,NA,0.52,756.94,-0.50
2024-01-06 03:00:00,42.97,83.86,14.08,31.42,45.50,23.92,25.81,3.06,17.54,0.18,1.38,NA,NA,0.40,0.38,NA,94.53,1.28,217.53,NA,NA,0.08,756.81,-0.50
2024-01-06 04:00:00,41.75,81.82,15.46,28.92,44.38,23.61,27.65,3.92,16.06,0.30,1.32,NA,NA,0.24,0.14,NA,99.08,1.27,223.22,NA,NA,1.86,756.99,-0.51
2024-01-06 05:00:00,38.96,77.18,32.13,58.18,90.32,27.14,23.20,7.81,16.96,0.59,0.74,NA,NA,0.83,0.21,NA,98.54,1.28,223.08,NA,NA,3.00,757.18,-0.50
2024-01-06 06:00:00,36.49,73.08,29.03,52.36,81.60,26.30,24.86,9.56,17.20,0.29,0.70,NA,NA,0.53,0.29,NA,96.27,1.26,218.40,NA,NA,5.62,757.63,-0.50
2024-01-06 07:00:00,34.56,69.85,22.30,38.96,60.53,23.90,24.88,9.46,17.11,0.25,0.89,NA,NA,0.63,0.33,NA,95.62,1.25,212.60,NA,NA,14.46,758.25,-0.50
2024-01-06 08:00:00,34.17,69.21,17.02,32.33,49.34,23.20,26.39,9.38,16.71,0.64,0.73,NA,NA,0.34,0.05,NA,94.71,1.26,214.88,NA,NA,19.42,758.85,-0.51
2024-01-06 09:00:00,52.00,98.92,16.31,33.49,49.80,23.38,22.88,4.79,16.11,0.30,0.95,NA,NA,0.11,0.56,NA,89.80,1.25,232.53,NA,NA,28.84,759.08,-0.51
2024-01-06 10:00:00,50.88,97.06,9.76,32.40,42.28,23.85,22.87,7.18,21.14,0.43,1.46,NA,NA,0.59,0.10,NA,84.50,1.34,251.48,NA,NA,47.49,758.89,-0.50
