Timestamp,PM2.5 (µg/m³),PM10 (µg/m³),NO (µg/m³),NO2 (µg/m³),NOx (ppb),NH3 (µg/m³),SO2 (µg/m³),CO (mg/m³),Ozone (µg/m³),Benzene (µg/m³),Toluene (µg/m³),Xylene (µg/m³),O Xylene (µg/m³),Eth-Benzene (µg/m³),MP-Xylene (µg/m³),AT (°C),RH (%),WS (m/s),WD (deg),RF (mm),TOT-RF (mm),SR (W/mt2),BP (mmHg),VWS (m/s)
2024-01-01 00:00:00,28.16,81.33,2.54,17.36,19.90,17.41,11.14,1.47,20.96,1.22,2.71,NA,NA,0.71,0.30,NA,91.00,1.45,173.80,NA,NA,NA,1011.75,-0.50
2024-01-01 01:00:00,26.44,74.32,4.26,21.18,25.44,18.32,11.09,1.41,19.48,0.54,0.88,NA,NA,1.44,0.64,NA,91.83,1.14,38.93,NA,NA,NA,1011.28,-0.50
2024-01-01 02:00:00,26.30,78.33,11.36,34.60,45.95,21.30,11.06,1.49,18.72,0.63,2.56,NA,NA,0.96,0.09,NA,91.77,1.09,48.76,NA,NA,NA,1010.85,-0.50
2024-01-01 03:00:00,26.96,101.35,14.90,37.80,52.70,22.16,11.10,1.36,18.97,1.36,1.58,NA,NA,0.77,0.69,NA,91.82,1.17,59.39,NA,NA,NA,1010.55,-0.50
2024-01-01 04:00:00,26.80,117.74,11.41,34.30,45.71,20.46,11.05,1.33,18.86,0.29,1.34,NA,NA,0.53,0.19,NA,91.88,1.60,83.93,NA,NA,NA,1010.65,-0.50
2024-01-01 05:00:00,27.30,112.50,7.67,28.58,36.26,18.94,10.89,1.32,19.13,1.27,1.56,NA,NA,0.43,0.74,NA,91.92,1.37,64.10,NA,NA,NA,1011.25,-0.50
2024-01-01 06:00:00,32.93,119.02,7.08,30.46,37.54,17.59,10.89,1.39,19.74,0.84,2.59,NA,NA,1.19,0.64,NA,91.97,1.29,62.37,NA,NA,7.18,1011.80,-0.50
2024-01-01 07:00:00,30.49,109.78,4.05,30.20,34.25,17.74,11.17,0.72,20.70,1.06,3.90,NA,NA,1.83,0.65,NA,89.12,1.28,72.42,NA,NA,40.89,1012.55,-0.50
2024-01-01 08:00:00,29.89,107.45,3.08,37.23,40.32,17.94,11.11,0.76,22.98,2.05,1.64,NA,NA,0.82,0.66,NA,75.10,0.99,57.95,NA,NA,95.42,1013.38,-0.50
2024-01-01 09:00:00,30.95,116.87,1.89,31.75,33.64,17.45,11.05,0.48,25.24,0.29,1.25,NA,NA,0.92,0.60,NA,67.32,0.88,48.01,NA,NA,227.68,1013.62,-0.49
2024-01-01 10:00:00,33.67,117.40,1.26,25.26,26.52,16.64,11.04,0.44,27.48,0.74,0.74,NA,NA,1.95,0.34,NA,62.28,1.07,73.18,NA,NA,419.66,1013.42,-0.49
2024-01-01 11:00:00,38.10,110.14,0.94,18.48,19.42,15.56,11.16,0.59,27.29,0.74,2.65,NA,NA,1.33,0.96,NA,61.55,1.01,101.88,NA,NA,295.04,1012.72,-0.49
2024-01-01 12:00:00,35.80,120.02,1.07,16.80,17.87,16.13,11.09,0.70,27.34,0.36,2.27,NA,NA,0.79,0.84,NA,59.08,1.32,109.06,NA,NA,462.56,1011.75,-0.49
2024-01-01 13:00:00,36.15,115.68,1.01,13.64,14.64,16.50,11.14,1.07,27.96,1.04,1.67,NA,NA,0.43,0.38,NA,57.76,1.36,102.91,NA,NA,455.80,1010.82,-0.49
2024-01-01 14:00:00,36.10,102.17,1.22,14.10,15.32,16.67,11.24,1.02,27.92,1.34,0.40,NA,NA,0.51,0.48,NA,57.93,1.34,104.05,NA,NA,378.20,1010.12,-0.49
2024-01-01 15:00:00,34.80,109.42,1.18,12.29,13.48,17.07,10.93,0.71,29.42,0.68,2.26,NA,NA,1.02,0.52,NA,62.71,1.51,106.42,NA,NA,199.86,1009.60,-0.49
2024-01-01 16:00:00,30.42,109.77,1.32,10.16,11.48,17.17,11.15,1.54,27.82,1.05,1.82,NA,NA,1.27,0.52,NA,62.10,1.64,108.11,NA,NA,86.35,1009.58,-0.49
2024-01-01 17:00:00,25.80,97.47,1.97,13.84,15.80,18.72,11.05,2.00,30.12,0.88,0.68,NA,NA,0.56,0.18,NA,66.04,1.57,97.75,NA,NA,16.76,1010.10,-0.50
2024-01-01 18:00:00,25.56,88.23,3.92,26.22,30.31,19.81,11.07,2.19,26.84,0.79,2.45,NA,NA,1.14,1.21,NA,69.85,1.78,98.02,NA,NA,NA,1010.83,-0.50
2024-01-01 19:00:00,27.74,86.65,2.21,30.75,32.96,21.76,10.90,0.60,25.08,0.79,0.82,NA,NA,1.01,0.24,NA,73.88,1.75,97.43,NA,NA,NA,1011.85,-0.50
2024-01-01 20:00:00,29.53,90.05,1.96,26.88,28.85,20.71,11.14,0.47,25.28,0.62,0.83,NA,NA,1.76,0.16,NA,74.86,1.79,93.22,NA,NA,NA,1012.62,-0.50
2024-01-01 21:00:00,28.42,78.13,1.59,22.09,23.68,20.02,11.24,0.39,23.75,0.70,0.85,NA,NA,0.41,0.52,NA,75.50,1.80,96.58,NA,NA,NA,1012.95,-0.50
2024-01-01 22:00:00,30.06,77.57,1.46,18.73,20.20,19.93,10.96,0.22,24.48,1.04,2.66,NA,NA,0.74,0.20,NA,75.83,1.73,99.24,NA,NA,NA,1012.42,-0.50
2024-01-01 23:00:00,27.79,77.30,1.14,12.08,13.22,19.28,11.07,0.35,25.05,0.87,0.83,NA,NA,0.16,0.63,NA,78.02,1.78,91.22,NA,NA,NA,1012.07,-0.50
2024-01-02 00:00:00,23.85,78.02,0.98,9.51,10.49,19.20,11.16,0.30,24.76,0.63,2.33,NA,NA,0.82,0.22,NA,84.64,1.52,72.34,NA,NA,NA,1011.42,-0.50
2024-01-02 01:00:00,21.45,73.43,1.04,9.40,10.44,19.26,11.22,1.26,23.63,1.24,0.63,NA,NA,0.63,1.09,NA,89.86,1.67,72.47,NA,NA,NA,1010.72,-0.50
2024-01-02 02:00:00,21.03,64.76,1.21,8.98,10.19,19.06,11.13,1.23,22.54,1.19,0.96,NA,NA,0.81,0.40,NA,91.80,1.62,78.34,NA,NA,NA,1009.92,-0.50
2024-01-02 03:00:00,21.72,55.74,1.02,7.70,8.73,18.96,11.00,1.23,23.11,1.51,2.43,NA,NA,0.92,0.58,NA,88.59,1.36,264.36,NA,NA,NA,1009.70,-0.50
2024-01-02 04:00:00,24.42,61.42,1.84,10.76,12.60,19.50,11.13,1.18,20.71,0.76,1.03,NA,NA,0.41,0.24,NA,91.97,1.32,116.40,NA,NA,NA,1009.85,-0.50
2024-01-02 05:00:00,22.93,55.86,5.39,23.98,29.37,21.58,11.16,1.18,19.58,1.13,1.05,NA,NA,0.76,0.38,NA,91.91,1.69,89.38,NA,NA,NA,1010.10,-0.50
2024-01-02 06:00:00,20.12,59.06,21.16,43.93,65.10,24.75,10.88,1.23,19.48,0.78,2.33,NA,NA,0.10,0.25,NA,91.74,1.35,128.05,NA,NA,9.96,1010.70,-0.50
2024-01-02 07:00:00,21.49,70.87,19.08,51.12,70.20,25.81,10.90,0.73,19.99,0.74,0.42,NA,NA,0.91,0.25,NA,90.67,1.19,262.20,NA,NA,48.75,1011.58,-0.50
2024-01-02 08:00:00,23.57,85.50,8.61,48.45,57.06,23.76,11.31,0.73,21.79,0.18,1.32,NA,NA,0.47,0.21,NA,83.53,1.07,264.56,NA,NA,107.47,1012.65,-0.50
2024-01-02 09:00:00,22.18,101.05,6.20,49.86,56.06,23.14,11.15,0.61,23.14,0.22,0.71,NA,NA,0.66,0.09,NA,76.81,1.06,87.06,NA,NA,179.81,1012.82,-0.50
2024-01-02 10:00:00,26.25,102.90,1.82,23.12,24.94,18.54,11.05,0.59,26.91,0.30,2.45,NA,NA,0.79,0.32,NA,60.76,1.44,108.98,NA,NA,362.48,1012.32,-0.49
2024-01-02 11:00:00,26.30,98.44,0.92,12.73,13.65,19.93,11.26,0.56,28.15,1.03,2.38,NA,NA,0.89,0.46,NA,59.19,1.42,120.90,NA,NA,350.76,1011.78,-0.48
2024-01-02 12:00:00,24.71,95.29,1.07,14.40,15.47,18.66,11.11,0.50,27.48,1.42,1.08,NA,NA,0.67,0.20,NA,62.75,1.30,108.60,NA,NA,194.29,1010.78,-0.49
2024-01-02 13:00:00,27.46,84.48,1.07,13.59,14.67,19.74,11.25,0.82,26.92,1.22,1.35,NA,NA,0.70,0.44,NA,62.58,1.17,104.34,NA,NA,298.31,1009.78,-0.49
2024-01-02 14:00:00,26.82,82.01,0.79,10.58,11.37,19.08,11.08,0.89,28.52,0.81,2.49,NA,NA,0.82,NA,NA,63.20,1.37,107.85,NA,NA,261.85,1009.10,-0.49
2024-01-02 15:00:00,28.86,77.04,1.48,15.26,16.74,20.01,11.14,0.85,27.91,0.83,0.83,NA,NA,0.37,0.24,NA,64.86,1.35,108.28,NA,NA,184.83,1008.95,-0.49
2024-01-02 16:00:00,38.30,81.18,1.44,15.24,16.68,19.53,10.98,0.73,26.74,0.92,3.24,NA,NA,1.32,1.46,NA,65.83,1.32,110.60,NA,NA,96.10,1009.15,-0.50
2024-01-02 17:00:00,39.32,73.92,1.29,13.16,14.45,18.91,10.92,0.47,30.83,0.51,0.75,NA,NA,0.44,0.15,NA,66.43,1.10,102.40,NA,NA,20.59,1007.67,-0.50
2024-01-02 18:00:00,48.84,66.65,1.83,16.32,18.14,18.58,8.66,1.36,44.34,0.02,0.07,NA,NA,0.02,0.04,NA,71.08,0.52,39.09,NA,NA,NA,1002.42,-0.50
2024-01-02 19:00:00,48.05,80.85,1.41,17.06,18.48,20.16,8.57,1.12,44.87,0.06,0.11,NA,NA,0.02,0.02,NA,72.44,0.55,29.77,NA,NA,NA,1003.30,-0.50
2024-01-02 20:00:00,46.70,76.96,2.75,24.41,27.17,20.21,8.68,1.18,41.52,0.02,0.04,NA,NA,0.02,NA,NA,78.43,0.52,24.98,NA,NA,NA,1004.08,-0.50
2024-01-02 21:00:00,42.32,70.66,5.13,40.54,45.67,20.96,8.76,1.00,31.66,0.01,0.01,NA,NA,0.03,0.01,NA,83.76,0.55,25.97,NA,NA,NA,1004.27,-0.50
2024-01-02 22:00:00,36.00,71.30,3.28,25.69,28.97,19.09,8.76,1.03,31.13,0.03,0.09,NA,NA,0.02,0.03,NA,85.04,0.55,29.28,NA,NA,NA,1003.90,-0.50
2024-01-02 23:00:00,29.83,64.51,1.69,14.79,16.48,17.43,8.70,1.00,32.00,0.02,0.03,NA,NA,0.02,0.01,NA,87.15,0.56,27.98,NA,NA,NA,1003.27,-0.50
2024-01-03 00:00:00,26.20,66.35,1.76,14.42,16.19,17.32,8.85,1.08,30.55,0.05,0.08,NA,NA,0.03,0.03,NA,90.22,0.55,261.08,NA,NA,NA,1002.85,-0.50
2024-01-03 01:00:00,24.95,58.95,2.68,15.04,17.72,17.58,8.84,0.62,21.89,0.03,0.04,NA,NA,0.02,0.01,NA,91.26,0.55,24.72,NA,NA,NA,1002.10,-0.50
2024-01-03 02:00:00,24.15,52.90,5.35,24.74,30.09,19.18,8.57,0.75,19.63,0.02,0.04,NA,NA,0.02,0.02,NA,91.28,0.54,259.52,NA,NA,NA,1001.47,-0.50
2024-01-03 03:00:00,19.97,57.30,8.08,26.75,34.83,20.32,8.67,0.70,19.66,0.02,0.06,NA,NA,0.01,0.01,NA,91.24,0.54,263.91,NA,NA,NA,1001.12,-0.50
2024-01-03 04:00:00,26.08,51.70,11.72,29.98,41.70,21.42,8.72,0.62,19.63,0.03,0.05,NA,NA,0.04,0.01,NA,91.24,0.50,94.97,NA,NA,NA,1001.32,-0.50
2024-01-03 05:00:00,30.48,57.31,20.12,39.20,59.32,23.48,8.74,0.62,19.75,0.02,0.06,NA,NA,0.01,0.02,NA,91.24,0.48,340.65,NA,NA,NA,1001.78,-0.50
2024-01-03 06:00:00,27.48,60.70,34.07,52.21,86.28,25.70,8.61,0.65,19.20,0.02,0.02,NA,NA,0.02,0.01,NA,91.24,0.52,180.54,NA,NA,5.29,1002.12,-0.50
2024-01-03 07:00:00,25.38,76.55,28.44,57.99,86.43,26.82,8.75,0.65,20.20,0.03,0.04,NA,NA,0.03,0.01,NA,91.16,0.53,337.85,NA,NA,40.50,1002.80,-0.50
2024-01-03 08:00:00,31.33,89.20,21.34,72.28,93.61,28.14,8.81,0.62,22.13,0.01,0.07,NA,NA,0.04,0.02,NA,87.72,0.63,339.14,NA,NA,98.89,1003.92,-0.50
2024-01-03 09:00:00,33.88,89.61,12.12,62.74,74.86,25.81,8.62,0.60,24.77,0.00,0.01,NA,NA,NA,0.01,NA,89.52,0.49,88.10,NA,NA,63.35,1004.38,-0.50
2024-01-03 10:00:00,38.87,99.74,6.88,67.35,74.22,25.95,8.50,0.57,30.32,0.03,0.02,NA,NA,0.01,NA,NA,78.27,0.40,99.36,NA,NA,240.52,1004.12,-0.50
2024-01-03 11:00:00,48.30,105.12,1.51,23.29,24.80,19.12,8.68,0.43,37.26,0.01,0.11,NA,NA,0.03,0.02,NA,66.92,0.69,58.68,NA,NA,376.37,1003.45,-0.49
2024-01-03 12:00:00,46.04,99.68,0.81,9.15,9.96,16.75,8.61,0.38,40.78,0.79,1.70,NA,NA,0.55,0.40,NA,63.66,0.91,57.05,NA,NA,437.04,1002.28,-0.49
2024-01-03 13:00:00,47.33,89.91,1.28,12.02,13.31,18.53,8.75,0.82,39.20,0.56,1.61,NA,NA,1.14,0.82,NA,65.03,0.91,47.62,NA,NA,319.61,1001.42,-0.49
2024-01-03 14:00:00,43.75,84.84,0.88,11.03,11.91,20.99,8.82,0.55,36.23,0.61,2.13,NA,NA,1.15,0.46,NA,67.04,0.96,39.17,NA,NA,248.30,1000.75,-0.49
2024-01-03 15:00:00,40.86,80.45,0.72,10.27,10.98,18.40,8.74,0.70,40.15,0.40,3.05,NA,NA,0.45,0.49,NA,67.71,1.03,46.49,NA,NA,222.88,1000.40,-0.49
2024-01-03 16:00:00,42.32,76.55,1.06,12.66,13.72,16.79,8.70,0.65,38.39,1.04,2.11,NA,NA,0.86,0.76,NA,70.33,0.85,50.54,NA,NA,86.02,1000.55,-0.49
2024-01-03 17:00:00,40.93,75.66,1.00,13.46,14.45,16.82,8.72,0.62,36.55,0.68,1.25,NA,NA,0.73,0.16,NA,76.17,0.66,43.54,NA,NA,14.70,1000.90,-0.50
2024-01-03 18:00:00,35.98,75.27,1.93,17.02,18.94,16.84,8.66,0.25,35.06,1.30,1.69,NA,NA,1.23,0.37,NA,78.71,0.67,45.42,NA,NA,NA,1001.40,-0.50
2024-01-03 19:00:00,41.78,69.82,2.08,15.71,17.79,19.84,8.70,1.27,36.59,0.57,5.72,NA,NA,0.77,0.62,NA,78.32,0.76,45.19,NA,NA,NA,1001.85,-0.50
2024-01-03 20:00:00,36.22,66.68,3.23,18.92,22.15,20.60,8.61,1.70,37.74,1.06,1.08,NA,NA,0.85,0.73,NA,79.26,0.64,44.13,NA,NA,NA,1002.35,-0.50
2024-01-03 21:00:00,27.26,61.24,1.88,12.94,14.83,19.41,8.66,1.90,37.75,0.61,0.80,NA,NA,0.79,0.80,NA,80.51,0.56,39.48,NA,NA,NA,1002.48,-0.50
2024-01-03 22:00:00,20.72,61.20,3.90,21.51,25.41,19.94,8.54,1.92,35.21,0.99,1.11,NA,NA,1.57,0.42,NA,82.47,0.53,33.28,NA,NA,NA,1002.40,-0.50
2024-01-03 23:00:00,19.55,60.77,1.74,11.14,12.88,18.28,8.74,1.90,37.05,0.96,0.84,NA,NA,1.05,0.45,NA,83.98,0.55,36.59,NA,NA,NA,1002.23,-0.50
2024-01-04 00:00:00,23.53,58.30,1.68,10.68,12.36,18.20,8.64,2.17,34.90,1.53,1.09,NA,NA,0.98,0.53,NA,87.25,0.52,20.87,NA,NA,NA,1001.82,-0.50
2024-01-04 01:00:00,25.18,50.26,1.69,10.80,12.48,18.34,8.66,1.05,32.06,1.24,1.78,NA,NA,0.75,0.30,NA,91.01,0.53,100.46,NA,NA,NA,1001.37,-0.50
2024-01-04 02:00:00,20.38,47.87,2.46,13.80,16.26,19.13,8.54,1.10,24.93,1.09,1.84,NA,NA,0.36,0.27,NA,91.13,0.48,190.46,NA,NA,NA,1001.03,-0.50
2024-01-04 03:00:00,19.04,45.48,6.87,37.05,43.92,23.16,8.77,1.18,20.60,1.16,2.52,NA,NA,1.10,1.15,NA,91.05,0.51,335.95,NA,NA,NA,1000.80,-0.50
2024-01-04 04:00:00,16.77,48.35,9.27,32.10,41.37,24.05,8.70,0.98,19.19,0.38,0.96,NA,NA,0.53,0.61,NA,91.22,0.52,173.60,NA,NA,NA,1001.03,-0.50
2024-01-04 05:00:00,24.21,58.49,11.18,35.42,46.60,25.04,8.73,0.95,18.71,0.60,3.51,NA,NA,1.09,0.59,NA,91.21,0.51,179.42,NA,NA,NA,1001.65,-0.50
2024-01-04 06:00:00,29.34,59.96,18.66,47.66,66.32,27.09,8.62,0.85,19.65,0.19,2.64,NA,NA,0.40,0.44,NA,91.17,0.56,342.86,NA,NA,3.87,1002.35,-0.50
2024-01-04 07:00:00,28.90,71.36,21.02,45.28,66.30,28.99,8.84,0.95,19.39,0.43,2.28,NA,NA,0.65,0.70,NA,91.16,0.50,255.30,NA,NA,36.01,1003.25,-0.50
2024-01-04 08:00:00,28.36,83.08,21.28,57.36,78.64,31.77,8.68,0.92,20.21,1.22,1.08,NA,NA,1.91,0.32,NA,88.84,0.48,177.65,NA,NA,130.94,1003.70,-0.50
2024-01-04 09:00:00,27.61,101.34,10.29,55.45,65.74,30.57,8.56,0.95,29.42,1.47,1.32,NA,NA,0.33,0.37,NA,78.44,0.44,100.92,NA,NA,192.60,1004.08,-0.50
2024-01-04 10:00:00,36.04,110.41,3.64,26.39,30.03,25.13,8.38,1.00,38.65,0.17,1.62,NA,NA,0.74,0.59,NA,65.31,0.73,48.55,NA,NA,421.48,1003.90,-0.49
2024-01-04 11:00:00,32.08,88.23,2.02,13.46,15.47,21.86,8.83,0.85,42.97,0.60,2.56,NA,NA,0.80,0.66,NA,61.56,0.90,54.49,NA,NA,393.28,1003.15,-0.49
2024-01-04 12:00:00,32.12,84.07,2.08,16.36,18.44,23.16,8.78,1.12,33.90,0.82,1.74,NA,NA,0.77,0.23,NA,81.32,0.84,37.86,NA,NA,367.43,1002.08,-0.49
2024-01-04 13:00:00,41.84,76.55,1.52,11.15,12.68,27.88,8.91,0.82,38.24,0.43,0.71,NA,NA,0.93,0.30,NA,70.29,0.98,54.46,NA,NA,384.23,1001.18,-0.49
2024-01-04 14:00:00,49.48,70.55,2.50,18.20,20.70,31.16,8.66,0.75,35.30,0.15,3.90,NA,NA,0.92,0.07,NA,76.36,1.14,49.30,NA,NA,162.10,1000.60,-0.49
2024-01-04 15:00:00,43.92,71.03,1.43,12.73,14.16,28.70,8.61,0.88,34.84,1.68,1.23,NA,NA,1.28,1.05,NA,86.53,0.90,58.57,NA,NA,41.38,1000.55,-0.49
2024-01-04 16:00:00,35.28,65.40,4.66,29.31,33.97,30.52,8.72,0.90,27.27,1.02,2.79,NA,NA,0.90,0.85,NA,91.21,0.65,183.35,NA,NA,6.40,1001.00,-0.50
2024-01-04 17:00:00,28.62,62.30,5.55,34.36,39.91,31.45,8.68,0.85,23.65,0.04,6.74,NA,NA,0.65,0.47,NA,91.24,0.51,96.00,NA,NA,NA,1001.25,-0.50
2024-01-04 18:00:00,29.88,58.80,18.19,72.12,90.31,37.52,8.53,0.82,20.44,0.72,2.66,NA,NA,0.71,0.72,NA,91.24,0.56,270.58,NA,NA,NA,1001.72,-0.50
2024-01-04 19:00:00,32.67,61.40,14.79,65.12,79.92,36.76,8.65,0.78,21.09,0.54,2.48,NA,NA,1.48,0.98,NA,91.25,0.48,88.88,NA,NA,NA,1002.45,-0.50
2024-01-04 20:00:00,38.00,76.99,14.05,63.29,77.34,34.44,8.72,0.45,22.90,0.34,1.59,NA,NA,1.20,0.47,NA,91.23,0.55,103.58,NA,NA,NA,1002.82,-0.50
2024-01-04 21:00:00,38.86,77.31,7.82,37.08,44.90,27.64,8.69,0.15,18.41,1.54,1.54,NA,NA,0.80,0.82,NA,91.19,0.57,30.56,NA,NA,NA,1003.08,-0.50
2024-01-04 22:00:00,33.69,67.51,5.46,26.58,32.04,24.59,8.65,0.00,15.37,1.80,2.36,NA,NA,1.04,0.52,NA,91.18,0.56,26.45,NA,NA,NA,1002.75,-0.50
2024-01-04 23:00:00,31.66,63.19,2.39,15.53,18.28,22.15,8.62,0.05,18.71,0.02,0.93,NA,NA,0.71,0.02,NA,91.15,0.55,25.80,NA,NA,NA,1002.50,-0.50
2024-01-05 00:00:00,26.09,63.13,4.29,21.82,26.10,22.36,8.69,0.02,14.88,1.21,2.12,NA,NA,1.05,1.00,NA,91.14,0.53,91.22,NA,NA,NA,1002.02,-0.50
2024-01-05 01:00:00,21.46,61.82,3.62,16.92,20.54,21.93,8.87,0.95,18.38,1.07,2.22,NA,NA,0.53,0.65,NA,91.23,0.56,258.81,NA,NA,NA,1001.78,-0.50
2024-01-05 02:00:00,24.09,55.19,4.09,16.24,20.33,21.69,8.59,1.15,15.47,0.97,0.52,NA,NA,0.81,0.22,NA,91.25,0.56,177.96,NA,NA,NA,1001.20,-0.50
2024-01-05 03:00:00,24.82,52.90,7.64,20.77,28.41,22.46,8.69,1.18,16.55,0.22,3.84,NA,NA,0.63,0.64,NA,91.28,0.53,336.97,NA,NA,NA,1000.80,-0.50
2024-01-05 04:00:00,22.03,58.45,12.56,28.55,41.10,24.40,8.78,1.05,16.94,1.06,3.30,NA,NA,2.70,0.69,NA,91.23,0.56,249.90,NA,NA,NA,1000.97,-0.50
2024-01-05 05:00:00,27.36,55.70,14.50,39.66,54.16,25.86,8.65,1.30,27.21,1.24,1.86,NA,NA,1.19,1.26,NA,91.22,0.55,168.95,NA,NA,NA,1001.55,-0.50
2024-01-05 06:00:00,26.90,59.77,16.19,41.12,57.30,24.73,8.76,1.10,52.30,1.05,2.76,NA,NA,1.91,0.53,NA,91.23,0.52,178.32,NA,NA,1.70,1002.20,-0.50
2024-01-05 07:00:00,31.93,66.20,15.28,45.60,60.88,25.36,8.69,1.00,18.14,1.27,2.71,NA,NA,1.21,1.40,NA,91.18,0.59,341.59,NA,NA,14.26,1003.22,-0.50
2024-01-05 08:00:00,27.67,72.97,13.53,45.68,59.21,25.58,8.55,0.92,17.90,0.34,5.30,NA,NA,0.70,0.84,NA,91.17,0.55,98.69,NA,NA,62.54,1004.00,-0.50
2024-01-05 09:00:00,30.12,81.51,11.57,52.09,63.66,26.68,8.74,0.85,18.15,0.60,6.73,NA,NA,0.36,0.58,NA,86.68,0.76,91.24,NA,NA,191.48,1004.10,-0.50
2024-01-05 10:00:00,29.98,86.31,4.80,38.86,43.66,24.28,8.71,0.92,21.60,0.78,0.90,NA,NA,1.12,0.47,NA,77.98,1.01,14.28,NA,NA,390.46,1003.60,-0.49
2024-01-05 11:00:00,29.32,81.46,2.47,27.23,29.70,23.02,8.64,0.70,22.12,1.10,2.50,NA,NA,1.26,1.28,NA,74.05,1.05,18.45,NA,NA,253.31,1002.55,-0.49
2024-01-05 12:00:00,36.44,87.35,3.31,20.84,24.16,25.00,8.64,1.05,25.24,2.22,3.32,NA,NA,0.61,1.05,NA,67.27,1.04,33.81,NA,NA,509.57,1001.40,-0.48
2024-01-05 13:00:00,32.87,78.57,7.27,26.02,33.30,30.06,8.83,1.00,27.83,0.87,2.12,NA,NA,1.27,0.44,NA,58.55,1.04,39.01,NA,NA,658.29,1000.48,-0.49
2024-01-05 14:00:00,37.87,71.65,2.10,14.25,16.35,26.06,8.75,1.25,33.44,0.00,1.67,NA,NA,1.89,0.86,NA,59.06,0.97,48.20,NA,NA,378.62,1000.05,-0.49
2024-01-05 15:00:00,32.99,65.17,2.53,17.44,19.97,25.15,8.71,1.23,29.95,1.64,3.40,NA,NA,1.37,0.58,NA,67.98,0.94,37.16,NA,NA,145.55,1000.20,-0.49
2024-01-05 16:00:00,24.67,57.03,2.80,20.96,23.76,28.60,8.86,1.15,27.02,1.04,3.08,NA,NA,0.07,0.31,NA,75.02,0.80,20.92,NA,NA,59.57,1000.50,-0.50
2024-01-05 17:00:00,20.94,60.23,5.08,32.69,37.77,33.75,8.53,1.02,25.63,0.68,4.03,NA,NA,1.69,0.09,NA,77.93,0.80,23.94,NA,NA,8.57,1000.97,-0.49
2024-01-05 18:00:00,23.57,56.22,3.70,21.21,24.92,31.77,8.50,0.98,28.03,0.78,4.28,NA,NA,0.49,0.60,NA,78.14,0.75,28.63,NA,NA,NA,1001.72,-0.50
2024-01-05 19:00:00,22.20,62.50,3.72,25.77,29.49,35.62,8.68,0.95,29.28,0.23,4.55,NA,NA,0.88,0.45,NA,85.06,0.92,34.76,NA,NA,NA,1002.62,-0.49
2024-01-05 20:00:00,26.04,63.12,3.58,23.74,27.32,35.38,8.57,0.82,27.68,0.20,2.19,NA,NA,1.13,0.53,NA,91.00,0.71,34.49,NA,NA,NA,1003.28,-0.50
2024-01-05 21:00:00,26.38,59.24,3.09,19.71,22.80,33.48,8.70,0.80,30.93,0.66,1.12,NA,NA,0.82,0.26,NA,88.88,0.76,40.10,NA,NA,NA,1003.40,-0.50
2024-01-05 22:00:00,21.24,56.48,2.13,12.53,14.66,31.08,8.65,0.45,32.06,1.04,2.24,NA,NA,1.01,0.46,NA,89.22,0.63,37.32,NA,NA,NA,1003.30,-0.50
2024-01-05 23:00:00,20.17,55.95,2.56,13.38,15.94,30.03,8.91,0.50,32.99,0.04,1.84,NA,NA,0.90,0.50,NA,89.92,0.70,36.22,NA,NA,NA,1002.87,-0.50
2024-01-06 00:00:00,20.77,61.50,1.98,9.98,11.96,29.02,8.90,0.72,34.27,0.58,2.19,NA,NA,1.19,1.43,NA,89.92,0.85,38.19,NA,NA,NA,1002.30,-0.50
2024-01-06 01:00:00,22.56,57.40,1.76,8.58,10.33,28.32,8.60,0.92,36.00,1.32,0.93,NA,NA,0.55,0.57,NA,90.58,0.94,35.48,NA,NA,NA,1001.60,-0.49
2024-01-06 02:00:00,22.17,50.78,2.40,12.06,14.46,28.08,8.71,0.85,33.86,0.84,3.59,NA,NA,0.75,0.30,NA,90.50,0.76,23.77,NA,NA,NA,1000.92,-0.50
2024-01-06 03:00:00,20.84,49.04,2.48,11.98,14.46,27.76,8.73,1.02,33.32,1.00,0.66,NA,NA,1.47,0.41,NA,90.59,0.68,12.23,NA,NA,NA,1000.75,-0.50
2024-01-06 04:00:00,25.60,47.46,4.01,18.42,22.44,28.62,8.75,0.95,25.76,3.87,2.39,NA,NA,1.02,0.53,NA,90.72,0.72,179.47,NA,NA,NA,1000.80,-0.50
2024-01-06 05:00:00,24.71,43.64,4.02,19.52,23.54,28.44,8.91,0.98,22.57,1.57,2.23,NA,NA,0.46,0.74,NA,91.03,0.68,18.74,NA,NA,NA,1001.00,-0.50
2024-01-06 06:00:00,28.40,40.55,3.80,16.54,20.34,26.08,8.70,0.90,27.44,0.29,0.51,NA,NA,2.82,1.07,NA,91.12,0.75,18.03,NA,NA,3.45,1001.72,-0.50
2024-01-06 07:00:00,24.86,40.22,3.67,22.45,26.12,27.26,8.64,1.10,24.98,0.54,1.24,NA,NA,1.35,0.19,NA,91.07,0.74,16.07,NA,NA,25.93,1002.48,-0.50
2024-01-06 08:00:00,20.78,42.48,7.95,36.96,44.90,29.89,8.64,1.00,23.73,0.29,2.62,NA,NA,1.13,0.42,NA,91.08,0.63,184.94,NA,NA,33.90,1003.45,-0.50
2024-01-06 09:00:00,18.74,45.75,3.82,20.96,24.78,26.79,8.73,1.00,31.79,1.05,3.55,NA,NA,0.90,0.81,NA,91.07,1.06,32.70,NA,NA,65.63,1003.95,-0.49
