Timestamp,PM2.5 (µg/m³),PM10 (µg/m³),NO (µg/m³),NO2 (µg/m³),NOx (ppb),NH3 (µg/m³),SO2 (µg/m³),CO (mg/m³),Ozone (µg/m³),Benzene (µg/m³),Toluene (µg/m³),Xylene (µg/m³),O Xylene (µg/m³),Eth-Benzene (µg/m³),MP-Xylene (µg/m³),AT (°C),RH (%),WS (m/s),WD (deg),RF (mm),TOT-RF (mm),SR (W/mt2),BP (mmHg),VWS (m/s)
2022-01-01 15:00:00,27.81,57.78,3.21,35.72,38.92,94.50,29.85,1.71,25.09,0.00,0.00,NA,NA,NA,NA,NA,75.74,4.02,99.57,NA,NA,42.32,759.64,-0.33
2022-01-01 16:00:00,25.56,54.34,3.24,39.52,42.76,95.70,29.83,1.91,22.80,0.00,0.00,NA,NA,NA,NA,NA,77.80,4.20,93.32,NA,NA,28.30,759.75,-0.32
2022-01-01 17:00:00,25.78,54.66,3.24,49.26,52.51,89.42,29.83,1.83,20.18,0.00,0.00,NA,NA,NA,NA,NA,77.94,3.54,96.74,NA,NA,11.62,760.12,-0.36
2022-01-01 18:00:00,24.79,53.14,3.45,54.38,57.83,75.84,29.55,1.29,16.92,0.00,0.00,NA,NA,NA,NA,NA,79.60,2.90,96.27,NA,NA,8.43,760.71,-0.40
2022-01-01 19:00:00,29.55,60.47,3.53,43.35,46.88,82.47,29.54,1.38,14.12,0.00,0.00,NA,NA,NA,NA,NA,81.21,2.43,100.63,NA,NA,9.50,761.42,-0.43
2022-01-01 20:00:00,27.80,57.77,3.51,37.53,41.04,96.70,29.74,1.40,15.48,0.00,0.00,NA,NA,NA,NA,NA,82.72,2.03,105.92,NA,NA,11.01,762.13,-0.45
2022-01-01 21:00:00,25.54,54.30,4.16,40.27,44.43,98.64,29.70,1.42,12.10,0.00,0.00,NA,NA,NA,NA,NA,83.01,2.17,100.70,NA,NA,10.31,762.41,-0.44
2022-01-01 22:00:00,26.53,55.82,5.82,40.44,46.26,93.51,29.68,1.03,10.03,0.00,0.00,NA,NA,NA,NA,NA,83.32,1.92,99.19,NA,NA,9.08,762.22,-0.46
2022-01-01 23:00:00,29.65,60.62,6.45,38.35,44.79,93.00,30.02,1.37,11.28,0.00,0.00,NA,NA,NA,NA,NA,84.31,2.09,99.95,NA,NA,9.20,761.92,-0.45
2022-01-02 00:00:00,26.28,55.43,6.28,37.86,44.13,88.42,30.14,1.76,11.38,0.00,0.00,NA,NA,NA,NA,NA,85.00,1.75,96.31,NA,NA,10.38,761.70,-0.47
2022-01-02 01:00:00,23.18,50.65,5.62,60.55,66.19,60.44,30.02,2.06,9.52,0.00,0.00,NA,NA,NA,NA,NA,86.14,1.48,83.56,NA,NA,9.90,761.21,-0.48
2022-01-02 02:00:00,23.33,50.89,5.54,51.07,56.62,100.98,30.32,1.99,9.63,0.00,0.00,NA,NA,NA,NA,NA,89.07,1.31,63.53,NA,NA,10.19,760.69,-0.49
2022-01-02 03:00:00,24.62,52.88,5.68,46.08,51.76,317.08,30.25,0.60,9.44,0.00,0.00,NA,NA,NA,NA,NA,90.72,1.37,51.84,NA,NA,10.18,760.37,-0.50
2022-01-02 04:00:00,19.45,44.92,6.14,81.36,87.50,102.29,30.44,0.61,7.64,0.00,0.00,NA,NA,NA,NA,NA,94.37,1.33,33.90,NA,NA,8.66,760.46,-0.50
2022-01-02 05:00:00,20.74,46.90,7.41,45.88,53.29,85.35,31.29,0.48,7.20,0.00,0.00,NA,NA,NA,NA,NA,94.59,1.34,58.53,NA,NA,10.88,760.52,-0.49
2022-01-02 06:00:00,22.15,49.08,32.24,45.56,77.79,117.67,33.23,1.95,6.49,0.00,0.00,NA,NA,NA,NA,NA,95.78,0.93,95.80,NA,NA,12.62,761.12,-0.50
2022-01-02 07:00:00,22.18,49.13,35.62,41.24,76.84,122.19,34.04,1.78,6.50,0.00,0.00,NA,NA,NA,NA,NA,95.97,0.99,49.92,NA,NA,22.36,761.72,-0.49
2022-01-02 08:00:00,25.56,54.31,23.62,39.30,62.91,97.28,33.65,1.91,8.80,0.00,0.00,NA,NA,NA,NA,NA,87.92,1.63,77.17,NA,NA,36.28,762.06,-0.46
2022-01-02 09:00:00,32.25,64.62,6.70,42.58,49.28,66.78,33.62,2.35,20.02,0.00,0.00,NA,NA,NA,NA,NA,73.24,3.79,94.61,NA,NA,45.96,762.11,-0.35
2022-01-02 10:00:00,24.08,52.05,2.85,38.03,40.88,51.71,33.56,2.25,22.75,0.00,0.00,NA,NA,NA,NA,NA,71.48,3.30,97.34,NA,NA,43.89,761.89,-0.38
2022-01-02 11:00:00,25.78,54.66,2.80,34.02,36.83,47.56,33.43,1.99,25.27,0.00,0.00,NA,NA,NA,NA,NA,68.36,3.89,97.43,NA,NA,46.07,761.31,-0.34
2022-01-02 12:00:00,22.59,49.75,2.80,32.58,35.38,46.25,32.76,1.50,25.05,0.00,0.00,NA,NA,NA,NA,NA,66.24,3.24,100.88,NA,NA,44.29,760.54,-0.37
2022-01-02 13:00:00,24.44,52.60,2.82,32.51,35.33,44.34,33.06,1.82,27.24,0.00,0.00,NA,NA,NA,NA,NA,64.33,3.55,95.48,NA,NA,42.54,759.62,-0.35
2022-01-02 14:00:00,18.40,43.32,2.81,31.72,34.52,42.61,32.75,1.35,30.42,0.00,0.00,NA,NA,NA,NA,NA,67.46,3.73,94.46,NA,NA,39.82,758.98,-0.34
2022-01-02 15:00:00,27.03,56.58,2.79,30.97,33.76,41.93,33.05,1.25,30.28,0.00,0.00,NA,NA,NA,NA,NA,69.97,4.00,94.84,NA,NA,30.60,758.81,-0.33
2022-01-02 16:00:00,26.79,56.21,2.77,29.43,32.21,42.54,33.35,1.33,29.51,0.00,0.00,NA,NA,NA,NA,NA,70.13,4.25,92.96,NA,NA,21.56,758.94,-0.32
2022-01-02 17:00:00,30.42,61.79,2.80,30.33,33.12,43.62,33.35,1.16,26.44,0.00,0.00,NA,NA,NA,NA,NA,72.34,3.48,91.08,NA,NA,8.77,759.30,-0.37
2022-01-02 18:00:00,29.35,60.15,3.35,31.04,34.39,42.64,33.55,1.66,25.34,0.00,0.00,NA,NA,NA,NA,NA,75.78,3.13,94.68,NA,NA,7.28,759.82,-0.38
2022-01-02 19:00:00,31.86,64.02,3.35,31.55,34.90,44.07,34.25,1.72,23.90,0.00,0.00,NA,NA,NA,NA,NA,77.17,2.61,99.17,NA,NA,7.90,760.45,-0.42
2022-01-02 20:00:00,30.47,61.88,3.49,32.69,36.17,45.32,34.85,1.62,20.52,0.00,0.00,NA,NA,NA,NA,NA,76.80,2.54,99.74,NA,NA,9.14,760.86,-0.42
2022-01-02 21:00:00,32.42,64.88,4.56,34.84,39.40,47.48,35.76,1.46,17.08,0.00,0.00,NA,NA,NA,NA,NA,75.47,1.98,111.40,NA,NA,7.52,761.12,-0.46
2022-01-02 22:00:00,31.28,63.13,6.30,34.67,40.96,49.99,36.25,1.48,13.34,0.00,0.00,NA,NA,NA,NA,NA,76.84,1.80,96.95,NA,NA,8.70,761.03,-0.46
2022-01-02 23:00:00,34.63,68.28,6.85,33.08,39.92,51.38,36.41,1.21,13.86,0.00,0.00,NA,NA,NA,NA,NA,77.25,1.55,105.69,NA,NA,7.46,760.90,-0.48
2022-01-03 00:00:00,36.33,70.89,7.34,30.97,38.32,52.77,36.35,1.83,11.64,0.00,0.00,NA,NA,NA,NA,NA,80.35,1.33,59.64,NA,NA,7.49,760.69,-0.49
2022-01-03 01:00:00,34.11,67.48,7.79,28.76,36.55,53.53,35.76,1.61,9.68,0.00,0.00,NA,NA,NA,NA,NA,86.20,1.24,98.43,NA,NA,6.80,760.35,-0.50
2022-01-03 02:00:00,33.05,65.84,7.90,26.64,34.55,53.99,36.34,1.85,8.42,0.00,0.00,NA,NA,NA,NA,NA,90.73,1.23,23.73,NA,NA,10.46,759.92,-0.50
2022-01-03 03:00:00,29.95,61.07,7.74,25.08,32.82,53.25,37.11,0.50,9.85,0.00,0.00,NA,NA,NA,NA,NA,92.01,1.45,30.95,NA,NA,10.18,759.70,-0.49
2022-01-03 04:00:00,38.04,73.52,7.57,24.19,31.76,52.54,37.42,0.55,9.44,0.00,0.00,NA,NA,NA,NA,NA,93.71,1.17,176.50,NA,NA,9.55,759.64,-0.51
2022-01-03 05:00:00,37.13,72.13,8.09,24.22,32.31,55.45,37.82,0.55,8.09,0.00,0.00,NA,NA,NA,NA,NA,95.77,1.05,172.24,NA,NA,10.10,759.81,-0.51
2022-01-03 06:00:00,31.57,63.56,11.94,24.18,36.13,59.63,38.17,0.96,8.36,0.00,0.00,NA,NA,NA,NA,NA,96.44,1.36,321.18,NA,NA,11.05,760.24,-0.50
2022-01-03 07:00:00,32.88,65.59,14.15,22.88,37.04,65.68,38.56,1.24,8.68,0.00,0.00,NA,NA,NA,NA,NA,96.81,0.92,227.97,NA,NA,21.24,760.86,-0.50
2022-01-03 08:00:00,36.99,71.91,12.72,24.06,36.78,64.03,39.09,1.57,11.43,0.00,0.00,NA,NA,NA,NA,NA,87.74,2.23,78.34,NA,NA,32.92,761.53,-0.44
2022-01-03 09:00:00,40.94,77.99,7.96,29.32,37.28,57.96,39.44,2.39,20.82,0.00,0.00,NA,NA,NA,NA,NA,76.03,2.74,81.82,NA,NA,39.22,761.48,-0.41
2022-01-03 10:00:00,47.69,88.37,3.30,31.29,34.60,48.81,39.81,2.59,34.62,0.00,0.00,NA,NA,NA,NA,NA,62.64,3.72,93.40,NA,NA,43.00,761.19,-0.35
2022-01-03 11:00:00,41.57,78.95,2.88,25.88,28.76,42.36,39.10,2.31,44.43,0.00,0.00,NA,NA,NA,NA,NA,58.09,3.46,95.94,NA,NA,61.94,760.56,-0.36
2022-01-03 12:00:00,39.12,75.19,2.86,21.72,24.58,34.17,40.99,1.79,51.69,0.00,0.00,NA,NA,NA,NA,NA,59.07,2.83,97.22,NA,NA,57.58,759.98,-0.38
2022-01-03 13:00:00,40.96,78.03,2.85,19.27,22.12,33.30,40.95,1.77,54.00,0.00,0.00,NA,NA,NA,NA,NA,58.56,2.86,100.66,NA,NA,44.74,759.39,-0.39
2022-01-03 14:00:00,39.84,76.30,2.86,19.79,22.65,36.01,41.16,1.81,54.34,0.00,0.00,NA,NA,NA,NA,NA,60.03,3.10,94.32,NA,NA,42.18,758.96,-0.38
2022-01-03 15:00:00,37.13,72.13,2.83,17.10,19.94,36.75,41.26,1.32,58.33,0.00,0.00,NA,NA,NA,NA,NA,61.96,2.30,104.23,NA,NA,28.27,758.88,-0.42
2022-01-03 16:00:00,36.76,71.56,2.84,17.32,20.16,37.81,41.39,1.25,53.30,0.00,0.00,NA,NA,NA,NA,NA,62.60,2.44,101.00,NA,NA,20.47,759.13,-0.42
2022-01-03 17:00:00,36.78,71.59,2.85,18.02,20.87,38.51,41.18,1.32,44.65,0.00,0.00,NA,NA,NA,NA,NA,67.70,1.72,102.90,NA,NA,6.49,759.55,-0.46
2022-01-03 18:00:00,43.09,81.29,3.38,18.64,22.05,38.88,41.28,2.01,34.88,0.00,0.00,NA,NA,NA,NA,NA,71.21,1.94,100.44,NA,NA,6.14,759.97,-0.46
2022-01-03 19:00:00,46.62,86.73,3.64,21.20,24.84,44.74,41.91,2.15,21.72,0.00,0.00,NA,NA,NA,NA,NA,72.75,1.66,106.15,NA,NA,7.52,760.58,-0.48
2022-01-03 20:00:00,50.53,92.74,4.76,23.16,27.92,48.83,42.44,2.27,18.35,0.00,0.00,NA,NA,NA,NA,NA,74.28,1.51,104.26,NA,NA,8.30,761.02,-0.48
2022-01-03 21:00:00,48.99,90.36,5.50,21.83,27.33,50.59,42.77,2.01,18.02,0.00,0.00,NA,NA,NA,NA,NA,75.95,1.28,109.05,NA,NA,9.01,761.23,-0.49
2022-01-03 22:00:00,49.44,91.07,9.24,20.64,29.88,57.34,43.59,2.04,17.33,0.00,0.00,NA,NA,NA,NA,NA,77.03,1.13,85.72,NA,NA,10.32,761.19,-0.50
2022-01-03 23:00:00,50.08,92.05,10.82,19.36,30.18,60.25,44.09,2.31,16.15,0.00,0.00,NA,NA,NA,NA,NA,78.04,0.95,106.92,NA,NA,9.37,761.17,-0.50
2022-01-04 00:00:00,52.33,95.50,9.07,19.00,28.06,58.36,44.58,1.33,27.98,0.00,0.00,NA,NA,NA,NA,NA,73.32,1.58,101.68,NA,NA,10.58,760.95,-0.48
2022-01-04 01:00:00,43.14,81.39,6.70,18.65,25.36,54.01,44.49,1.34,23.40,0.00,0.00,NA,NA,NA,NA,NA,74.88,1.47,101.39,NA,NA,7.11,760.42,-0.49
2022-01-04 02:00:00,49.75,91.54,5.85,17.74,23.59,52.64,44.50,1.40,19.78,0.00,0.00,NA,NA,NA,NA,NA,77.02,1.37,132.40,NA,NA,6.28,759.99,-0.49
2022-01-04 03:00:00,46.44,86.45,7.08,16.30,23.38,54.82,44.95,0.50,13.84,0.00,0.00,NA,NA,NA,NA,NA,84.44,1.08,251.82,NA,NA,6.68,759.75,-0.51
2022-01-04 04:00:00,41.82,79.34,13.54,21.14,34.68,68.38,45.12,0.32,15.21,0.00,0.00,NA,NA,NA,NA,NA,83.71,1.43,34.97,NA,NA,10.74,759.86,-0.50
2022-01-04 05:00:00,39.45,75.69,14.33,18.01,32.34,69.85,45.48,0.41,14.52,0.00,0.00,NA,NA,NA,NA,NA,87.14,1.30,22.87,NA,NA,9.63,760.24,-0.50
2022-01-04 06:00:00,42.93,81.04,13.47,15.10,28.58,62.23,45.44,1.17,14.48,0.00,0.00,NA,NA,NA,NA,NA,89.25,1.10,110.33,NA,NA,10.53,760.95,-0.50
2022-01-04 07:00:00,47.93,88.74,14.58,13.75,28.34,68.55,45.81,1.20,14.74,0.00,0.00,NA,NA,NA,NA,NA,87.28,1.28,54.77,NA,NA,22.70,761.66,-0.49
2022-01-04 08:00:00,48.49,89.59,12.02,17.39,29.40,67.35,46.29,1.26,24.42,0.00,0.00,NA,NA,NA,NA,NA,78.13,2.70,63.12,NA,NA,33.08,762.21,-0.42
2022-01-04 09:00:00,51.86,94.80,5.27,23.72,29.00,58.30,46.12,1.62,36.82,0.00,0.00,NA,NA,NA,NA,NA,67.73,3.12,77.78,NA,NA,36.38,762.32,-0.38
2022-01-04 10:00:00,49.49,91.14,2.79,24.20,26.99,51.30,46.11,1.73,47.32,0.00,0.00,NA,NA,NA,NA,NA,59.36,3.71,92.70,NA,NA,50.34,761.92,-0.34
2022-01-04 11:00:00,50.38,92.51,2.40,16.81,19.21,44.43,46.08,1.37,70.40,0.00,0.00,NA,NA,NA,NA,NA,53.64,4.01,101.14,NA,NA,56.55,761.23,-0.33
2022-01-04 12:00:00,46.51,86.55,2.40,15.50,17.90,42.95,45.57,0.92,74.23,0.00,0.00,NA,NA,NA,NA,NA,51.85,3.92,99.96,NA,NA,49.01,760.37,-0.33
2022-01-04 13:00:00,48.18,89.12,2.42,17.74,20.16,43.22,45.54,1.14,65.54,0.00,0.00,NA,NA,NA,NA,NA,55.54,3.71,97.29,NA,NA,49.78,759.43,-0.34
2022-01-04 14:00:00,48.66,89.86,2.44,20.02,22.47,45.18,45.59,1.21,61.72,0.00,0.00,NA,NA,NA,NA,NA,58.14,3.46,96.83,NA,NA,39.27,758.94,-0.36
2022-01-04 15:00:00,50.81,93.16,2.40,17.88,20.28,45.62,45.26,1.58,66.85,0.00,0.00,NA,NA,NA,NA,NA,58.51,3.40,102.77,NA,NA,34.79,758.98,-0.37
2022-01-04 16:00:00,48.17,89.11,2.40,16.54,18.93,45.40,45.28,1.58,66.16,0.00,0.00,NA,NA,NA,NA,NA,60.47,3.28,96.74,NA,NA,22.18,759.13,-0.37
2022-01-04 17:00:00,44.64,83.67,2.42,18.30,20.72,47.97,45.26,1.61,56.32,0.00,0.00,NA,NA,NA,NA,NA,63.30,3.36,96.17,NA,NA,9.21,759.54,-0.37
2022-01-04 18:00:00,44.84,83.99,3.34,20.47,23.81,47.88,45.65,1.57,48.80,0.00,0.00,NA,NA,NA,NA,NA,63.92,3.20,96.03,NA,NA,5.48,759.99,-0.38
2022-01-04 19:00:00,48.60,89.77,3.74,23.42,27.17,54.07,45.57,1.57,24.35,0.00,0.00,NA,NA,NA,NA,NA,64.37,2.17,99.90,NA,NA,5.81,760.72,-0.45
2022-01-04 20:00:00,49.66,91.39,4.72,25.56,30.28,72.29,44.80,1.77,61.56,0.00,0.00,NA,NA,NA,NA,NA,67.77,1.72,99.32,NA,NA,7.17,760.99,-0.47
2022-01-04 21:00:00,46.47,86.49,7.25,22.35,29.60,54.94,46.21,1.53,15.34,0.00,0.00,NA,NA,NA,NA,NA,69.49,1.56,89.15,NA,NA,7.14,761.25,-0.48
2022-01-04 22:00:00,50.02,91.95,11.15,20.52,31.66,58.40,47.46,1.78,13.90,0.00,0.00,NA,NA,NA,NA,NA,71.49,1.44,58.08,NA,NA,6.76,761.34,-0.49
2022-01-04 23:00:00,52.11,95.30,13.87,18.30,32.17,64.38,47.91,1.62,13.96,0.00,0.00,NA,NA,NA,NA,NA,78.53,1.39,36.19,NA,NA,5.40,761.28,-0.50
2022-01-05 00:00:00,54.65,99.09,15.76,16.61,32.37,70.06,48.09,2.06,13.48,0.00,0.00,NA,NA,NA,NA,NA,83.30,1.23,28.16,NA,NA,7.07,761.06,-0.50
2022-01-05 01:00:00,51.95,94.94,15.13,15.26,30.40,70.56,48.92,2.52,13.07,0.00,0.00,NA,NA,NA,NA,NA,87.49,1.31,9.14,NA,NA,7.98,760.74,-0.50
2022-01-05 02:00:00,52.99,96.52,13.43,14.51,27.94,68.54,49.11,2.01,15.08,0.00,0.00,NA,NA,NA,NA,NA,90.30,1.29,263.43,NA,NA,8.46,760.28,-0.50
2022-01-05 03:00:00,47.03,87.35,11.52,13.94,25.46,65.57,49.83,1.61,17.24,0.00,0.00,NA,NA,NA,NA,NA,90.73,1.44,338.54,NA,NA,8.67,760.09,-0.50
2022-01-05 04:00:00,48.14,89.07,9.87,13.68,23.55,62.92,49.99,1.40,15.68,0.00,0.00,NA,NA,NA,NA,NA,92.22,1.28,183.24,NA,NA,11.14,760.20,-0.50
2022-01-05 05:00:00,48.88,90.20,9.10,13.53,22.63,65.22,50.34,1.78,15.22,0.00,0.00,NA,NA,NA,NA,NA,91.14,1.30,14.29,NA,NA,12.49,760.48,-0.50
2022-01-05 06:00:00,40.38,77.11,10.42,16.38,26.80,66.51,50.67,1.61,15.56,0.00,0.00,NA,NA,NA,NA,NA,87.40,1.40,31.25,NA,NA,11.44,761.06,-0.49
2022-01-05 07:00:00,40.16,76.78,15.75,19.55,35.30,87.23,50.57,1.90,14.97,0.00,0.00,NA,NA,NA,NA,NA,84.40,1.51,39.29,NA,NA,21.45,761.61,-0.49
2022-01-05 08:00:00,36.15,70.63,12.35,18.10,30.45,89.16,50.68,2.08,25.95,0.00,0.00,NA,NA,NA,NA,NA,76.02,2.17,60.12,NA,NA,30.75,761.87,-0.44
2022-01-05 09:00:00,45.10,84.38,5.68,21.45,27.14,84.44,50.38,1.40,43.19,0.00,0.00,NA,NA,NA,NA,NA,71.22,3.07,64.49,NA,NA,35.57,761.87,-0.39
2022-01-05 10:00:00,41.28,78.51,3.01,19.82,22.83,76.96,50.20,1.29,53.31,0.00,0.00,NA,NA,NA,NA,NA,68.89,3.30,82.06,NA,NA,48.55,761.49,-0.37
2022-01-05 11:00:00,46.54,86.60,2.92,17.74,20.68,75.38,49.78,1.49,42.56,0.00,0.00,NA,NA,NA,NA,NA,67.20,3.22,88.98,NA,NA,63.22,760.88,-0.38
2022-01-05 12:00:00,44.52,83.49,3.11,18.22,21.33,78.42,49.69,1.04,34.49,0.00,0.00,NA,NA,NA,NA,NA,66.43,3.38,79.08,NA,NA,47.83,759.99,-0.36
2022-01-05 13:00:00,43.35,81.70,3.18,18.44,21.61,90.38,49.49,0.87,31.26,0.00,0.00,NA,NA,NA,NA,NA,66.16,3.42,94.88,NA,NA,41.96,759.21,-0.36
2022-01-05 14:00:00,44.12,82.88,3.49,20.42,23.90,98.80,49.70,1.09,30.92,0.00,0.00,NA,NA,NA,NA,NA,66.14,3.70,87.69,NA,NA,39.89,758.76,-0.35
2022-01-05 15:00:00,45.88,85.57,3.16,21.03,24.19,107.85,49.95,1.72,28.86,0.00,0.00,NA,NA,NA,NA,NA,67.09,3.15,99.36,NA,NA,27.16,758.79,-0.38
2022-01-05 16:00:00,41.50,78.84,2.96,19.10,22.06,115.08,50.03,1.69,31.55,0.00,0.00,NA,NA,NA,NA,NA,67.81,3.32,97.65,NA,NA,21.77,758.85,-0.37
2022-01-05 17:00:00,46.10,85.93,2.94,18.00,20.94,114.77,50.01,1.62,27.22,0.00,0.00,NA,NA,NA,NA,NA,70.36,2.47,103.78,NA,NA,8.56,759.28,-0.42
2022-01-05 18:00:00,40.68,77.59,4.22,20.45,24.67,119.83,50.37,1.29,20.85,0.00,0.00,NA,NA,NA,NA,NA,72.40,2.49,100.27,NA,NA,5.69,759.71,-0.43
2022-01-05 19:00:00,42.73,80.73,5.14,21.57,26.71,147.24,51.16,1.48,17.84,0.00,0.00,NA,NA,NA,NA,NA,74.10,2.19,97.46,NA,NA,6.84,760.16,-0.44
2022-01-05 20:00:00,41.16,78.32,7.49,21.74,29.23,167.55,52.03,1.47,16.91,0.00,0.00,NA,NA,NA,NA,NA,76.20,1.72,91.86,NA,NA,7.62,760.72,-0.47
2022-01-05 21:00:00,36.38,70.99,9.65,19.55,29.19,165.18,52.64,1.66,16.02,0.00,0.00,NA,NA,NA,NA,NA,78.62,1.07,123.09,NA,NA,6.87,761.12,-0.50
2022-01-05 22:00:00,39.90,76.39,11.31,18.91,30.22,162.29,53.42,1.46,16.38,0.00,0.00,NA,NA,NA,NA,NA,79.60,1.18,115.22,NA,NA,9.00,761.19,-0.50
2022-01-05 23:00:00,39.75,76.16,11.76,16.15,27.91,154.31,53.89,1.23,16.41,0.00,0.00,NA,NA,NA,NA,NA,83.13,0.32,172.91,NA,NA,6.84,761.08,-0.51
2022-01-06 00:00:00,38.32,73.95,15.95,15.62,31.58,148.82,53.89,1.25,16.60,0.00,0.00,NA,NA,NA,NA,NA,86.24,0.84,104.79,NA,NA,8.64,760.80,-0.51
2022-01-06 01:00:00,40.53,77.35,13.40,13.52,26.93,135.72,53.95,1.34,17.03,0.00,0.00,NA,NA,NA,NA,NA,87.93,1.30,46.41,NA,NA,10.07,760.39,-0.50
2022-01-06 02:00:00,39.84,76.29,10.72,12.03,22.75,125.17,54.04,1.00,16.33,0.00,0.00,NA,NA,NA,NA,NA,89.74,1.30,25.13,NA,NA,8.63,759.90,-0.50
2022-01-06 03:00:00,37.69,72.99,9.72,11.20,20.92,112.73,54.96,0.79,16.34,0.00,0.00,NA,NA,NA,NA,NA,93.70,1.12,251.20,NA,NA,7.88,759.62,-0.51
2022-01-06 04:00:00,38.66,74.48,14.71,11.43,25.99,113.16,55.40,0.73,16.37,0.00,0.00,NA,NA,NA,NA,NA,95.52,1.13,319.31,NA,NA,8.82,759.69,-0.52
2022-01-06 05:00:00,34.17,67.58,14.24,12.75,26.99,110.74,55.67,0.82,16.74,0.00,0.00,NA,NA,NA,NA,NA,96.28,1.16,314.32,NA,NA,9.90,760.07,-0.52
2022-01-06 06:00:00,34.98,68.82,8.85,14.95,23.82,88.79,55.20,0.92,15.94,0.00,0.00,NA,NA,NA,NA,NA,96.22,1.12,177.69,NA,NA,11.96,760.76,-0.50
2022-01-06 07:00:00,34.77,68.49,7.76,16.31,24.07,85.95,54.70,0.96,15.90,0.00,0.00,NA,NA,NA,NA,NA,93.05,1.50,34.53,NA,NA,21.26,761.46,-0.48
2022-01-06 08:00:00,41.90,79.46,4.76,18.45,23.21,73.58,54.51,0.88,18.81,0.00,0.00,NA,NA,NA,NA,NA,83.58,2.58,71.57,NA,NA,30.50,761.70,-0.42
2022-01-06 09:00:00,45.63,85.20,2.65,18.15,20.80,61.32,54.26,2.11,24.66,0.00,0.00,NA,NA,NA,NA,NA,76.76,3.70,92.97,NA,NA,36.44,761.31,-0.35
2022-01-06 10:00:00,38.14,73.67,2.19,17.69,19.89,55.10,54.02,2.14,31.34,0.00,0.00,NA,NA,NA,NA,NA,70.52,3.35,91.73,NA,NA,47.69,760.88,-0.37
