datetime,PM2_5,PM10,NOx,CO,SO2,Ozone,NOx_SubIndex,SO2_SubIndex,AQI_calculated,PM2_5_24_avg,CO_8_avg_avg,PM2_5_24_avg_Sub_Index,CO_8_avg_Sub_Index,AQI_Bucket,station
2023-03-07,38.89185185185185,88.28377314814814,55.691257407407406,961.1921296296296,12.785439814814815,30.843541666666667,68.25,15.722222222222221,82.69444444444444,38.49048707561728,912.0182291666666,66.23611111111111,45.59722222222222,Moderate,alandur
2023-03-08,36.94165509259259,77.04731481481481,49.06438796296296,1031.7592592592594,13.623715277777777,40.15953703703704,60.59722222222222,16.76388888888889,75.31944444444444,36.36685763888889,1029.5732060185185,61.416666666666664,51.47222222222222,Satisfactory,alandur
2023-03-09,42.766018518518514,85.35151620370371,51.520573148148145,1084.675925925926,13.525081018518518,37.48865740740741,63.56944444444444,16.75,81.98611111111111,42.50676070601852,1098.5460069444443,73.41666666666667,54.93055555555556,Moderate,alandur
2023-03-10,50.6831712962963,90.40842592592593,52.10498333333333,1144.9421296296296,14.32556712962963,40.36565972222222,64.41666666666667,17.77777777777778,86.55555555555556,45.688850308641975,1132.052951388889,80.0,56.513888888888886,Satisfactory,alandur
2023-03-11,50.88451388888889,93.17072916666667,57.219301388888894,1208.6921296296296,14.026909722222221,40.17112268518518,68.63888888888889,17.319444444444443,105.66666666666667,52.59453076774692,1172.5549768518517,95.43055555555556,58.583333333333336,Satisfactory,alandur
2023-03-12,42.34714120370371,86.36163194444445,49.23656898148148,1030.9606481481483,12.000717592592592,38.95577546296297,61.09722222222222,14.916666666666666,87.01388888888889,45.74365692515432,1091.8055555555557,80.65277777777777,54.583333333333336,Satisfactory,alandur
2023-03-13,41.30425925925926,82.97863425925927,53.333576388888886,1030.7291666666667,12.08773148148148,34.23722222222222,66.01388888888889,14.958333333333334,80.43055555555556,41.90958381558642,1038.956886574074,71.04166666666667,51.93055555555556,Satisfactory,alandur
2023-03-14,46.021562499999995,92.01722222222222,57.46418009259259,1200.5902777777778,17.68625,38.56256944444445,69.83333333333333,21.09722222222222,90.19444444444444,42.50903886959876,1169.7135416666667,73.38888888888889,58.52777777777778,Satisfactory,alandur
2023-03-15,50.39293981481481,94.9579050925926,56.4829462962963,1155.4745370370372,38.601712962962964,31.23046296296296,68.69444444444444,38.666666666666664,109.83333333333333,48.70520447530865,1166.3266782407409,89.45833333333333,58.333333333333336,Moderate,alandur
2023-03-16,29.011851851851855,58.67263888888889,46.47170694444444,1119.9768518518517,46.10636574074074,25.726122685185185,57.291666666666664,44.05555555555556,89.95833333333333,38.5735546875,1116.40625,65.81944444444444,55.833333333333336,Satisfactory,alandur
2023-03-17,29.999918981481486,85.55921296296296,44.21853564814815,1149.0277777777778,41.77121527777778,25.12587962962963,54.986111111111114,37.888888888888886,79.51388888888889,29.848172743055557,1136.066261574074,49.791666666666664,56.84722222222222,Satisfactory,alandur
2023-03-18,22.93644675925926,66.23748842592593,47.281934722222225,1153.8194444444443,14.757627314814815,22.83675925925926,58.513888888888886,18.416666666666668,69.16666666666667,26.55560763888889,1162.6895254629628,44.30555555555556,58.111111111111114,Satisfactory,alandur
2023-03-19,21.27320601851852,53.50881944444445,46.81132546296296,1096.388888888889,13.880219907407408,20.382893518518518,58.22222222222222,17.319444444444443,65.88888888888889,21.689114583333335,1099.8061342592594,36.111111111111114,54.986111111111114,Satisfactory,alandur
2023-03-20,17.555590277777778,50.45048611111111,45.04236296296296,1187.199074074074,13.87488425925926,21.800509259259258,55.93055555555556,17.26388888888889,68.04166666666667,19.561042148919753,1158.3984375,32.583333333333336,57.958333333333336,Satisfactory,alandur
2023-03-21,22.252152777777777,47.997569444444444,44.9679462962963,1211.0416666666667,14.419328703703703,21.94185185185185,55.90277777777778,18.01388888888889,68.95833333333333,19.066167534722222,1223.6776620370372,31.72222222222222,61.18055555555556,Satisfactory,alandur
2023-03-22,17.172291666666666,85.83695601851852,44.16609583333334,968.6921296296296,11.88574074074074,25.466284722222223,55.041666666666664,14.833333333333334,65.70833333333333,19.637521701388888,1051.2254050925926,32.736111111111114,52.56944444444444,Satisfactory,alandur
2023-03-23,15.882824074074072,27.62008101851852,47.44493333333333,1220.1620370370372,13.126354166666665,22.539699074074075,58.916666666666664,16.375,71.54166666666667,16.87679012345679,1121.7881944444443,28.083333333333332,56.09722222222222,Satisfactory,alandur
2023-03-24,20.132719907407406,35.57515046296297,54.23175509259259,1112.6851851851852,18.85796296296296,25.354444444444443,66.80555555555556,23.59722222222222,77.55555555555556,19.050621624228395,1185.7957175925926,31.76388888888889,59.291666666666664,Satisfactory,alandur
2023-03-25,13.801828703703704,25.782395833333332,41.58068240740741,1028.3564814814815,17.476759259259257,23.466805555555553,51.94444444444444,21.875,60.138888888888886,16.105163001543207,974.1724537037038,26.833333333333332,48.75,Satisfactory,alandur
2023-03-26,13.40263888888889,24.70494212962963,41.72975509259259,954.1550925925926,14.122569444444444,22.393055555555556,52.041666666666664,17.65277777777778,59.30555555555556,14.033682002314814,974.6166087962962,23.40277777777778,48.708333333333336,Satisfactory,alandur
2023-03-27,17.544502314814814,32.85681712962963,41.171782407407406,899.849537037037,20.353020833333332,23.301342592592594,51.40277777777778,25.416666666666668,61.59722222222222,14.25857638888889,912.9542824074074,23.791666666666668,45.611111111111114,Satisfactory,alandur
2023-03-28,18.296180555555555,36.61717592592592,46.02607731481481,1063.611111111111,28.400613425925926,23.46472222222222,57.111111111111114,35.513888888888886,73.51388888888889,18.70881462191358,1048.7442129629628,31.23611111111111,52.44444444444444,Satisfactory,alandur
2023-03-29,22.645405092592593,40.39386574074074,44.37511527777778,989.2245370370371,33.96704861111111,27.4259375,55.43055555555556,42.19444444444444,75.33333333333333,20.662878568672838,987.9904513888889,34.47222222222222,49.333333333333336,Satisfactory,alandur
2023-03-30,22.7753125,145.16791666666666,51.20112546296296,1183.3564814814815,34.324305555555554,28.814062500000002,63.19444444444444,42.388888888888886,87.41666666666667,21.558504050925926,1111.1226851851852,35.94444444444444,54.47222222222222,Satisfactory,alandur
2023-03-31,34.2452199074074,265.25489583333336,67.00642037037036,1409.8148148148148,24.647534722222222,24.41644675925926,81.56944444444444,30.416666666666668,92.72222222222223,29.070831404320984,1448.1438078703704,48.55555555555556,66.38888888888889,Satisfactory,alandur
2023-04-01,31.219097222222224,83.67075231481482,110.20755833333334,1145.925925925926,19.093831018518518,24.345127314814814,119.80555555555556,23.805555555555557,125.26388888888889,33.53319155092592,1180.5309606481483,55.90277777777778,58.09722222222222,Satisfactory,alandur
2023-04-02,28.33935185185185,92.7094212962963,55.773920833333335,1121.4351851851852,27.94013888888889,28.25929398148148,68.875,34.875,90.18055555555556,29.6882455632716,1142.2916666666667,49.486111111111114,57.111111111111114,Satisfactory,alandur
2023-04-03,30.519664351851855,176.4649537037037,62.43486527777778,1202.6157407407406,24.654699074074074,32.976215277777776,76.0,30.805555555555557,91.90277777777777,29.588396990740744,1112.7502893518517,49.333333333333336,55.125,Satisfactory,alandur
2023-04-04,29.529756944444443,127.43905092592591,60.76262268518518,1090.0810185185185,11.303206018518518,25.2346875,74.38888888888889,14.194444444444445,82.84722222222223,29.90681712962963,1125.8579282407406,49.81944444444444,55.791666666666664,Satisfactory,alandur
2023-04-05,25.437152777777776,57.16368055555555,53.100121296296294,1194.2476851851852,5.301111111111111,29.21934027777778,66.02777777777777,6.652777777777778,74.40277777777777,28.757730516975307,1188.3666087962963,47.94444444444444,58.52777777777778,Satisfactory,alandur
