Timestamp,PM2.5 (µg/m³),PM10 (µg/m³),NO (µg/m³),NO2 (µg/m³),NH3 (µg/m³),SO2 (µg/m³),Ozone (µg/m³),Benzene (µg/m³),Toluene (µg/m³),O Xylene (µg/m³),Eth-Benzene (µg/m³),MP-Xylene (µg/m³),RH (%),WS (m/s),WD (deg),SR (W/mt2),VWS (m/s),station,hour,day,month,year,Wind Impact,NOx (µg/m³),CO (µg/m³),BP (hPa),PM2.5_SubIndex,PM10_SubIndex,CO_SubIndex,Ozone_SubIndex,SO2_SubIndex,NOx_SubIndex,Checks,AQI
2021-03-05,38.196666666666665,88.2,6.687916666666666,13.239583333333334,50.0075,21.68166666666667,8.18,5.77,1.2,0.8000000000000002,0.66,0.22,69.79458333333334,0.6825,220.06333333333336,48.89875,-0.5,,11.5,5.0,3.0,2021.0,159.95942499999998,38.96926666666666,645.4166666666666,1329.53697975,64.53055555555555,88.2,32.270833333333336,8.18,27.031805555555554,48.71158333333333,6.0,91.73666666666668
2021-03-06,33.06,88.2,6.982916666666667,13.147499999999999,50.25,8.445,8.18,5.77,1.2,0.8000000000000002,0.66,0.22,75.81166666666667,0.645,95.02708333333334,56.44708333333333,-0.5,,11.5,6.0,3.0,2021.0,56.65235833333333,39.3484,1047.5,1330.79687265,55.1,88.2,52.375,8.18,10.55625,49.1855,6.0,88.35972222222222
2021-03-07,28.24083333333333,88.2,6.944166666666667,13.087083333333332,50.10958333333334,5.68,8.18,5.77,1.2,0.8000000000000002,0.66,0.22,76.28,0.7570833333333334,104.24583333333334,52.419999999999995,-0.5,,11.5,7.0,3.0,2021.0,73.561825,39.166666666666664,1022.0833333333334,1331.7856774833333,47.35833333333334,88.2,51.104166666666664,8.18,7.1000000000000005,48.958333333333336,6.0,89.60833333333333
2021-03-08,35.79708333333333,88.2,6.799166666666667,13.085416666666667,49.94208333333333,16.915,8.18,5.77,1.2,0.8000000000000002,0.66,0.22,75.35083333333334,0.73,193.63250000000002,53.84458333333333,-0.5,,11.5,8.0,3.0,2021.0,146.21307083333332,38.87605,944.5833333333334,1332.7667052,61.025053418803424,88.2,47.229166666666664,8.18,20.87333333333333,48.595062500000004,6.0,103.53935897435899
2021-03-09,21.408749999999998,88.2,6.9120833333333325,13.073749999999999,50.00375,13.574166666666665,8.18,5.77,1.2,0.8000000000000002,0.66,0.22,73.95875,0.7495833333333333,218.10958333333335,47.06375,-0.5,,11.5,9.0,3.0,2021.0,171.8229375,39.08128333333333,1065.4166666666667,1333.0600136,35.68125,88.2,53.270833333333336,8.18,16.967708333333334,48.85160416666667,6.0,88.2
2021-03-10,24.9075,88.2,6.929166666666667,13.076666666666666,50.08083333333334,4.796666666666667,8.18,5.77,1.2,0.8000000000000002,0.66,0.22,75.76958333333333,0.7675000000000001,142.69208333333333,50.22083333333333,-0.5,,11.5,10.0,3.0,2021.0,123.20697916666666,39.118883333333336,1104.1666666666667,1333.0600136,41.512499999999996,88.2,55.208333333333336,8.18,5.995833333333334,48.898604166666665,6.0,88.2
2021-03-11,35.141666666666666,88.2,6.90625,12.840000000000002,48.79416666666666,1.9025,8.18,5.77,1.2,0.8000000000000002,0.66,0.22,72.84125,0.7770833333333332,70.66333333333334,53.20458333333334,-0.5,,11.5,11.0,3.0,2021.0,47.37915,37.692433333333334,1035.8333333333333,1333.0600136,67.7309294871795,88.2,51.791666666666664,8.18,2.3781250000000003,47.115541666666665,6.0,112.49690170940171
2021-03-12,23.536666666666665,88.2,6.879166666666666,13.090000000000002,50.09708333333333,3.4141666666666666,8.18,5.77,1.2,0.8000000000000002,0.66,0.22,71.0775,0.7166666666666667,89.8,50.88125,-0.5,,11.5,12.0,3.0,2021.0,61.96585833333333,39.046816666666665,997.0833333333334,1332.2073083083333,39.22777777777778,88.2,49.854166666666664,8.18,4.267708333333333,48.808520833333326,6.0,88.2
2021-03-13,26.3075,88.2,6.8975,13.147083333333333,50.13375,38.90958333333333,8.18,5.77,1.2,0.8000000000000002,0.66,0.22,71.2675,0.8337500000000001,252.17166666666665,43.92875,-0.5,,11.5,13.0,3.0,2021.0,228.62761666666665,39.18938333333333,1007.5,1331.0824039333336,43.84583333333333,88.2,50.375,8.18,45.40114583333334,48.98672916666666,6.0,91.17875
2021-03-14,27.640416666666667,88.2,6.89875,13.25,50.10333333333333,13.044166666666667,8.18,5.77,1.2,0.8000000000000002,0.66,0.22,67.80416666666666,0.7487499999999999,134.81041666666667,46.12,-0.5,,11.5,14.0,3.0,2021.0,100.67210416666667,39.383649999999996,997.5,1332.2256400833335,46.067361111111104,88.2,49.875,8.18,16.305208333333333,49.22956249999999,6.0,88.2
